tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s88_A	atoll	88	A	US	Core destroyed	255	parent	9	79	254	254	70	52	0	0.2571	0.0	1	60	0	0.1429
atoll_s88_B	atoll	88	B	OPP	Core destroyed	128	parent	47	-1	-1	127	81	3	0	0.963	0.0	0	4	0	0.9506
atoll_s89_A	atoll	89	A	US	Core destroyed	377	parent	9	276	376	376	267	158	55	0.4082	0.206	1	202	79	0.2434
atoll_s89_B	atoll	89	B	OPP	Core destroyed	271	parent	7	-1	-1	270	264	42	6	0.8409	0.0227	0	154	9	0.4167
atoll_s90_A	atoll	90	A	OPP	Core destroyed	396	parent	7	111	-1	395	104	36	0	0.6538	0.0	1	42	0	0.5962
atoll_s90_B	atoll	90	B	OPP	Core destroyed	735	parent	7	558	-1	734	551	72	0	0.8693	0.0	1	95	2	0.8276
drakkarfjord_s88_A	drakkarfjord	88	A	US	Core destroyed	132	parent	10	76	131	131	66	46	8	0.303	0.1212	1	66	11	0.0
drakkarfjord_s88_B	drakkarfjord	88	B	OPP	Core destroyed	373	parent	10	-1	-1	372	363	142	43	0.6088	0.1185	0	152	47	0.5813
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	208	parent	10	152	207	207	142	58	0	0.5915	0.0	1	139	0	0.0211
drakkarfjord_s89_B	drakkarfjord	89	B	US	Core destroyed	127	parent	10	67	126	126	57	30	0	0.4737	0.0	1	57	0	0.0
drakkarfjord_s90_A	drakkarfjord	90	A	US	Titanium collected (tiebreak)	1000	parent	10	180	-1	999	170	48	0	0.7176	0.0	1	72	0	0.5765
drakkarfjord_s90_B	drakkarfjord	90	B	OPP	Core destroyed	517	parent	10	-1	-1	516	507	82	0	0.8383	0.0	0	109	0	0.785
glacierkeep_s88_A	glacierkeep	88	A	US	Core destroyed	205	parent	8	80	204	204	72	46	4	0.3611	0.0556	1	72	43	0.0
glacierkeep_s88_B	glacierkeep	88	B	US	Core destroyed	213	parent	8	112	212	212	104	88	2	0.1538	0.0192	1	104	68	0.0
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	448	parent	8	196	447	447	188	155	0	0.1755	0.0	1	172	0	0.0851
glacierkeep_s89_B	glacierkeep	89	B	US	Core destroyed	237	parent	8	112	236	236	104	58	2	0.4423	0.0192	1	102	43	0.0192
glacierkeep_s90_A	glacierkeep	90	A	US	Core destroyed	229	parent	8	100	228	228	92	56	6	0.3913	0.0652	1	86	53	0.0652
glacierkeep_s90_B	glacierkeep	90	B	US	Core destroyed	253	parent	8	89	252	252	81	67	14	0.1728	0.1728	1	81	51	0.0
midgard_s88_A	midgard	88	A	US	Core destroyed	501	parent	50	146	500	500	96	95	79	0.0104	0.8229	1	96	94	0.0
midgard_s88_B	midgard	88	B	US	Core destroyed	401	parent	51	333	400	400	282	282	274	0.0	0.9716	1	282	278	0.0
midgard_s89_A	midgard	89	A	US	Core destroyed	297	parent	52	176	296	296	124	124	116	0.0	0.9355	1	124	121	0.0
midgard_s89_B	midgard	89	B	OPP	Core destroyed	321	parent	55	-1	-1	320	266	265	126	0.0038	0.4737	0	266	134	0.0
midgard_s90_A	midgard	90	A	US	Core destroyed	243	parent	52	192	242	242	140	139	127	0.0071	0.9071	1	140	140	0.0
midgard_s90_B	midgard	90	B	OPP	Core destroyed	257	parent	52	124	-1	256	72	72	71	0.0	0.9861	1	72	72	0.0
nordkap_s88_A	nordkap	88	A	OPP	Core destroyed	208	parent	4	-1	-1	207	204	198	6	0.0294	0.0294	0	204	10	0.0
nordkap_s88_B	nordkap	88	B	OPP	Core destroyed	168	parent	4	-1	-1	167	164	150	70	0.0854	0.4268	0	164	79	0.0
nordkap_s89_A	nordkap	89	A	US	Core destroyed	469	parent	4	386	468	468	382	231	75	0.3953	0.1963	1	254	99	0.3351
nordkap_s89_B	nordkap	89	B	OPP	Core destroyed	283	parent	4	-1	-1	282	279	90	16	0.6774	0.0573	0	95	19	0.6595
nordkap_s90_A	nordkap	90	A	OPP	Core destroyed	307	parent	4	-1	-1	306	303	114	54	0.6238	0.1782	0	131	70	0.5677
nordkap_s90_B	nordkap	90	B	US	Core destroyed	696	parent	4	640	695	695	636	49	2	0.923	0.0031	1	93	15	0.8538
yulerune_s88_A	yulerune	88	A	US	Core destroyed	193	parent	29	137	192	192	108	106	96	0.0185	0.8889	1	108	101	0.0
yulerune_s88_B	yulerune	88	B	US	Core destroyed	257	parent	31	173	256	256	142	142	37	0.0	0.2606	1	142	44	0.0
yulerune_s89_A	yulerune	89	A	OPP	Core destroyed	466	parent	30	-1	-1	465	436	241	119	0.4472	0.2729	0	252	142	0.422
yulerune_s89_B	yulerune	89	B	OPP	Core destroyed	286	parent	31	-1	-1	285	255	151	83	0.4078	0.3255	0	157	90	0.3843
yulerune_s90_A	yulerune	90	A	OPP	Core destroyed	469	parent	32	-1	-1	468	437	436	30	0.0023	0.0686	0	437	38	0.0
yulerune_s90_B	yulerune	90	B	US	Titanium collected (tiebreak)	1000	parent	29	-1	-1	999	971	966	952	0.0051	0.9804	0	971	960	0.0
atoll_s91_A	atoll	91	A	US	Core destroyed	380	parent	6	126	379	379	120	16	0	0.8667	0.0	1	20	0	0.8333
atoll_s91_B	atoll	91	B	OPP	Core destroyed	231	parent	43	-1	-1	230	188	4	0	0.9787	0.0	0	4	0	0.9787
atoll_s92_A	atoll	92	A	OPP	Core destroyed	256	parent	7	31	-1	255	24	4	0	0.8333	0.0	1	9	0	0.625
atoll_s92_B	atoll	92	B	US	Core destroyed	500	parent	6	372	499	499	366	71	20	0.806	0.0546	1	94	31	0.7432
atoll_s93_A	atoll	93	A	US	Core destroyed	670	parent	7	224	669	669	217	56	0	0.7419	0.0	1	91	0	0.5806
atoll_s93_B	atoll	93	B	US	Core destroyed	254	parent	6	130	253	253	124	73	20	0.4113	0.1613	1	122	40	0.0161
drakkarfjord_s91_A	drakkarfjord	91	A	US	Core destroyed	221	parent	10	159	220	220	149	88	4	0.4094	0.0268	1	149	9	0.0
drakkarfjord_s91_B	drakkarfjord	91	B	OPP	Core destroyed	358	parent	10	-1	-1	357	348	95	0	0.727	0.0	0	107	0	0.6925
drakkarfjord_s92_A	drakkarfjord	92	A	OPP	Titanium collected (tiebreak)	1000	parent	10	65	-1	999	55	33	0	0.4	0.0	1	51	0	0.0727
drakkarfjord_s92_B	drakkarfjord	92	B	US	Core destroyed	495	parent	10	327	494	494	317	157	24	0.5047	0.0757	1	170	31	0.4637
drakkarfjord_s93_A	drakkarfjord	93	A	US	Core destroyed	157	parent	10	69	156	156	59	32	0	0.4576	0.0	1	59	0	0.0
drakkarfjord_s93_B	drakkarfjord	93	B	US	Core destroyed	145	parent	10	89	144	144	79	40	0	0.4937	0.0	1	79	0	0.0
glacierkeep_s91_A	glacierkeep	91	A	OPP	Core destroyed	816	parent	8	80	-1	815	72	47	3	0.3472	0.0417	1	71	42	0.0139
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	241	parent	8	132	240	240	124	93	6	0.25	0.0484	1	124	60	0.0
glacierkeep_s92_A	glacierkeep	92	A	US	Core destroyed	293	parent	9	180	292	292	171	128	0	0.2515	0.0	1	147	0	0.1404
glacierkeep_s92_B	glacierkeep	92	B	US	Core destroyed	373	parent	8	92	372	372	84	73	17	0.131	0.2024	1	84	52	0.0
glacierkeep_s93_A	glacierkeep	93	A	US	Core destroyed	293	parent	9	124	292	292	115	94	6	0.1826	0.0522	1	115	87	0.0
glacierkeep_s93_B	glacierkeep	93	B	US	Core destroyed	401	parent	8	60	400	400	52	41	11	0.2115	0.2115	1	52	21	0.0
midgard_s91_A	midgard	91	A	US	Core destroyed	249	parent	51	193	248	248	142	138	115	0.0282	0.8099	1	142	116	0.0
midgard_s91_B	midgard	91	B	OPP	Titanium collected (tiebreak)	1000	parent	52	-1	-1	999	948	947	26	0.0011	0.0274	0	948	33	0.0
midgard_s92_A	midgard	92	A	US	Core destroyed	345	parent	53	252	344	344	199	199	189	0.0	0.9497	1	199	198	0.0
midgard_s92_B	midgard	92	B	US	Core destroyed	180	parent	51	124	179	179	73	73	56	0.0	0.7671	1	73	69	0.0
midgard_s93_A	midgard	93	A	US	Core destroyed	161	parent	50	105	160	160	55	53	42	0.0364	0.7636	1	55	46	0.0
midgard_s93_B	midgard	93	B	US	Core destroyed	227	parent	51	171	226	226	120	119	110	0.0083	0.9167	1	120	113	0.0
nordkap_s91_A	nordkap	91	A	US	Core destroyed	324	parent	4	268	323	323	264	80	8	0.697	0.0303	1	108	34	0.5909
nordkap_s91_B	nordkap	91	B	US	Core destroyed	357	parent	4	261	356	356	257	107	6	0.5837	0.0233	1	140	14	0.4553
nordkap_s92_A	nordkap	92	A	US	Core destroyed	220	parent	4	151	219	219	147	146	76	0.0068	0.517	1	147	134	0.0
nordkap_s92_B	nordkap	92	B	US	Core destroyed	175	parent	4	104	174	174	100	65	18	0.35	0.18	1	92	52	0.08
nordkap_s93_A	nordkap	93	A	US	Core destroyed	228	parent	4	99	227	227	95	37	1	0.6105	0.0105	1	92	19	0.0316
nordkap_s93_B	nordkap	93	B	US	Core destroyed	179	parent	4	100	178	178	96	72	27	0.25	0.2812	1	85	42	0.1146
yulerune_s91_A	yulerune	91	A	US	Core destroyed	216	parent	35	175	215	215	140	139	125	0.0071	0.8929	1	140	140	0.0
yulerune_s91_B	yulerune	91	B	OPP	Titanium collected (tiebreak)	1000	parent	35	-1	-1	999	965	964	955	0.001	0.9896	0	965	963	0.0
yulerune_s92_A	yulerune	92	A	OPP	Core destroyed	329	parent	37	316	-1	328	279	277	267	0.0072	0.957	1	279	276	0.0
yulerune_s92_B	yulerune	92	B	OPP	Core destroyed	293	parent	29	-1	-1	292	264	257	247	0.0265	0.9356	0	264	256	0.0
yulerune_s93_A	yulerune	93	A	OPP	Titanium collected (tiebreak)	1000	parent	30	-1	-1	999	970	969	949	0.001	0.9784	0	970	964	0.0
yulerune_s93_B	yulerune	93	B	US	Core destroyed	219	parent	30	163	218	218	133	132	122	0.0075	0.9173	1	133	133	0.0
atoll_s94_A	atoll	94	A	OPP	Core destroyed	302	parent	6	66	-1	301	60	40	1	0.3333	0.0167	1	58	27	0.0333
atoll_s94_B	atoll	94	B	OPP	Core destroyed	266	parent	7	64	-1	265	57	44	1	0.2281	0.0175	1	54	3	0.0526
atoll_s95_A	atoll	95	A	US	Core destroyed	468	parent	8	88	467	467	80	56	3	0.3	0.0375	1	80	16	0.0
atoll_s95_B	atoll	95	B	OPP	Core destroyed	435	parent	6	380	-1	434	374	26	1	0.9305	0.0027	1	54	3	0.8556
atoll_s96_A	atoll	96	A	US	Core destroyed	392	parent	11	336	391	391	325	60	0	0.8154	0.0	1	103	0	0.6831
atoll_s96_B	atoll	96	B	OPP	Core destroyed	130	parent	6	-1	-1	129	124	85	0	0.3145	0.0	0	104	7	0.1613
drakkarfjord_s94_A	drakkarfjord	94	A	US	Core destroyed	208	parent	10	152	207	207	142	58	0	0.5915	0.0	1	139	0	0.0211
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	325	parent	10	60	324	324	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s95_A	drakkarfjord	95	A	OPP	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	40	0	0.9596	0.0	0	67	0	0.9323
drakkarfjord_s95_B	drakkarfjord	95	B	US	Core destroyed	325	parent	10	60	324	324	50	35	0	0.3	0.0	1	47	0	0.06
drakkarfjord_s96_A	drakkarfjord	96	A	US	Core destroyed	249	parent	10	132	248	248	122	67	3	0.4508	0.0246	1	106	6	0.1311
drakkarfjord_s96_B	drakkarfjord	96	B	OPP	Titanium collected (tiebreak)	1000	parent	10	69	-1	999	59	43	0	0.2712	0.0	1	57	0	0.0339
glacierkeep_s94_A	glacierkeep	94	A	OPP	Core destroyed	521	parent	8	87	-1	520	79	56	7	0.2911	0.0886	1	79	50	0.0
glacierkeep_s94_B	glacierkeep	94	B	US	Titanium collected (tiebreak)	1000	parent	8	64	-1	999	56	43	6	0.2321	0.1071	1	56	27	0.0
glacierkeep_s95_A	glacierkeep	95	A	US	Core destroyed	129	parent	8	56	128	128	48	30	5	0.375	0.1042	1	48	18	0.0
glacierkeep_s95_B	glacierkeep	95	B	US	Titanium collected (tiebreak)	1000	parent	8	68	-1	999	60	44	5	0.2667	0.0833	1	60	24	0.0
glacierkeep_s96_A	glacierkeep	96	A	US	Titanium collected (tiebreak)	1000	parent	8	-1	-1	999	992	92	0	0.9073	0.0	0	144	0	0.8548
glacierkeep_s96_B	glacierkeep	96	B	US	Core destroyed	193	parent	8	88	192	192	80	64	14	0.2	0.175	1	80	48	0.0
midgard_s94_A	midgard	94	A	US	Core destroyed	241	parent	53	156	240	240	103	103	90	0.0	0.8738	1	103	103	0.0
midgard_s94_B	midgard	94	B	OPP	Core destroyed	685	parent	52	-1	-1	684	633	181	108	0.7141	0.1706	0	181	126	0.7141
midgard_s95_A	midgard	95	A	OPP	Core destroyed	241	parent	52	-1	-1	240	189	189	184	0.0	0.9735	0	189	189	0.0
midgard_s95_B	midgard	95	B	OPP	Core destroyed	364	parent	54	-1	-1	363	310	98	69	0.6839	0.2226	0	98	73	0.6839
midgard_s96_A	midgard	96	A	US	Core destroyed	404	parent	53	356	403	403	303	303	282	0.0	0.9307	1	303	298	0.0
midgard_s96_B	midgard	96	B	OPP	Core destroyed	221	parent	53	-1	-1	220	168	168	161	0.0	0.9583	0	168	166	0.0
nordkap_s94_A	nordkap	94	A	US	Core destroyed	493	parent	4	323	492	492	319	314	295	0.0157	0.9248	1	316	306	0.0094
nordkap_s94_B	nordkap	94	B	US	Core destroyed	280	parent	4	224	279	279	220	102	9	0.5364	0.0409	1	125	26	0.4318
nordkap_s95_A	nordkap	95	A	US	Core destroyed	558	parent	4	214	557	557	210	90	9	0.5714	0.0429	1	210	31	0.0
nordkap_s95_B	nordkap	95	B	US	Core destroyed	267	parent	4	72	266	266	68	48	29	0.2941	0.4265	1	68	40	0.0
nordkap_s96_A	nordkap	96	A	OPP	Core destroyed	168	parent	4	-1	-1	167	164	160	148	0.0244	0.9024	0	164	151	0.0
nordkap_s96_B	nordkap	96	B	US	Core destroyed	116	parent	4	60	115	115	56	37	1	0.3393	0.0179	1	56	39	0.0
yulerune_s94_A	yulerune	94	A	OPP	Core destroyed	257	parent	29	-1	-1	256	228	153	77	0.3289	0.3377	0	154	95	0.3246
yulerune_s94_B	yulerune	94	B	US	Core destroyed	140	parent	32	104	139	139	72	72	67	0.0	0.9306	1	72	70	0.0
yulerune_s95_A	yulerune	95	A	OPP	Core destroyed	204	parent	34	-1	-1	203	170	167	46	0.0176	0.2706	0	170	52	0.0
yulerune_s95_B	yulerune	95	B	OPP	Core destroyed	214	parent	33	-1	-1	213	181	180	42	0.0055	0.232	0	181	48	0.0
yulerune_s96_A	yulerune	96	A	US	Core destroyed	296	parent	33	227	295	295	194	192	183	0.0103	0.9433	1	194	186	0.0
yulerune_s96_B	yulerune	96	B	OPP	Core destroyed	460	parent	31	-1	-1	459	429	277	251	0.3543	0.5851	0	280	258	0.3473
atoll_s97_A	atoll	97	A	US	Titanium collected (tiebreak)	1000	parent	6	-1	-1	999	994	63	2	0.9366	0.002	0	93	4	0.9064
atoll_s97_B	atoll	97	B	OPP	Core destroyed	135	parent	6	-1	-1	134	129	79	4	0.3876	0.031	0	85	7	0.3411
atoll_s98_A	atoll	98	A	OPP	Core destroyed	793	parent	6	144	-1	792	138	43	0	0.6884	0.0	1	54	0	0.6087
atoll_s98_B	atoll	98	B	OPP	Core destroyed	293	parent	7	106	-1	292	99	65	19	0.3434	0.1919	1	72	27	0.2727
atoll_s99_A	atoll	99	A	OPP	Core destroyed	716	parent	11	260	-1	715	249	69	0	0.7229	0.0	1	116	3	0.5341
atoll_s99_B	atoll	99	B	OPP	Core destroyed	671	parent	6	186	-1	670	180	165	42	0.0833	0.2333	1	175	56	0.0278
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	393	parent	10	89	392	392	79	50	9	0.3671	0.1139	1	79	20	0.0
drakkarfjord_s97_B	drakkarfjord	97	B	US	Core destroyed	204	parent	10	59	203	203	49	29	0	0.4082	0.0	1	49	0	0.0
drakkarfjord_s98_A	drakkarfjord	98	A	OPP	Core destroyed	512	parent	10	-1	-1	511	502	186	1	0.6295	0.002	0	213	9	0.5757
drakkarfjord_s98_B	drakkarfjord	98	B	US	Core destroyed	123	parent	10	67	122	122	57	28	0	0.5088	0.0	1	57	0	0.0
drakkarfjord_s99_A	drakkarfjord	99	A	US	Core destroyed	362	parent	10	264	361	361	254	111	34	0.563	0.1339	1	135	44	0.4685
drakkarfjord_s99_B	drakkarfjord	99	B	US	Core destroyed	155	parent	10	91	154	154	81	37	0	0.5432	0.0	1	81	0	0.0
glacierkeep_s97_A	glacierkeep	97	A	US	Core destroyed	329	parent	8	148	328	328	140	86	7	0.3857	0.05	1	140	62	0.0
glacierkeep_s97_B	glacierkeep	97	B	OPP	Core destroyed	437	parent	8	74	-1	436	66	53	9	0.197	0.1364	1	66	28	0.0
glacierkeep_s98_A	glacierkeep	98	A	US	Core destroyed	221	parent	8	135	220	220	127	102	0	0.1969	0.0	1	115	0	0.0945
glacierkeep_s98_B	glacierkeep	98	B	US	Core destroyed	173	parent	8	80	172	172	72	56	4	0.2222	0.0556	1	72	41	0.0
glacierkeep_s99_A	glacierkeep	99	A	US	Titanium collected (tiebreak)	1000	parent	8	125	-1	999	117	92	20	0.2137	0.1709	1	116	85	0.0085
glacierkeep_s99_B	glacierkeep	99	B	US	Core destroyed	301	parent	8	72	300	300	64	49	10	0.2344	0.1562	1	64	30	0.0
midgard_s97_A	midgard	97	A	US	Core destroyed	285	parent	50	192	284	284	142	142	136	0.0	0.9577	1	142	137	0.0
midgard_s97_B	midgard	97	B	OPP	Core destroyed	305	parent	55	-1	-1	304	250	248	239	0.008	0.956	0	250	250	0.0
midgard_s98_A	midgard	98	A	US	Core destroyed	118	parent	50	62	117	117	12	12	4	0.0	0.3333	1	12	12	0.0
midgard_s98_B	midgard	98	B	US	Core destroyed	533	parent	55	380	532	532	325	325	321	0.0	0.9877	1	325	324	0.0
midgard_s99_A	midgard	99	A	OPP	Titanium collected (tiebreak)	1000	parent	48	156	-1	999	108	108	96	0.0	0.8889	1	108	108	0.0
midgard_s99_B	midgard	99	B	OPP	Core destroyed	641	parent	53	-1	-1	640	588	166	100	0.7177	0.1701	0	167	109	0.716
nordkap_s97_A	nordkap	97	A	US	Core destroyed	293	parent	4	207	292	292	203	64	0	0.6847	0.0	1	81	0	0.601
nordkap_s97_B	nordkap	97	B	US	Core destroyed	326	parent	4	160	325	325	156	65	3	0.5833	0.0192	1	82	5	0.4744
nordkap_s98_A	nordkap	98	A	US	Titanium collected (tiebreak)	1000	parent	4	248	-1	999	244	26	3	0.8934	0.0123	1	43	11	0.8238
nordkap_s98_B	nordkap	98	B	OPP	Core destroyed	173	parent	4	92	-1	172	88	64	0	0.2727	0.0	1	88	0	0.0
nordkap_s99_A	nordkap	99	A	OPP	Core destroyed	171	parent	4	-1	-1	170	167	162	38	0.0299	0.2275	0	165	50	0.012
nordkap_s99_B	nordkap	99	B	OPP	Core destroyed	224	parent	4	-1	-1	223	220	104	0	0.5273	0.0	0	139	0	0.3682
yulerune_s97_A	yulerune	97	A	US	Core destroyed	448	parent	29	392	447	447	363	361	350	0.0055	0.9642	1	363	356	0.0
yulerune_s97_B	yulerune	97	B	OPP	Core destroyed	224	parent	31	-1	-1	223	193	191	179	0.0104	0.9275	0	193	183	0.0
yulerune_s98_A	yulerune	98	A	US	Core destroyed	253	parent	37	197	252	252	160	159	149	0.0062	0.9313	1	160	160	0.0
yulerune_s98_B	yulerune	98	B	US	Core destroyed	146	parent	27	90	145	145	63	63	56	0.0	0.8889	1	63	61	0.0
yulerune_s99_A	yulerune	99	A	OPP	Core destroyed	285	parent	29	-1	-1	284	256	253	239	0.0117	0.9336	0	256	245	0.0
yulerune_s99_B	yulerune	99	B	US	Core destroyed	442	parent	29	271	441	441	242	242	100	0.0	0.4132	1	242	133	0.0
atoll_s100_A	atoll	100	A	OPP	Core destroyed	342	parent	6	68	-1	341	62	46	6	0.2581	0.0968	1	59	24	0.0484
atoll_s100_B	atoll	100	B	OPP	Core destroyed	180	parent	6	-1	-1	179	174	41	8	0.7644	0.046	0	54	17	0.6897
atoll_s101_A	atoll	101	A	US	Core destroyed	978	parent	7	90	977	977	83	11	0	0.8675	0.0	1	22	0	0.7349
atoll_s101_B	atoll	101	B	OPP	Core destroyed	223	parent	33	-1	-1	222	190	33	5	0.8263	0.0263	0	33	7	0.8263
atoll_s102_A	atoll	102	A	US	Core destroyed	306	parent	9	250	305	305	241	222	6	0.0788	0.0249	1	238	44	0.0124
atoll_s102_B	atoll	102	B	OPP	Core destroyed	174	parent	66	-1	-1	173	108	2	0	0.9815	0.0	0	2	0	0.9815
drakkarfjord_s100_A	drakkarfjord	100	A	US	Core destroyed	680	parent	10	600	679	679	590	122	15	0.7932	0.0254	1	151	26	0.7441
drakkarfjord_s100_B	drakkarfjord	100	B	OPP	Core destroyed	548	parent	10	-1	-1	547	538	71	0	0.868	0.0	0	90	0	0.8327
drakkarfjord_s101_A	drakkarfjord	101	A	US	Core destroyed	201	parent	10	145	200	200	135	59	0	0.563	0.0	1	124	11	0.0815
drakkarfjord_s101_B	drakkarfjord	101	B	US	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	264	0	0.7333	0.0	0	321	0	0.6758
drakkarfjord_s102_A	drakkarfjord	102	A	US	Core destroyed	182	parent	10	73	181	181	63	32	0	0.4921	0.0	1	63	0	0.0
drakkarfjord_s102_B	drakkarfjord	102	B	OPP	Core destroyed	242	parent	10	-1	-1	241	232	86	0	0.6293	0.0	0	91	0	0.6078
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	330	parent	8	73	329	329	65	47	12	0.2769	0.1846	1	61	31	0.0615
glacierkeep_s100_B	glacierkeep	100	B	US	Core destroyed	197	parent	8	89	196	196	81	64	12	0.2099	0.1481	1	81	48	0.0
glacierkeep_s101_A	glacierkeep	101	A	OPP	Titanium collected (tiebreak)	1000	parent	8	115	-1	999	107	85	19	0.2056	0.1776	1	107	80	0.0
glacierkeep_s101_B	glacierkeep	101	B	US	Core destroyed	280	parent	9	224	279	279	215	24	0	0.8884	0.0	1	212	0	0.014
glacierkeep_s102_A	glacierkeep	102	A	US	Titanium collected (tiebreak)	1000	parent	9	-1	-1	999	991	950	0	0.0414	0.0	0	966	0	0.0252
glacierkeep_s102_B	glacierkeep	102	B	OPP	Titanium collected (tiebreak)	1000	parent	8	60	-1	999	52	40	8	0.2308	0.1538	1	52	17	0.0
midgard_s100_A	midgard	100	A	OPP	Core destroyed	296	parent	57	184	-1	295	127	127	77	0.0	0.6063	1	127	88	0.0
midgard_s100_B	midgard	100	B	US	Core destroyed	285	parent	53	192	284	284	139	139	136	0.0	0.9784	1	139	139	0.0
midgard_s101_A	midgard	101	A	OPP	Core destroyed	573	parent	55	-1	-1	572	518	260	179	0.4981	0.3456	0	266	186	0.4865
midgard_s101_B	midgard	101	B	OPP	Core destroyed	201	parent	55	-1	-1	200	146	145	124	0.0068	0.8493	0	146	145	0.0
midgard_s102_A	midgard	102	A	OPP	Core destroyed	535	parent	50	-1	-1	534	485	369	58	0.2392	0.1196	0	370	64	0.2371
midgard_s102_B	midgard	102	B	OPP	Core destroyed	290	parent	53	-1	-1	289	237	76	44	0.6793	0.1857	0	79	57	0.6667
nordkap_s100_A	nordkap	100	A	US	Core destroyed	210	parent	4	140	209	209	136	128	98	0.0588	0.7206	1	136	117	0.0
nordkap_s100_B	nordkap	100	B	US	Core destroyed	213	parent	4	144	212	212	140	130	57	0.0714	0.4071	1	135	115	0.0357
nordkap_s101_A	nordkap	101	A	US	Core destroyed	305	parent	4	128	304	304	124	106	0	0.1452	0.0	1	124	0	0.0
nordkap_s101_B	nordkap	101	B	US	Core destroyed	128	parent	4	72	127	127	68	56	31	0.1765	0.4559	1	68	47	0.0
nordkap_s102_A	nordkap	102	A	US	Core destroyed	493	parent	4	323	492	492	319	314	295	0.0157	0.9248	1	316	306	0.0094
nordkap_s102_B	nordkap	102	B	US	Core destroyed	237	parent	4	88	236	236	84	71	23	0.1548	0.2738	1	83	55	0.0119
yulerune_s100_A	yulerune	100	A	US	Core destroyed	196	parent	27	140	195	195	113	110	103	0.0265	0.9115	1	113	109	0.0
yulerune_s100_B	yulerune	100	B	OPP	Core destroyed	392	parent	35	-1	-1	391	357	263	242	0.2633	0.6779	0	264	247	0.2605
yulerune_s101_A	yulerune	101	A	OPP	Core destroyed	262	parent	36	-1	-1	261	226	223	212	0.0133	0.9381	0	226	221	0.0
yulerune_s101_B	yulerune	101	B	US	Core destroyed	301	parent	40	254	300	300	214	214	209	0.0	0.9766	1	214	213	0.0
yulerune_s102_A	yulerune	102	A	US	Core destroyed	253	parent	37	197	252	252	160	159	149	0.0062	0.9313	1	160	160	0.0
yulerune_s102_B	yulerune	102	B	OPP	Core destroyed	128	parent	27	-1	-1	127	101	100	89	0.0099	0.8812	0	101	97	0.0
atoll_s103_A	atoll	103	A	OPP	Titanium collected (tiebreak)	1000	parent	6	-1	-1	999	994	55	0	0.9447	0.0	0	85	1	0.9145
atoll_s103_B	atoll	103	B	OPP	Core destroyed	271	parent	6	-1	-1	270	265	73	7	0.7245	0.0264	0	94	11	0.6453
atoll_s104_A	atoll	104	A	OPP	Core destroyed	208	parent	7	-1	-1	207	201	21	0	0.8955	0.0	0	53	0	0.7363
atoll_s104_B	atoll	104	B	US	Core destroyed	196	parent	7	98	195	195	91	82	26	0.0989	0.2857	1	91	41	0.0
atoll_s105_A	atoll	105	A	OPP	Core destroyed	399	parent	6	-1	-1	398	393	105	0	0.7328	0.0	0	171	0	0.5649
atoll_s105_B	atoll	105	B	OPP	Core destroyed	280	parent	9	-1	-1	279	271	6	0	0.9779	0.0	0	6	0	0.9779
drakkarfjord_s103_A	drakkarfjord	103	A	OPP	Core destroyed	270	parent	10	-1	-1	269	260	51	0	0.8038	0.0	0	67	0	0.7423
drakkarfjord_s103_B	drakkarfjord	103	B	US	Core destroyed	404	parent	10	308	403	403	298	72	0	0.7584	0.0	1	98	0	0.6711
drakkarfjord_s104_A	drakkarfjord	104	A	OPP	Core destroyed	792	parent	10	-1	-1	791	782	43	0	0.945	0.0	0	83	0	0.8939
drakkarfjord_s104_B	drakkarfjord	104	B	US	Core destroyed	201	parent	10	145	200	200	135	85	0	0.3704	0.0	1	95	0	0.2963
drakkarfjord_s105_A	drakkarfjord	105	A	US	Core destroyed	240	parent	10	192	239	239	182	126	41	0.3077	0.2253	1	182	125	0.0
drakkarfjord_s105_B	drakkarfjord	105	B	US	Core destroyed	153	parent	10	72	152	152	62	15	0	0.7581	0.0	1	21	0	0.6613
glacierkeep_s103_A	glacierkeep	103	A	US	Core destroyed	209	parent	8	-1	208	208	201	106	0	0.4726	0.0	0	126	28	0.3731
glacierkeep_s103_B	glacierkeep	103	B	US	Titanium collected (tiebreak)	1000	parent	8	60	-1	999	52	30	5	0.4231	0.0962	1	51	15	0.0192
glacierkeep_s104_A	glacierkeep	104	A	US	Core destroyed	193	parent	8	84	192	192	76	52	6	0.3158	0.0789	1	76	46	0.0
glacierkeep_s104_B	glacierkeep	104	B	US	Core destroyed	357	parent	8	65	356	356	57	47	9	0.1754	0.1579	1	57	26	0.0
glacierkeep_s105_A	glacierkeep	105	A	US	Core destroyed	193	parent	8	84	192	192	76	52	6	0.3158	0.0789	1	76	46	0.0
