tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s12_A	atoll	12	A	US	Core destroyed	976	v520	11	920	975	975	909	153	28	0.8317	0.0308	1	203	73	0.7767
atoll_s12_B	atoll	12	B	US	Core destroyed	158	v520	11	70	157	157	59	39	5	0.339	0.0847	1	59	8	0.0
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	315	v520	14	-1	-1	314	301	150	28	0.5017	0.093	0	161	64	0.4651
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	105	v520	14	35	104	104	21	19	9	0.0952	0.4286	1	21	18	0.0
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	90	v520	14	34	89	89	20	18	4	0.1	0.2	1	20	19	0.0
drakkarfjord_s12_B	drakkarfjord	12	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s10_A	glacierkeep	10	A	US	Core destroyed	119	v520	12	63	118	118	51	42	29	0.1765	0.5686	1	51	48	0.0
glacierkeep_s10_B	glacierkeep	10	B	US	Core destroyed	329	v520	12	184	328	328	172	122	24	0.2907	0.1395	1	172	165	0.0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	541	v520	12	124	540	540	112	81	36	0.2768	0.3214	1	112	112	0.0
glacierkeep_s11_B	glacierkeep	11	B	US	Harvesters (tiebreak)	1000	v520	12	924	-1	999	912	396	83	0.5658	0.091	1	880	177	0.0351
glacierkeep_s12_A	glacierkeep	12	A	US	Core destroyed	119	v520	12	63	118	118	51	42	29	0.1765	0.5686	1	51	48	0.0
glacierkeep_s12_B	glacierkeep	12	B	OPP	Titanium collected (tiebreak)	1000	v520	12	96	-1	999	84	38	11	0.5476	0.131	1	84	74	0.0
midgard_s10_A	midgard	10	A	US	Core destroyed	200	v520	49	144	199	199	95	95	90	0.0	0.9474	1	95	93	0.0
midgard_s10_B	midgard	10	B	OPP	Core destroyed	202	v520	53	-1	-1	201	149	148	138	0.0067	0.9262	0	149	146	0.0
midgard_s11_A	midgard	11	A	OPP	Core destroyed	361	v520	56	46	-1	360	0	0	0			1	0	0	
midgard_s11_B	midgard	11	B	US	Titanium collected (tiebreak)	1000	v520	49	792	-1	999	743	743	734	0.0	0.9879	1	743	740	0.0
midgard_s12_A	midgard	12	A	OPP	Core destroyed	281	v520	55	221	-1	280	166	166	158	0.0	0.9518	1	166	166	0.0
midgard_s12_B	midgard	12	B	OPP	Titanium collected (tiebreak)	1000	v520	47	-1	-1	999	953	950	20	0.0031	0.021	0	953	26	0.0
nordkap_s10_A	nordkap	10	A	US	Core destroyed	124	v520	8	52	123	123	44	44	35	0.0	0.7955	1	44	44	0.0
nordkap_s10_B	nordkap	10	B	US	Core destroyed	133	v520	12	64	132	132	52	45	23	0.1346	0.4423	1	52	52	0.0
nordkap_s11_A	nordkap	11	A	US	Core destroyed	353	v520	8	108	352	352	100	94	62	0.06	0.62	1	100	100	0.0
nordkap_s11_B	nordkap	11	B	US	Core destroyed	117	v520	12	52	116	116	40	28	8	0.3	0.2	1	40	38	0.0
nordkap_s12_A	nordkap	12	A	US	Core destroyed	480	v520	8	47	479	479	39	29	9	0.2564	0.2308	1	39	38	0.0
nordkap_s12_B	nordkap	12	B	US	Core destroyed	954	v520	8	432	953	953	424	414	218	0.0236	0.5142	1	424	412	0.0
yulerune_s10_A	yulerune	10	A	OPP	Core destroyed	191	v520	31	-1	-1	190	160	157	10	0.0188	0.0625	0	160	20	0.0
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	609	v520	31	492	-1	608	461	129	102	0.7202	0.2213	1	256	104	0.4447
yulerune_s11_A	yulerune	11	A	US	Core destroyed	153	v520	29	76	152	152	47	47	41	0.0	0.8723	1	47	47	0.0
yulerune_s11_B	yulerune	11	B	US	Core destroyed	273	v520	32	184	272	272	152	149	140	0.0197	0.9211	1	152	150	0.0
yulerune_s12_A	yulerune	12	A	OPP	Core destroyed	517	v520	34	-1	-1	516	483	482	479	0.0021	0.9917	0	483	482	0.0
yulerune_s12_B	yulerune	12	B	US	Core destroyed	657	v520	29	484	656	656	455	453	443	0.0044	0.9736	1	455	452	0.0
atoll_s13_A	atoll	13	A	US	Core destroyed	231	v520	11	116	230	230	105	100	39	0.0476	0.3714	1	105	96	0.0
atoll_s13_B	atoll	13	B	US	Core destroyed	557	v520	11	189	556	556	178	52	2	0.7079	0.0112	1	80	4	0.5506
atoll_s14_A	atoll	14	A	OPP	Core destroyed	645	v520	10	181	-1	644	171	34	6	0.8012	0.0351	1	60	8	0.6491
atoll_s14_B	atoll	14	B	OPP	Core destroyed	152	v520	11	84	-1	151	73	60	13	0.1781	0.1781	1	72	35	0.0137
atoll_s15_A	atoll	15	A	US	Core destroyed	231	v520	11	116	230	230	105	100	39	0.0476	0.3714	1	105	96	0.0
atoll_s15_B	atoll	15	B	US	Core destroyed	417	v520	10	317	416	416	307	58	5	0.8111	0.0163	1	87	7	0.7166
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	179	v520	14	36	178	178	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	117	v520	14	57	116	116	43	30	14	0.3023	0.3256	1	43	35	0.0
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
glacierkeep_s13_A	glacierkeep	13	A	US	Core destroyed	111	v520	12	55	110	110	43	33	15	0.2326	0.3488	1	43	41	0.0
glacierkeep_s13_B	glacierkeep	13	B	US	Titanium collected (tiebreak)	1000	v520	12	92	-1	999	80	55	6	0.3125	0.075	1	80	62	0.0
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	205	v520	12	104	204	204	92	80	17	0.1304	0.1848	1	92	92	0.0
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	246	v520	12	190	245	245	178	110	6	0.382	0.0337	1	171	11	0.0393
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	173	v520	12	65	172	172	53	53	24	0.0	0.4528	1	53	53	0.0
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	476	v520	12	420	475	475	408	148	9	0.6373	0.0221	1	177	81	0.5662
midgard_s13_A	midgard	13	A	US	Core destroyed	176	v520	48	120	175	175	72	72	67	0.0	0.9306	1	72	71	0.0
midgard_s13_B	midgard	13	B	US	Core destroyed	200	v520	47	144	199	199	97	97	63	0.0	0.6495	1	97	88	0.0
midgard_s14_A	midgard	14	A	US	Core destroyed	362	v520	48	285	361	361	237	237	232	0.0	0.9789	1	237	237	0.0
midgard_s14_B	midgard	14	B	OPP	Core destroyed	354	v520	48	41	-1	353	0	0	0			1	0	0	
midgard_s15_A	midgard	15	A	US	Core destroyed	153	v520	48	43	152	152	0	0	0			1	0	0	
midgard_s15_B	midgard	15	B	OPP	Core destroyed	229	v520	49	-1	-1	228	180	179	157	0.0056	0.8722	0	180	175	0.0
nordkap_s13_A	nordkap	13	A	US	Core destroyed	188	v520	8	107	187	187	99	98	32	0.0101	0.3232	1	99	95	0.0
nordkap_s13_B	nordkap	13	B	US	Core destroyed	273	v520	8	96	272	272	88	77	39	0.125	0.4432	1	86	74	0.0227
nordkap_s14_A	nordkap	14	A	OPP	Core destroyed	608	v520	8	84	-1	607	76	66	30	0.1316	0.3947	1	76	71	0.0
nordkap_s14_B	nordkap	14	B	US	Core destroyed	241	v520	8	172	240	240	164	144	87	0.122	0.5305	1	164	156	0.0
nordkap_s15_A	nordkap	15	A	OPP	Core destroyed	489	v520	8	-1	-1	488	481	402	138	0.1642	0.2869	0	402	180	0.1642
nordkap_s15_B	nordkap	15	B	OPP	Core destroyed	161	v520	13	88	-1	160	75	74	26	0.0133	0.3467	1	75	54	0.0
yulerune_s13_A	yulerune	13	A	US	Core destroyed	213	v520	28	157	212	212	129	128	121	0.0078	0.938	1	129	129	0.0
yulerune_s13_B	yulerune	13	B	US	Core destroyed	676	v520	31	412	675	675	381	380	374	0.0026	0.9816	1	381	378	0.0
yulerune_s14_A	yulerune	14	A	OPP	Core destroyed	124	v520	29	-1	-1	123	95	95	22	0.0	0.2316	0	95	26	0.0
yulerune_s14_B	yulerune	14	B	US	Core destroyed	328	v520	33	272	327	327	239	235	167	0.0167	0.6987	1	239	194	0.0
yulerune_s15_A	yulerune	15	A	OPP	Core destroyed	183	v520	29	-1	-1	182	154	154	146	0.0	0.9481	0	154	154	0.0
yulerune_s15_B	yulerune	15	B	US	Core destroyed	525	v520	29	488	524	524	459	457	444	0.0044	0.9673	1	459	454	0.0
atoll_s16_A	atoll	16	A	US	Core destroyed	572	v520	11	348	571	571	337	51	17	0.8487	0.0504	1	76	41	0.7745
atoll_s16_B	atoll	16	B	OPP	Core destroyed	224	v520	11	-1	-1	223	213	15	3	0.9296	0.0141	0	67	16	0.6854
atoll_s17_A	atoll	17	A	OPP	Core destroyed	678	v520	10	-1	-1	677	668	73	5	0.8907	0.0075	0	80	16	0.8802
atoll_s17_B	atoll	17	B	OPP	Core destroyed	193	v520	11	-1	-1	192	182	108	20	0.4066	0.1099	0	182	42	0.0
atoll_s18_A	atoll	18	A	US	Core destroyed	534	v520	11	164	533	533	153	149	113	0.0261	0.7386	1	153	124	0.0
atoll_s18_B	atoll	18	B	US	Core destroyed	150	v520	11	94	149	149	83	76	60	0.0843	0.7229	1	83	77	0.0
drakkarfjord_s16_A	drakkarfjord	16	A	US	Core destroyed	100	v520	14	41	99	99	27	23	7	0.1481	0.2593	1	27	23	0.0
drakkarfjord_s16_B	drakkarfjord	16	B	US	Core destroyed	140	v520	14	84	139	139	70	60	1	0.1429	0.0143	1	70	6	0.0
drakkarfjord_s17_A	drakkarfjord	17	A	OPP	Core destroyed	217	v520	14	63	-1	216	49	37	10	0.2449	0.2041	1	49	27	0.0
drakkarfjord_s17_B	drakkarfjord	17	B	US	Core destroyed	96	v520	14	40	95	95	26	20	11	0.2308	0.4231	1	26	25	0.0
drakkarfjord_s18_A	drakkarfjord	18	A	US	Core destroyed	179	v520	14	36	178	178	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s18_B	drakkarfjord	18	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	119	v520	12	63	118	118	51	42	28	0.1765	0.549	1	51	49	0.0
glacierkeep_s16_B	glacierkeep	16	B	OPP	Harvesters (tiebreak)	1000	v520	12	976	-1	999	964	136	8	0.8589	0.0083	1	389	47	0.5965
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	145	v520	12	89	144	144	77	70	9	0.0909	0.1169	1	77	12	0.0
glacierkeep_s17_B	glacierkeep	17	B	US	Core destroyed	245	v520	12	112	244	244	100	64	18	0.36	0.18	1	100	93	0.0
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	177	v520	12	72	176	176	60	43	31	0.2833	0.5167	1	60	56	0.0
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	445	v520	12	336	444	444	324	82	8	0.7469	0.0247	1	315	26	0.0278
midgard_s16_A	midgard	16	A	OPP	Core destroyed	199	v520	47	43	-1	198	0	0	0			1	0	0	
midgard_s16_B	midgard	16	B	OPP	Titanium collected (tiebreak)	1000	v520	50	-1	-1	999	950	91	68	0.9042	0.0716	0	92	81	0.9032
midgard_s17_A	midgard	17	A	OPP	Core destroyed	481	v520	47	43	-1	480	0	0	0			1	0	0	
midgard_s17_B	midgard	17	B	OPP	Core destroyed	361	v520	47	344	-1	360	297	297	287	0.0	0.9663	1	297	291	0.0
midgard_s18_A	midgard	18	A	US	Core destroyed	166	v520	48	112	165	165	64	63	54	0.0156	0.8438	1	64	61	0.0
midgard_s18_B	midgard	18	B	OPP	Core destroyed	258	v520	48	41	-1	257	0	0	0			1	0	0	
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	399	v520	8	-1	-1	398	391	162	61	0.5857	0.156	0	176	120	0.5499
nordkap_s16_B	nordkap	16	B	US	Core destroyed	321	v520	8	216	320	320	208	178	76	0.1442	0.3654	1	208	196	0.0
nordkap_s17_A	nordkap	17	A	US	Titanium collected (tiebreak)	1000	v520	8	72	-1	999	64	58	22	0.0938	0.3438	1	64	62	0.0
nordkap_s17_B	nordkap	17	B	OPP	Core destroyed	180	v520	10	-1	-1	179	170	46	12	0.7294	0.0706	0	73	20	0.5706
nordkap_s18_A	nordkap	18	A	US	Core destroyed	405	v520	8	152	404	404	144	130	54	0.0972	0.375	1	144	118	0.0
nordkap_s18_B	nordkap	18	B	OPP	Core destroyed	164	v520	8	-1	-1	163	156	144	2	0.0769	0.0128	0	156	4	0.0
yulerune_s16_A	yulerune	16	A	OPP	Core destroyed	152	v520	31	-1	-1	151	121	121	118	0.0	0.9752	0	121	121	0.0
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	532	v520	31	-1	-1	531	501	498	89	0.006	0.1776	0	501	94	0.0
yulerune_s17_A	yulerune	17	A	US	Core destroyed	401	v520	33	180	400	400	147	145	142	0.0136	0.966	1	147	144	0.0
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	308	v520	29	-1	-1	307	279	108	58	0.6129	0.2079	0	109	66	0.6093
yulerune_s18_A	yulerune	18	A	US	Core destroyed	309	v520	34	253	308	308	219	219	210	0.0	0.9589	1	219	218	0.0
yulerune_s18_B	yulerune	18	B	OPP	Titanium collected (tiebreak)	1000	v520	29	144	-1	999	115	114	112	0.0087	0.9739	1	115	114	0.0
atoll_s19_A	atoll	19	A	OPP	Core destroyed	877	v520	10	-1	-1	876	867	54	5	0.9377	0.0058	0	61	16	0.9296
atoll_s19_B	atoll	19	B	US	Core destroyed	181	v520	10	70	180	180	60	48	16	0.2	0.2667	1	60	59	0.0
atoll_s20_A	atoll	20	A	OPP	Core destroyed	244	v520	10	-1	-1	243	234	86	5	0.6325	0.0214	0	93	27	0.6026
atoll_s20_B	atoll	20	B	OPP	Core destroyed	413	v520	11	60	-1	412	49	18	4	0.6327	0.0816	1	49	4	0.0
atoll_s21_A	atoll	21	A	US	Core destroyed	232	v520	10	120	231	231	110	110	21	0.0	0.1909	1	110	110	0.0
atoll_s21_B	atoll	21	B	US	Core destroyed	405	v520	11	60	404	404	49	40	10	0.1837	0.2041	1	49	16	0.0
drakkarfjord_s19_A	drakkarfjord	19	A	US	Core destroyed	99	v520	14	37	98	98	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s19_B	drakkarfjord	19	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s20_A	drakkarfjord	20	A	US	Core destroyed	92	v520	14	36	91	91	22	17	7	0.2273	0.3182	1	21	17	0.0455
drakkarfjord_s20_B	drakkarfjord	20	B	US	Core destroyed	147	v520	14	57	146	146	43	30	14	0.3023	0.3256	1	43	35	0.0
drakkarfjord_s21_A	drakkarfjord	21	A	US	Core destroyed	101	v520	14	45	100	100	31	26	8	0.1613	0.2581	1	31	21	0.0
drakkarfjord_s21_B	drakkarfjord	21	B	US	Core destroyed	440	v520	14	349	439	439	335	67	1	0.8	0.003	1	87	6	0.7403
glacierkeep_s19_A	glacierkeep	19	A	US	Core destroyed	110	v520	12	52	109	109	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s19_B	glacierkeep	19	B	US	Harvesters (tiebreak)	1000	v520	12	-1	-1	999	988	626	94	0.3664	0.0951	0	988	981	0.0
glacierkeep_s20_A	glacierkeep	20	A	US	Core destroyed	428	v520	12	105	427	427	93	74	46	0.2043	0.4946	1	93	84	0.0
glacierkeep_s20_B	glacierkeep	20	B	US	Titanium stored (tiebreak)	1000	v520	12	96	-1	999	84	57	7	0.3214	0.0833	1	84	66	0.0
glacierkeep_s21_A	glacierkeep	21	A	US	Core destroyed	165	v520	12	64	164	164	52	37	12	0.2885	0.2308	1	52	52	0.0
glacierkeep_s21_B	glacierkeep	21	B	US	Core destroyed	305	v520	12	196	304	304	184	144	15	0.2174	0.0815	1	184	138	0.0
midgard_s19_A	midgard	19	A	US	Core destroyed	245	v520	47	201	244	244	154	154	145	0.0	0.9416	1	154	154	0.0
midgard_s19_B	midgard	19	B	OPP	Core destroyed	253	v520	49	168	-1	252	119	118	111	0.0084	0.9328	1	119	114	0.0
midgard_s20_A	midgard	20	A	US	Core destroyed	193	v520	48	105	192	192	57	57	18	0.0	0.3158	1	57	19	0.0
midgard_s20_B	midgard	20	B	US	Core destroyed	267	v520	53	228	266	266	175	171	158	0.0229	0.9029	1	175	167	0.0
midgard_s21_A	midgard	21	A	US	Core destroyed	689	v520	49	264	688	688	215	215	203	0.0	0.9442	1	215	214	0.0
midgard_s21_B	midgard	21	B	US	Core destroyed	437	v520	51	224	436	436	173	173	165	0.0	0.9538	1	173	169	0.0
nordkap_s19_A	nordkap	19	A	OPP	Core destroyed	410	v520	8	-1	-1	409	402	184	79	0.5423	0.1965	0	204	132	0.4925
nordkap_s19_B	nordkap	19	B	US	Core destroyed	318	v520	10	56	317	317	46	42	27	0.087	0.587	1	46	45	0.0
nordkap_s20_A	nordkap	20	A	US	Core destroyed	333	v520	8	289	332	332	281	146	23	0.4804	0.0819	1	183	102	0.3488
nordkap_s20_B	nordkap	20	B	US	Core destroyed	373	v520	12	317	372	372	305	294	138	0.0361	0.4525	1	303	292	0.0066
nordkap_s21_A	nordkap	21	A	US	Core destroyed	117	v520	8	48	116	116	40	32	14	0.2	0.35	1	40	39	0.0
nordkap_s21_B	nordkap	21	B	OPP	Core destroyed	391	v520	8	-1	-1	390	383	72	23	0.812	0.0601	0	83	63	0.7833
yulerune_s19_A	yulerune	19	A	OPP	Core destroyed	153	v520	27	-1	-1	152	126	126	122	0.0	0.9683	0	126	125	0.0
yulerune_s19_B	yulerune	19	B	OPP	Core destroyed	307	v520	29	-1	-1	306	278	161	79	0.4209	0.2842	0	173	87	0.3777
yulerune_s20_A	yulerune	20	A	US	Core destroyed	602	v520	29	546	601	601	517	515	489	0.0039	0.9458	1	517	511	0.0
yulerune_s20_B	yulerune	20	B	OPP	Core destroyed	399	v520	29	-1	-1	398	370	125	110	0.6622	0.2973	0	126	119	0.6595
yulerune_s21_A	yulerune	21	A	OPP	Core destroyed	357	v520	29	-1	-1	356	328	328	318	0.0	0.9695	0	328	328	0.0
yulerune_s21_B	yulerune	21	B	OPP	Core destroyed	317	v520	31	-1	-1	316	286	285	279	0.0035	0.9755	0	286	282	0.0
atoll_s22_A	atoll	22	A	US	Core destroyed	232	v520	10	120	231	231	110	110	21	0.0	0.1909	1	110	110	0.0
atoll_s22_B	atoll	22	B	OPP	Core destroyed	635	v520	10	192	-1	634	182	85	6	0.533	0.033	1	182	9	0.0
atoll_s23_A	atoll	23	A	US	Titanium collected (tiebreak)	1000	v520	13	114	-1	999	101	90	2	0.1089	0.0198	1	91	4	0.099
atoll_s23_B	atoll	23	B	OPP	Core destroyed	285	v520	10	-1	-1	284	275	275	17	0.0	0.0618	0	275	37	0.0
atoll_s24_A	atoll	24	A	OPP	Core destroyed	460	v520	13	-1	-1	459	447	20	10	0.9553	0.0224	0	38	14	0.915
atoll_s24_B	atoll	24	B	OPP	Core destroyed	252	v520	11	-1	-1	251	241	70	2	0.7095	0.0083	0	93	4	0.6141
drakkarfjord_s22_A	drakkarfjord	22	A	US	Core destroyed	101	v520	14	45	100	100	31	26	8	0.1613	0.2581	1	31	21	0.0
drakkarfjord_s22_B	drakkarfjord	22	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s23_A	drakkarfjord	23	A	US	Core destroyed	404	v520	14	348	403	403	334	152	9	0.5449	0.0269	1	334	27	0.0
drakkarfjord_s23_B	drakkarfjord	23	B	US	Core destroyed	101	v520	14	45	100	100	31	26	5	0.1613	0.1613	1	31	28	0.0
drakkarfjord_s24_A	drakkarfjord	24	A	OPP	Core destroyed	338	v520	14	-1	-1	337	324	89	11	0.7253	0.034	0	111	36	0.6574
drakkarfjord_s24_B	drakkarfjord	24	B	US	Core destroyed	129	v520	14	73	128	128	59	34	1	0.4237	0.0169	1	48	6	0.1864
glacierkeep_s22_A	glacierkeep	22	A	US	Core destroyed	165	v520	12	80	164	164	68	65	47	0.0441	0.6912	1	68	66	0.0
glacierkeep_s22_B	glacierkeep	22	B	OPP	Harvesters (tiebreak)	1000	v520	12	-1	-1	999	988	327	44	0.669	0.0445	0	988	159	0.0
glacierkeep_s23_A	glacierkeep	23	A	US	Core destroyed	119	v520	12	63	118	118	51	42	29	0.1765	0.5686	1	51	48	0.0
glacierkeep_s23_B	glacierkeep	23	B	US	Core destroyed	241	v520	12	113	240	240	101	72	29	0.2871	0.2871	1	101	98	0.0
glacierkeep_s24_A	glacierkeep	24	A	OPP	Core destroyed	598	v520	12	105	-1	597	93	74	46	0.2043	0.4946	1	93	84	0.0
glacierkeep_s24_B	glacierkeep	24	B	OPP	Titanium collected (tiebreak)	1000	v520	12	96	-1	999	84	38	11	0.5476	0.131	1	84	74	0.0
midgard_s22_A	midgard	22	A	OPP	Core destroyed	222	v520	50	47	-1	221	0	0	0			1	0	0	
midgard_s22_B	midgard	22	B	US	Core destroyed	592	v520	47	536	591	591	489	276	162	0.4356	0.3313	1	299	168	0.3885
midgard_s23_A	midgard	23	A	US	Core destroyed	297	v520	49	241	296	296	192	190	182	0.0104	0.9479	1	192	189	0.0
midgard_s23_B	midgard	23	B	US	Core destroyed	682	v520	48	626	681	681	578	478	295	0.173	0.5104	1	484	319	0.1626
midgard_s24_A	midgard	24	A	OPP	Core destroyed	173	v520	47	55	-1	172	8	8	2	0.0	0.25	1	8	5	0.0
midgard_s24_B	midgard	24	B	US	Core destroyed	133	v520	51	88	132	132	37	37	35	0.0	0.9459	1	37	35	0.0
nordkap_s22_A	nordkap	22	A	US	Core destroyed	252	v520	8	129	251	251	121	79	20	0.3471	0.1653	1	121	31	0.0
nordkap_s22_B	nordkap	22	B	OPP	Core destroyed	268	v520	8	-1	-1	267	260	120	67	0.5385	0.2577	0	123	88	0.5269
nordkap_s23_A	nordkap	23	A	US	Core destroyed	185	v520	9	129	184	184	120	39	25	0.675	0.2083	1	120	72	0.0
nordkap_s23_B	nordkap	23	B	US	Core destroyed	209	v520	8	108	208	208	100	83	33	0.17	0.33	1	100	92	0.0
nordkap_s24_A	nordkap	24	A	US	Core destroyed	252	v520	8	196	251	251	188	42	19	0.7766	0.1011	1	70	31	0.6277
nordkap_s24_B	nordkap	24	B	OPP	Core destroyed	373	v520	13	232	-1	372	219	218	94	0.0046	0.4292	1	219	218	0.0
yulerune_s22_A	yulerune	22	A	US	Core destroyed	141	v520	29	97	140	140	68	66	57	0.0294	0.8382	1	68	58	0.0
yulerune_s22_B	yulerune	22	B	OPP	Core destroyed	296	v520	33	-1	-1	295	263	263	258	0.0	0.981	0	263	262	0.0
yulerune_s23_A	yulerune	23	A	US	Core destroyed	211	v520	30	154	210	210	124	124	120	0.0	0.9677	1	124	123	0.0
yulerune_s23_B	yulerune	23	B	OPP	Core destroyed	327	v520	33	188	-1	326	155	155	148	0.0	0.9548	1	155	154	0.0
yulerune_s24_A	yulerune	24	A	US	Core destroyed	659	v520	30	320	658	658	290	289	286	0.0034	0.9862	1	290	288	0.0
yulerune_s24_B	yulerune	24	B	OPP	Core destroyed	379	v520	33	-1	-1	378	346	163	138	0.5289	0.3988	0	166	141	0.5202
atoll_s25_A	atoll	25	A	US	Core destroyed	159	v520	10	88	158	158	78	68	26	0.1282	0.3333	1	78	73	0.0
atoll_s25_B	atoll	25	B	US	Core destroyed	182	v520	11	89	181	181	78	33	4	0.5769	0.0513	1	78	24	0.0
atoll_s26_A	atoll	26	A	US	Core destroyed	245	v520	10	150	244	244	140	135	36	0.0357	0.2571	1	140	132	0.0
atoll_s26_B	atoll	26	B	OPP	Core destroyed	515	v520	10	60	-1	514	50	44	18	0.12	0.36	1	50	44	0.0
atoll_s27_A	atoll	27	A	OPP	Core destroyed	292	v520	10	-1	-1	291	282	49	27	0.8262	0.0957	0	49	28	0.8262
atoll_s27_B	atoll	27	B	US	Core destroyed	645	v520	10	156	644	644	146	103	36	0.2945	0.2466	1	146	97	0.0
drakkarfjord_s25_A	drakkarfjord	25	A	US	Titanium collected (tiebreak)	1000	v520	14	92	-1	999	78	54	11	0.3077	0.141	1	78	48	0.0
drakkarfjord_s25_B	drakkarfjord	25	B	US	Core destroyed	98	v520	14	42	97	97	28	23	11	0.1786	0.3929	1	28	22	0.0
drakkarfjord_s26_A	drakkarfjord	26	A	US	Core destroyed	92	v520	14	36	91	91	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s26_B	drakkarfjord	26	B	US	Core destroyed	96	v520	14	40	95	95	26	20	11	0.2308	0.4231	1	26	25	0.0
drakkarfjord_s27_A	drakkarfjord	27	A	US	Core destroyed	199	v520	14	105	198	198	91	73	11	0.1978	0.1209	1	91	38	0.0
drakkarfjord_s27_B	drakkarfjord	27	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
glacierkeep_s25_A	glacierkeep	25	A	US	Core destroyed	162	v520	12	99	161	161	87	83	47	0.046	0.5402	1	87	83	0.0
glacierkeep_s25_B	glacierkeep	25	B	US	Core destroyed	123	v520	12	59	122	122	47	24	12	0.4894	0.2553	1	47	43	0.0
glacierkeep_s26_A	glacierkeep	26	A	US	Core destroyed	124	v520	12	68	123	123	56	43	27	0.2321	0.4821	1	56	52	0.0
glacierkeep_s26_B	glacierkeep	26	B	US	Titanium collected (tiebreak)	1000	v520	12	-1	-1	999	988	162	8	0.836	0.0081	0	204	65	0.7935
glacierkeep_s27_A	glacierkeep	27	A	US	Core destroyed	188	v520	12	55	187	187	43	34	14	0.2093	0.3256	1	43	41	0.0
glacierkeep_s27_B	glacierkeep	27	B	OPP	Harvesters (tiebreak)	1000	v520	12	96	-1	999	84	57	7	0.3214	0.0833	1	84	66	0.0
midgard_s25_A	midgard	25	A	OPP	Core destroyed	200	v520	50	-1	-1	199	150	150	144	0.0	0.96	0	150	150	0.0
midgard_s25_B	midgard	25	B	OPP	Core destroyed	182	v520	50	-1	-1	181	132	76	31	0.4242	0.2348	0	79	43	0.4015
midgard_s26_A	midgard	26	A	US	Core destroyed	251	v520	47	195	250	250	148	148	139	0.0	0.9392	1	148	145	0.0
midgard_s26_B	midgard	26	B	US	Core destroyed	351	v520	52	261	350	350	209	209	195	0.0	0.933	1	209	206	0.0
midgard_s27_A	midgard	27	A	US	Core destroyed	327	v520	49	271	326	326	222	220	213	0.009	0.9595	1	222	222	0.0
midgard_s27_B	midgard	27	B	US	Core destroyed	610	v520	54	42	609	609	0	0	0			1	0	0	
