tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
drakkarfjord_s39_A	drakkarfjord	39	A	US	Core destroyed	558	flagoff	8	8	10	233	-1	233	302	0	0.0	2.649	7	1	10,11,31,233,33,43,36,40	558	0	26,4
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	173	flagoff	8	8	10	46	46	46	165	0	0.0	4.848	7	1	40,36,46,33,21,14,11,10	173	1	2,24
glacierkeep_s37_A	glacierkeep	37	A	US	Core destroyed	261	flagoff	8	8	10	49	49	49	255	75	0.2941	3.137	8	0	44,46,30,49,18,11,15,10	261	0	14,26
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	189	flagoff	8	8	9	44	46	44	183	46	0.2514	4.372	8	0	33,29,44,26,9,22,10,19	189	1	14,2
glacierkeep_s38_A	glacierkeep	38	A	US	Core destroyed	725	flagoff	8	8	9	57	57	57	719	124	0.1725	1.113	8	0	57,53,23,50,19,10,14,9	725	0	14,26
glacierkeep_s38_B	glacierkeep	38	B	US	Core destroyed	365	flagoff	8	8	8	29	39	29	130	58	0.4462	6.154	6	2	29,25,9,22,8,18,11,12	365	1	14,2
glacierkeep_s39_A	glacierkeep	39	A	US	Core destroyed	157	flagoff	8	8	9	55	55	55	151	120	0.7947	5.298	8	0	50,52,21,55,17,10,14,9	157	0	14,26
glacierkeep_s39_B	glacierkeep	39	B	US	Core destroyed	280	flagoff	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
midgard_s37_A	midgard	37	A	OPP	Core destroyed	220	flagoff	8	6	56	93	-1	-1	169	140	0.8284	3.55	5	1	56,93,60,66,73,69	220	0	26,26
midgard_s37_B	midgard	37	B	US	Core destroyed	307	flagoff	8	7	52	89	-1	-1	263	261	0.9924	2.662	6	1	60,52,62,89,56,81,69	307	1	2,2
midgard_s38_A	midgard	38	A	OPP	Core destroyed	241	flagoff	8	7	54	101	-1	-1	195	193	0.9897	3.59	5	2	54,101,85,58,64,71,67	241	0	26,26
midgard_s38_B	midgard	38	B	US	Core destroyed	283	flagoff	8	6	56	91	-1	-1	238	233	0.979	2.521	6	0	60,56,62,56,91,79	283	1	2,2
midgard_s39_A	midgard	39	A	OPP	Core destroyed	384	flagoff	8	6	57	84	-1	-1	180	44	0.2444	3.333	6	0	62,84,57,63,70,66	384	0	26,26
midgard_s39_B	midgard	39	B	US	Core destroyed	146	flagoff	8	6	55	88	-1	-1	101	99	0.9802	5.941	6	0	62,66,59,55,88,75	146	1	2,2
nordkap_s37_A	nordkap	37	A	OPP	Core destroyed	507	flagoff	8	8	4	62	-1	62	380	128	0.3368	2.105	7	1	27,25,42,22,62,20,5,4	507	0	9,18
nordkap_s37_B	nordkap	37	B	OPP	Core destroyed	211	flagoff	8	6	5	36	-1	-1	154	132	0.8571	3.896	6	0	32,36,28,5,6,21	211	1	9,6
nordkap_s38_A	nordkap	38	A	US	Core destroyed	158	flagoff	8	8	4	37	61	37	156	142	0.9103	5.128	6	2	27,33,23,5,37,4,8,7	158	0	9,18
nordkap_s38_B	nordkap	38	B	US	Core destroyed	665	flagoff	8	8	5	48	-1	48	593	422	0.7116	1.349	7	1	27,23,48,20,5,18,6,13	665	1	9,6
nordkap_s39_A	nordkap	39	A	OPP	Core destroyed	162	flagoff	8	4	5	62	-1	-1	160	134	0.8375	2.5	4	0	37,62,6,5	162	0	9,18
nordkap_s39_B	nordkap	39	B	US	Core destroyed	524	flagoff	8	8	5	102	116	102	496	385	0.7762	1.613	8	0	19,21,10,24,5,59,6,102	524	1	9,6
yulerune_s37_A	yulerune	37	A	OPP	Core destroyed	169	flagoff	8	5	38	57	-1	-1	144	136	0.9444	3.472	5	0	38,44,57,54,50	169	0	16,9
yulerune_s37_B	yulerune	37	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	32	372	-1	-1	975	967	0.9918	0.718	6	1	49,44,52,41,38,32,372	1000	1	2,9
yulerune_s38_A	yulerune	38	A	US	Core destroyed	282	flagoff	8	6	32	48	-1	-1	257	252	0.9805	2.335	6	0	32,35,48,37,45,40	282	0	16,9
yulerune_s38_B	yulerune	38	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	35	74	-1	-1	975	970	0.9949	0.718	6	1	45,44,40,41,35,38,74	1000	1	2,9
yulerune_s39_A	yulerune	39	A	OPP	Core destroyed	193	flagoff	8	5	32	44	-1	-1	168	161	0.9583	2.976	5	0	32,38,38,41,44	193	0	16,9
yulerune_s39_B	yulerune	39	B	US	Core destroyed	491	flagoff	8	7	36	89	-1	-1	460	450	0.9783	1.522	6	1	49,51,89,48,63,36,41	491	1	2,9
atoll_s40_A	atoll	40	A	US	Core destroyed	533	flagoff	8	6	8	113	-1	-1	504	0	0.0	1.19	5	1	10,8,113,109,79,86	533	0	14,2
atoll_s40_B	atoll	40	B	US	Core destroyed	196	flagoff	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s41_A	atoll	41	A	US	Core destroyed	317	flagoff	8	6	7	59	-1	-1	198	81	0.4091	3.03	6	0	40,59,7,9,16,12	317	0	14,2
atoll_s41_B	atoll	41	B	US	Core destroyed	772	flagoff	8	6	7	38	-1	-1	287	88	0.3066	2.091	6	0	15,38,9,22,7,32	772	1	2,14
atoll_s42_A	atoll	42	A	OPP	Core destroyed	431	flagoff	8	5	7	201	-1	-1	143	10	0.0699	3.497	3	2	7,8,36,116,201	431	0	14,2
atoll_s42_B	atoll	42	B	US	Core destroyed	142	flagoff	8	6	7	40	-1	-1	118	61	0.5169	5.085	6	0	15,40,9,20,7,35	142	1	2,14
drakkarfjord_s40_A	drakkarfjord	40	A	US	Core destroyed	453	flagoff	8	8	10	71	167	71	445	32	0.0719	1.798	7	1	10,11,31,71,33,43,36,40	453	0	26,4
drakkarfjord_s40_B	drakkarfjord	40	B	OPP	Core destroyed	966	flagoff	8	8	10	75	75	75	180	0	0.0	4.444	7	1	48,51,40,75,34,14,11,10	966	1	2,24
drakkarfjord_s41_A	drakkarfjord	41	A	US	Core destroyed	453	flagoff	8	8	10	71	167	71	445	32	0.0719	1.798	7	1	10,11,31,71,33,43,36,40	453	0	26,4
drakkarfjord_s41_B	drakkarfjord	41	B	US	Core destroyed	192	flagoff	8	8	10	81	81	81	148	0	0.0	5.405	7	1	74,78,71,81,20,14,11,10	192	1	2,24
drakkarfjord_s42_A	drakkarfjord	42	A	OPP	Core destroyed	513	flagoff	8	7	10	43	-1	-1	142	4	0.0282	4.93	6	1	10,11,31,33,43,36,40	513	0	26,4
drakkarfjord_s42_B	drakkarfjord	42	B	OPP	Core destroyed	829	flagoff	8	4	10	191	-1	-1	200	9	0.045	2.0	3	1	191,14,11,10	829	1	2,24
glacierkeep_s40_A	glacierkeep	40	A	US	Core destroyed	169	flagoff	8	8	9	40	40	40	163	137	0.8405	4.908	8	0	35,37,21,40,17,10,14,9	169	0	14,26
glacierkeep_s40_B	glacierkeep	40	B	US	Core destroyed	281	flagoff	8	8	9	36	44	36	176	117	0.6648	4.545	8	0	36,32,14,29,9,25,10,22	281	1	14,2
glacierkeep_s41_A	glacierkeep	41	A	US	Core destroyed	225	flagoff	8	8	9	59	59	59	219	190	0.8676	3.653	8	0	59,55,21,52,17,10,14,9	225	0	14,26
glacierkeep_s41_B	glacierkeep	41	B	US	Core destroyed	165	flagoff	8	8	9	45	53	45	130	61	0.4692	6.154	8	0	33,35,20,38,9,42,10,45	165	1	14,2
glacierkeep_s42_A	glacierkeep	42	A	US	Core destroyed	633	flagoff	8	8	9	41	41	41	627	472	0.7528	1.276	8	0	36,38,21,41,17,10,14,9	633	0	14,26
glacierkeep_s42_B	glacierkeep	42	B	US	Core destroyed	305	flagoff	8	8	9	36	44	36	299	63	0.2107	2.676	8	0	36,32,14,29,9,25,10,22	305	1	14,2
midgard_s40_A	midgard	40	A	US	Core destroyed	176	flagoff	8	6	53	100	-1	-1	130	123	0.9462	4.615	6	0	53,72,100,96,85,93	176	0	26,26
midgard_s40_B	midgard	40	B	US	Core destroyed	198	flagoff	8	6	55	86	-1	-1	153	150	0.9804	3.922	6	0	62,66,59,55,86,68	198	1	2,2
midgard_s41_A	midgard	41	A	OPP	Core destroyed	372	flagoff	8	6	52	94	-1	-1	153	134	0.8758	3.922	6	0	52,56,94,60,67,63	372	0	26,26
midgard_s41_B	midgard	41	B	US	Titanium collected (tiebreak)	1000	flagoff	8	6	56	91	-1	-1	952	948	0.9958	0.63	6	0	67,64,64,60,91,56	1000	1	2,2
midgard_s42_A	midgard	42	A	OPP	Core destroyed	333	flagoff	8	6	57	84	-1	-1	282	275	0.9752	2.128	6	0	76,84,72,68,57,65	333	0	26,26
midgard_s42_B	midgard	42	B	US	Core destroyed	207	flagoff	8	6	56	106	-1	-1	157	153	0.9745	3.822	5	1	60,56,63,64,106,94	207	1	2,2
nordkap_s40_A	nordkap	40	A	US	Core destroyed	256	flagoff	8	7	5	96	-1	-1	254	242	0.9528	2.756	6	1	24,31,21,35,96,6,5	256	0	9,18
nordkap_s40_B	nordkap	40	B	US	Core destroyed	309	flagoff	8	8	5	47	47	47	307	293	0.9544	2.606	7	1	16,18,10,36,5,47,6,30	309	1	9,6
nordkap_s41_A	nordkap	41	A	OPP	Core destroyed	141	flagoff	8	6	5	93	-1	-1	99	76	0.7677	6.061	6	0	27,93,24,6,71,5	141	0	9,18
nordkap_s41_B	nordkap	41	B	US	Core destroyed	145	flagoff	8	8	5	70	70	70	143	127	0.8881	5.594	7	1	70,65,10,27,5,45,19,20	145	1	9,6
nordkap_s42_A	nordkap	42	A	US	Core destroyed	193	flagoff	8	7	5	80	-1	-1	191	176	0.9215	3.665	7	0	75,77,22,80,6,10,5	193	0	9,18
nordkap_s42_B	nordkap	42	B	US	Core destroyed	399	flagoff	8	8	5	86	-1	86	397	382	0.9622	2.015	7	1	20,22,52,86,5,24,6,23	399	1	9,6
yulerune_s40_A	yulerune	40	A	US	Core destroyed	228	flagoff	8	7	40	81	-1	-1	200	195	0.975	3.5	6	1	40,81,44,46,51,48,53	228	0	16,9
yulerune_s40_B	yulerune	40	B	US	Core destroyed	403	flagoff	8	6	31	63	-1	-1	379	193	0.5092	1.583	5	1	50,46,43,63,37,31	403	1	2,9
yulerune_s41_A	yulerune	41	A	OPP	Core destroyed	253	flagoff	8	5	35	52	-1	-1	225	217	0.9644	2.222	5	0	43,52,35,38,48	253	0	16,9
yulerune_s41_B	yulerune	41	B	US	Core destroyed	297	flagoff	8	7	34	74	-1	-1	273	268	0.9817	2.564	5	2	54,60,63,53,34,39,74	297	1	2,9
yulerune_s42_A	yulerune	42	A	OPP	Core destroyed	303	flagoff	8	6	32	42	-1	-1	240	72	0.3	2.5	6	0	32,38,33,42,36,41	303	0	16,9
yulerune_s42_B	yulerune	42	B	OPP	Core destroyed	141	flagoff	8	6	30	41	-1	-1	119	116	0.9748	5.042	5	1	41,35,34,36,31,30	141	1	2,9
atoll_s43_A	atoll	43	A	OPP	Core destroyed	785	flagoff	8	4	8	189	-1	-1	124	1	0.0081	3.226	1	3	8,9,189,188	785	0	14,2
atoll_s43_B	atoll	43	B	OPP	Core destroyed	353	flagoff	8	5	7	347	-1	-1	71	20	0.2817	7.042	4	1	347,26,7,8,9	353	1	2,14
atoll_s44_A	atoll	44	A	US	Core destroyed	552	flagoff	8	4	8	492	-1	-1	80	16	0.2	5.0	3	1	492,161,8,9	552	0	14,2
atoll_s44_B	atoll	44	B	OPP	Core destroyed	194	flagoff	8	7	7	45	-1	-1	96	51	0.5312	7.292	7	0	45,36,38,7,43,8,26	194	1	2,14
atoll_s45_A	atoll	45	A	US	Core destroyed	568	flagoff	8	3	10	82	-1	-1	564	67	0.1188	0.532	3	0	15,10,82	568	0	14,2
atoll_s45_B	atoll	45	B	OPP	Core destroyed	166	flagoff	8	3	8	44	-1	-1	40	0	0.0	7.5	2	1	44,8,9	166	1	2,14
drakkarfjord_s43_A	drakkarfjord	43	A	OPP	Core destroyed	267	flagoff	8	5	10	258	-1	-1	111	0	0.0	4.505	4	1	10,11,258,255,243	267	0	26,4
drakkarfjord_s43_B	drakkarfjord	43	B	US	Core destroyed	137	flagoff	8	6	10	76	-1	-1	94	0	0.0	6.383	5	1	76,73,20,14,11,10	137	1	2,24
drakkarfjord_s44_A	drakkarfjord	44	A	US	Core destroyed	173	flagoff	8	8	10	65	75	65	165	0	0.0	4.848	7	1	10,11,25,65,27,37,30,34	173	0	26,4
drakkarfjord_s44_B	drakkarfjord	44	B	US	Core destroyed	161	flagoff	8	8	10	46	46	46	153	0	0.0	5.229	7	1	40,36,46,33,21,14,11,10	161	1	2,24
drakkarfjord_s45_A	drakkarfjord	45	A	OPP	Core destroyed	649	flagoff	8	7	10	43	-1	-1	132	0	0.0	5.303	6	1	10,11,31,33,43,36,40	649	0	26,4
drakkarfjord_s45_B	drakkarfjord	45	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	141	0	0.0	5.674	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
glacierkeep_s43_A	glacierkeep	43	A	US	Core destroyed	146	flagoff	8	8	9	46	46	46	140	114	0.8143	5.714	8	0	41,43,23,46,19,10,14,9	146	0	14,26
glacierkeep_s43_B	glacierkeep	43	B	US	Core destroyed	709	flagoff	8	8	9	36	49	36	703	318	0.4523	1.138	8	0	36,32,14,29,9,25,10,22	709	1	14,2
glacierkeep_s44_A	glacierkeep	44	A	US	Core destroyed	629	flagoff	8	8	9	55	-1	55	141	52	0.3688	5.674	7	1	42,46,18,55,17,10,14,9	629	0	14,26
glacierkeep_s44_B	glacierkeep	44	B	US	Core destroyed	185	flagoff	8	8	9	45	53	45	134	91	0.6791	5.97	8	0	33,35,20,38,9,42,10,45	185	1	14,2
glacierkeep_s45_A	glacierkeep	45	A	US	Core destroyed	124	flagoff	8	8	9	55	55	55	118	94	0.7966	6.78	8	0	55,48,23,45,19,10,14,9	124	0	14,26
glacierkeep_s45_B	glacierkeep	45	B	US	Core destroyed	185	flagoff	8	8	9	45	53	45	139	79	0.5683	5.755	8	0	33,35,20,38,9,42,10,45	185	1	14,2
midgard_s43_A	midgard	43	A	US	Core destroyed	422	flagoff	8	7	53	101	-1	-1	376	297	0.7899	1.862	4	3	53,98,64,101,70,55,62	422	0	26,26
midgard_s43_B	midgard	43	B	OPP	Core destroyed	300	flagoff	8	7	54	102	-1	-1	123	95	0.7724	5.691	5	2	61,54,64,102,58,89,54	300	1	2,2
midgard_s44_A	midgard	44	A	US	Core destroyed	381	flagoff	8	7	52	83	-1	-1	336	309	0.9196	2.083	5	2	52,77,56,83,60,65,63	381	0	26,26
midgard_s44_B	midgard	44	B	US	Core destroyed	259	flagoff	8	7	59	99	-1	-1	211	208	0.9858	3.318	6	1	63,59,66,97,61,92,99	259	1	2,2
midgard_s45_A	midgard	45	A	OPP	Core destroyed	598	flagoff	8	7	58	121	-1	-1	263	228	0.8669	2.662	6	1	58,88,62,121,66,73,69	598	0	26,26
midgard_s45_B	midgard	45	B	OPP	Core destroyed	561	flagoff	8	7	55	102	-1	-1	511	232	0.454	1.37	6	1	66,62,63,102,59,82,55	561	1	2,2
nordkap_s43_A	nordkap	43	A	OPP	Core destroyed	175	flagoff	8	5	5	96	-1	-1	173	94	0.5434	2.89	5	0	39,36,6,96,5	175	0	9,18
nordkap_s43_B	nordkap	43	B	US	Core destroyed	314	flagoff	8	6	5	27	-1	-1	312	300	0.9615	1.923	6	0	27,21,10,24,5,6	314	1	9,6
nordkap_s44_A	nordkap	44	A	US	Core destroyed	377	flagoff	8	8	4	60	60	60	375	365	0.9733	2.133	6	2	23,30,22,5,60,4,8,7	377	0	9,18
nordkap_s44_B	nordkap	44	B	US	Core destroyed	215	flagoff	8	7	5	50	-1	-1	213	202	0.9484	3.286	7	0	16,18,10,20,5,6,50	215	1	9,6
nordkap_s45_A	nordkap	45	A	US	Harvesters (tiebreak)	1000	flagoff	8	7	4	181	-1	-1	998	983	0.985	0.701	6	1	18,14,5,163,4,181,7	1000	0	9,18
nordkap_s45_B	nordkap	45	B	US	Core destroyed	213	flagoff	8	7	5	29	-1	-1	211	197	0.9336	3.318	5	2	27,25,29,5,15,8,9	213	1	9,6
yulerune_s43_A	yulerune	43	A	US	Core destroyed	312	flagoff	8	6	30	59	-1	-1	290	281	0.969	2.069	6	0	30,38,59,42,54,47	312	0	16,9
yulerune_s43_B	yulerune	43	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	6	36	64	-1	-1	975	969	0.9938	0.615	6	0	46,41,38,64,36,41	1000	1	2,9
yulerune_s44_A	yulerune	44	A	OPP	Core destroyed	720	flagoff	8	5	31	42	-1	-1	399	335	0.8396	1.253	5	0	39,42,31,34,42	720	0	16,9
yulerune_s44_B	yulerune	44	B	US	Core destroyed	458	flagoff	8	6	36	58	-1	-1	421	355	0.8432	1.425	6	0	43,46,47,58,36,39	458	1	2,9
yulerune_s45_A	yulerune	45	A	US	Core destroyed	561	flagoff	8	5	36	54	-1	-1	533	387	0.7261	0.938	5	0	36,44,53,54,50	561	0	16,9
yulerune_s45_B	yulerune	45	B	OPP	Core destroyed	366	flagoff	8	7	36	70	-1	-1	341	193	0.566	2.053	5	2	50,47,70,48,61,36,40	366	1	2,9
atoll_s46_A	atoll	46	A	US	Core destroyed	895	flagoff	8	4	7	128	-1	-1	473	79	0.167	0.846	3	1	128,7,8,36	895	0	14,2
atoll_s46_B	atoll	46	B	OPP	Core destroyed	163	flagoff	8	3	59	69	-1	-1	128	2	0.0156	2.344	3	0	69,59,61	163	1	2,14
atoll_s47_A	atoll	47	A	OPP	Core destroyed	388	flagoff	8	2	8	9	-1	-1	20	0	0.0	10.0	2	0	8,9	388	0	14,2
atoll_s47_B	atoll	47	B	OPP	Core destroyed	642	flagoff	8	5	8	570	-1	-1	206	53	0.2573	2.427	5	0	10,570,8,16,80	642	1	2,14
atoll_s48_A	atoll	48	A	US	Core destroyed	372	flagoff	8	5	8	54	-1	-1	368	8	0.0217	1.359	5	0	10,8,50,37,54	372	0	14,2
atoll_s48_B	atoll	48	B	US	Core destroyed	154	flagoff	8	6	7	47	-1	-1	150	43	0.2867	4.0	6	0	39,47,36,7,8,21	154	1	2,14
drakkarfjord_s46_A	drakkarfjord	46	A	US	Core destroyed	240	flagoff	8	8	10	37	42	37	232	176	0.7586	3.448	7	1	10,11,37,18,33,22,30,26	240	0	26,4
drakkarfjord_s46_B	drakkarfjord	46	B	OPP	Core destroyed	359	flagoff	8	4	10	56	-1	-1	59	0	0.0	6.78	3	1	56,14,11,10	359	1	2,24
drakkarfjord_s47_A	drakkarfjord	47	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	7	10	43	-1	-1	74	2	0.027	9.459	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s47_B	drakkarfjord	47	B	US	Core destroyed	163	flagoff	8	8	10	46	46	46	155	0	0.0	5.161	7	1	40,36,46,33,21,14,11,10	163	1	2,24
drakkarfjord_s48_A	drakkarfjord	48	A	OPP	Core destroyed	556	flagoff	8	7	10	43	-1	-1	132	0	0.0	5.303	6	1	10,11,31,33,43,36,40	556	0	26,4
drakkarfjord_s48_B	drakkarfjord	48	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	118	-1	118	312	0	0.0	2.564	7	1	113,115,45,118,98,14,11,10	1000	1	2,24
glacierkeep_s46_A	glacierkeep	46	A	US	Core destroyed	266	flagoff	8	8	9	49	49	49	260	202	0.7769	3.077	8	0	44,46,23,49,19,10,14,9	266	0	14,26
glacierkeep_s46_B	glacierkeep	46	B	US	Core destroyed	293	flagoff	8	8	9	36	48	36	207	100	0.4831	3.865	8	0	36,32,14,29,9,25,10,22	293	1	14,2
glacierkeep_s47_A	glacierkeep	47	A	US	Core destroyed	183	flagoff	8	8	9	63	63	63	162	0	0.0	4.938	7	1	45,63,18,60,17,10,14,9	183	0	14,26
glacierkeep_s47_B	glacierkeep	47	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	44	36	162	59	0.3642	4.938	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s48_A	glacierkeep	48	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	61	-1	61	985	0	0.0	0.812	7	1	41,45,18,61,17,10,14,9	1000	0	14,26
glacierkeep_s48_B	glacierkeep	48	B	US	Core destroyed	217	flagoff	8	8	9	52	52	52	211	181	0.8578	3.791	8	0	52,42,20,43,9,47,10,50	217	1	14,2
midgard_s46_A	midgard	46	A	US	Core destroyed	433	flagoff	8	7	54	100	-1	-1	387	381	0.9845	1.809	5	2	54,94,58,100,64,71,67	433	0	26,26
midgard_s46_B	midgard	46	B	OPP	Core destroyed	221	flagoff	8	7	56	100	-1	-1	174	171	0.9828	4.023	5	2	60,56,63,100,62,89,68	221	1	2,2
midgard_s47_A	midgard	47	A	OPP	Core destroyed	180	flagoff	8	7	54	163	-1	-1	131	127	0.9695	5.344	7	0	54,70,129,163,70,80,73	180	0	26,26
midgard_s47_B	midgard	47	B	OPP	Core destroyed	161	flagoff	8	4	54	69	-1	-1	115	112	0.9739	3.478	4	0	66,69,58,54	161	1	2,2
midgard_s48_A	midgard	48	A	US	Core destroyed	362	flagoff	8	6	50	81	-1	-1	317	158	0.4984	1.893	6	0	50,81,54,60,67,63	362	0	26,26
midgard_s48_B	midgard	48	B	OPP	Core destroyed	628	flagoff	8	6	53	105	-1	-1	583	166	0.2847	1.029	6	0	60,56,63,57,105,53	628	1	2,2
nordkap_s46_A	nordkap	46	A	OPP	Core destroyed	328	flagoff	8	6	8	46	-1	-1	296	121	0.4088	2.027	5	1	29,36,26,9,8,46	328	0	9,18
nordkap_s46_B	nordkap	46	B	US	Core destroyed	128	flagoff	8	8	5	59	-1	59	126	112	0.8889	6.349	7	1	22,24,10,24,5,54,6,59	128	1	9,6
nordkap_s47_A	nordkap	47	A	OPP	Core destroyed	169	flagoff	8	6	4	34	-1	-1	167	88	0.5269	3.593	4	2	24,31,21,34,4,9	169	0	9,18
nordkap_s47_B	nordkap	47	B	US	Core destroyed	409	flagoff	8	8	5	112	112	112	407	388	0.9533	1.966	8	0	62,64,112,101,5,72,6,75	409	1	9,6
nordkap_s48_A	nordkap	48	A	OPP	Core destroyed	314	flagoff	8	7	4	36	-1	-1	264	237	0.8977	2.652	5	2	34,36,5,18,4,8,7	314	0	9,18
nordkap_s48_B	nordkap	48	B	OPP	Core destroyed	278	flagoff	8	7	5	71	-1	-1	134	70	0.5224	5.224	7	0	28,24,31,71,5,6,20	278	1	9,6
yulerune_s46_A	yulerune	46	A	OPP	Core destroyed	193	flagoff	8	5	31	42	-1	-1	168	161	0.9583	2.976	5	0	38,42,31,34,42	193	0	16,9
yulerune_s46_B	yulerune	46	B	US	Core destroyed	292	flagoff	8	6	32	58	-1	-1	267	265	0.9925	2.247	5	1	43,38,35,58,33,32	292	1	2,9
yulerune_s47_A	yulerune	47	A	US	Core destroyed	216	flagoff	8	6	36	56	-1	-1	191	184	0.9634	3.141	6	0	36,42,56,46,53,49	216	0	16,9
yulerune_s47_B	yulerune	47	B	US	Core destroyed	165	flagoff	8	6	32	55	-1	-1	140	131	0.9357	4.286	6	0	54,46,55,42,38,32	165	1	2,9
yulerune_s48_A	yulerune	48	A	OPP	Core destroyed	236	flagoff	8	5	35	53	-1	-1	162	71	0.4383	3.086	5	0	35,46,46,49,53	236	0	16,9
yulerune_s48_B	yulerune	48	B	US	Core destroyed	219	flagoff	8	7	31	71	-1	-1	198	193	0.9747	3.535	6	1	41,36,40,33,71,31,34	219	1	2,9
atoll_s49_A	atoll	49	A	OPP	Core destroyed	189	flagoff	8	5	7	23	-1	-1	106	11	0.1038	4.717	5	0	7,8,13,23,21	189	0	14,2
atoll_s49_B	atoll	49	B	US	Core destroyed	208	flagoff	8	6	7	40	-1	-1	204	85	0.4167	2.941	5	1	36,40,33,7,8,21	208	1	2,14
atoll_s50_A	atoll	50	A	OPP	Core destroyed	879	flagoff	8	3	8	234	-1	-1	152	18	0.1184	1.974	2	1	10,8,234	879	0	14,2
atoll_s50_B	atoll	50	B	OPP	Core destroyed	310	flagoff	8	6	8	220	-1	-1	177	11	0.0621	3.39	5	1	199,220,150,202,8,62	310	1	2,14
atoll_s51_A	atoll	51	A	US	Core destroyed	413	flagoff	8	6	8	355	-1	-1	188	10	0.0532	3.191	5	1	10,8,355,351,317,326	413	0	14,2
atoll_s51_B	atoll	51	B	OPP	Core destroyed	186	flagoff	8	8	8	179	-1	179	156	51	0.3269	5.128	7	1	20,35,12,32,8,179,146,148	186	1	2,14
drakkarfjord_s49_A	drakkarfjord	49	A	US	Core destroyed	249	flagoff	8	8	10	65	72	65	228	83	0.364	3.509	7	1	10,11,25,65,27,37,30,34	249	0	26,4
drakkarfjord_s49_B	drakkarfjord	49	B	US	Core destroyed	123	flagoff	8	8	10	46	46	46	115	0	0.0	6.957	7	1	40,36,46,33,21,14,11,10	123	1	2,24
drakkarfjord_s50_A	drakkarfjord	50	A	OPP	Core destroyed	437	flagoff	8	2	10	11	-1	-1	102	0	0.0	1.961	1	1	10,11	437	0	26,4
drakkarfjord_s50_B	drakkarfjord	50	B	US	Core destroyed	144	flagoff	8	8	10	48	48	48	136	0	0.0	5.882	7	1	40,36,48,33,21,14,11,10	144	1	2,24
drakkarfjord_s51_A	drakkarfjord	51	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	65	-1	65	79	0	0.0	10.127	6	2	10,11,25,65,27,37,30,34	1000	0	26,4
drakkarfjord_s51_B	drakkarfjord	51	B	US	Core destroyed	997	flagoff	8	8	10	70	179	70	202	0	0.0	3.96	7	1	64,66,29,70,58,14,11,10	997	1	2,24
glacierkeep_s49_A	glacierkeep	49	A	US	Core destroyed	112	flagoff	8	8	9	44	44	44	106	51	0.4811	7.547	8	0	36,40,21,44,17,10,14,9	112	0	14,26
glacierkeep_s49_B	glacierkeep	49	B	US	Core destroyed	565	flagoff	8	8	9	41	46	41	454	60	0.1322	1.762	8	0	36,38,20,41,9,40,10,39	565	1	14,2
glacierkeep_s50_A	glacierkeep	50	A	US	Core destroyed	380	flagoff	8	8	9	47	56	47	189	0	0.0	4.233	7	1	40,44,18,47,17,10,14,9	380	0	14,26
glacierkeep_s50_B	glacierkeep	50	B	US	Core destroyed	185	flagoff	8	8	9	36	60	36	179	148	0.8268	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s51_A	glacierkeep	51	A	US	Core destroyed	201	flagoff	8	8	9	48	48	48	195	170	0.8718	4.103	8	0	43,45,21,48,17,10,14,9	201	0	14,26
glacierkeep_s51_B	glacierkeep	51	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	36	48	36	223	171	0.7668	3.587	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
midgard_s49_A	midgard	49	A	OPP	Core destroyed	153	flagoff	8	5	49	71	-1	-1	109	104	0.9541	4.587	4	1	49,61,66,71,65	153	0	26,26
midgard_s49_B	midgard	49	B	OPP	Core destroyed	277	flagoff	8	4	56	68	-1	-1	45	33	0.7333	8.889	4	0	60,56,63,68	277	1	2,2
midgard_s50_A	midgard	50	A	OPP	Core destroyed	297	flagoff	8	7	57	97	-1	-1	249	245	0.9839	2.811	6	1	72,80,68,97,64,57,61	297	0	26,26
midgard_s50_B	midgard	50	B	US	Core destroyed	257	flagoff	8	7	54	89	-1	-1	210	210	1.0	3.333	5	2	61,54,63,57,79,89,83	257	1	2,2
