tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
drakkarfjord_s64_B	drakkarfjord	64	B	OPP	Core destroyed	504	parent	8	7	10	132	-1	-1	161	87	0.5404	4.348	6	1	132,93,48,90,14,11,10	504	1	2,24
drakkarfjord_s65_A	drakkarfjord	65	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	145	0	0.0	4.828	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s65_B	drakkarfjord	65	B	US	Core destroyed	129	parent	8	8	10	46	46	46	121	0	0.0	6.612	7	1	40,36,46,33,21,14,11,10	129	1	2,24
drakkarfjord_s66_A	drakkarfjord	66	A	US	Titanium collected (tiebreak)	1000	parent	8	8	10	212	-1	212	190	0	0.0	4.211	7	1	10,11,31,212,33,43,36,40	1000	0	26,4
drakkarfjord_s66_B	drakkarfjord	66	B	US	Core destroyed	201	parent	8	8	10	81	81	81	158	0	0.0	5.063	7	1	74,78,71,81,20,14,11,10	201	1	2,24
glacierkeep_s64_A	glacierkeep	64	A	US	Titanium collected (tiebreak)	1000	parent	8	8	10	44	44	44	994	48	0.0483	0.805	8	0	39,41,22,44,18,11,15,10	1000	0	14,26
glacierkeep_s64_B	glacierkeep	64	B	US	Core destroyed	517	parent	8	8	9	60	60	60	209	59	0.2823	3.828	8	0	33,29,60,26,9,22,10,19	517	1	14,2
glacierkeep_s65_A	glacierkeep	65	A	US	Core destroyed	124	parent	8	8	9	55	55	55	118	94	0.7966	6.78	8	0	55,48,23,45,19,10,14,9	124	0	14,26
glacierkeep_s65_B	glacierkeep	65	B	US	Core destroyed	269	parent	8	8	9	41	46	41	263	174	0.6616	3.042	8	0	33,29,41,26,9,22,10,19	269	1	14,2
glacierkeep_s66_A	glacierkeep	66	A	US	Core destroyed	133	parent	8	8	9	45	45	45	127	102	0.8031	6.299	8	0	40,42,21,45,17,10,14,9	133	0	14,26
glacierkeep_s66_B	glacierkeep	66	B	US	Core destroyed	201	parent	8	8	9	53	63	53	195	168	0.8615	4.103	8	0	53,40,20,41,9,45,10,48	201	1	14,2
midgard_s64_A	midgard	64	A	US	Core destroyed	256	parent	8	6	59	100	-1	-1	204	195	0.9559	2.941	6	0	100,96,89,90,59,86	256	0	26,26
midgard_s64_B	midgard	64	B	US	Core destroyed	299	parent	8	7	56	249	-1	-1	124	104	0.8387	5.645	5	2	60,56,63,249,60,243,78	299	1	2,2
midgard_s65_A	midgard	65	A	OPP	Core destroyed	286	parent	8	7	54	82	-1	-1	131	117	0.8931	5.344	5	2	54,82,58,72,62,69,65	286	0	26,26
midgard_s65_B	midgard	65	B	US	Core destroyed	192	parent	8	6	57	86	-1	-1	147	143	0.9728	4.082	6	0	68,72,65,57,86,73	192	1	2,2
midgard_s66_A	midgard	66	A	OPP	Core destroyed	161	parent	8	7	53	112	-1	-1	116	111	0.9569	6.034	5	2	53,106,66,112,68,78,72	161	0	26,26
midgard_s66_B	midgard	66	B	OPP	Core destroyed	298	parent	8	4	54	67	-1	-1	251	251	1.0	1.594	3	1	67,54,63,57	298	1	2,2
nordkap_s64_A	nordkap	64	A	US	Core destroyed	441	parent	8	7	5	93	-1	-1	439	428	0.9749	1.595	7	0	22,18,29,15,6,93,5	441	0	9,18
nordkap_s64_B	nordkap	64	B	OPP	Core destroyed	249	parent	8	6	5	27	-1	-1	247	157	0.6356	2.429	6	0	27,22,19,5,6,13	249	1	9,6
nordkap_s65_A	nordkap	65	A	US	Core destroyed	532	parent	8	7	5	429	-1	-1	362	226	0.6243	1.934	6	1	22,107,19,77,6,429,5	532	0	9,18
nordkap_s65_B	nordkap	65	B	US	Core destroyed	415	parent	8	8	9	29	29	29	359	239	0.6657	2.228	8	0	17,19,11,22,9,24,29,23	415	1	9,6
nordkap_s66_A	nordkap	66	A	US	Core destroyed	639	parent	8	8	5	71	-1	71	380	155	0.4079	2.105	7	1	20,19,23,11,52,5,71,6	639	0	9,18
nordkap_s66_B	nordkap	66	B	US	Core destroyed	383	parent	8	8	9	33	33	33	381	365	0.958	2.1	8	0	17,19,11,22,9,26,33,29	383	1	9,6
yulerune_s64_A	yulerune	64	A	OPP	Core destroyed	729	parent	8	7	32	68	-1	-1	704	702	0.9972	0.994	6	1	32,68,32,34,37,42,36	729	0	16,9
yulerune_s64_B	yulerune	64	B	OPP	Core destroyed	213	parent	8	7	32	54	-1	-1	189	187	0.9894	3.704	5	2	42,37,54,34,54,32,43	213	1	2,9
yulerune_s65_A	yulerune	65	A	US	Core destroyed	361	parent	8	5	38	49	-1	-1	336	329	0.9792	1.488	5	0	40,44,39,38,49	361	0	16,9
yulerune_s65_B	yulerune	65	B	US	Core destroyed	268	parent	8	7	28	101	-1	-1	247	237	0.9595	2.834	6	1	40,45,53,42,38,28,101	268	1	2,9
yulerune_s66_A	yulerune	66	A	OPP	Core destroyed	669	parent	8	5	36	54	-1	-1	641	494	0.7707	0.78	5	0	36,44,53,54,50	669	0	16,9
yulerune_s66_B	yulerune	66	B	OPP	Core destroyed	157	parent	8	7	40	93	-1	-1	132	121	0.9167	5.303	5	2	53,57,93,55,74,47,40	157	1	2,9
atoll_s67_A	atoll	67	A	OPP	Core destroyed	293	parent	8	5	7	42	-1	-1	98	29	0.2959	5.102	4	1	42,7,9,16,12	293	0	14,2
atoll_s67_B	atoll	67	B	US	Core destroyed	536	parent	8	5	8	379	-1	-1	408	137	0.3358	1.225	4	1	379,10,8,16,80	536	1	2,14
atoll_s68_A	atoll	68	A	OPP	Harvesters (tiebreak)	1000	parent	8	2	8	9	-1	-1	38	0	0.0	5.263	1	1	8,9	1000	0	14,2
atoll_s68_B	atoll	68	B	OPP	Core destroyed	223	parent	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
atoll_s69_A	atoll	69	A	US	Core destroyed	531	parent	8	7	8	63	-1	-1	210	14	0.0667	3.333	7	0	10,8,63,40,42,49,45	531	0	14,2
atoll_s69_B	atoll	69	B	US	Core destroyed	550	parent	8	6	8	47	-1	-1	148	18	0.1216	4.054	5	1	45,47,39,8,9,10	550	1	2,14
drakkarfjord_s67_A	drakkarfjord	67	A	OPP	Core destroyed	736	parent	8	7	10	43	-1	-1	161	29	0.1801	4.348	6	1	10,11,31,33,43,36,40	736	0	26,4
drakkarfjord_s67_B	drakkarfjord	67	B	US	Core destroyed	171	parent	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
drakkarfjord_s68_A	drakkarfjord	68	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	124	0	0.0	5.645	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s68_B	drakkarfjord	68	B	US	Core destroyed	181	parent	8	8	10	81	81	81	138	0	0.0	5.797	7	1	74,78,71,81,20,14,11,10	181	1	2,24
drakkarfjord_s69_A	drakkarfjord	69	A	OPP	Core destroyed	920	parent	8	7	10	43	-1	-1	172	25	0.1453	4.07	6	1	10,11,31,33,43,36,40	920	0	26,4
drakkarfjord_s69_B	drakkarfjord	69	B	US	Core destroyed	456	parent	8	8	10	218	-1	218	249	0	0.0	3.213	7	1	218,196,44,193,86,14,11,10	456	1	2,24
glacierkeep_s67_A	glacierkeep	67	A	US	Core destroyed	181	parent	8	8	9	58	58	58	175	148	0.8457	4.571	8	0	58,54,23,51,19,10,14,9	181	0	14,26
glacierkeep_s67_B	glacierkeep	67	B	OPP	Core destroyed	688	parent	8	8	9	36	49	36	615	59	0.0959	1.301	8	0	36,32,14,29,9,25,10,22	688	1	14,2
glacierkeep_s68_A	glacierkeep	68	A	US	Core destroyed	152	parent	8	8	9	49	49	49	146	83	0.5685	5.479	8	0	47,49,28,49,17,10,14,9	152	0	14,26
glacierkeep_s68_B	glacierkeep	68	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
glacierkeep_s69_A	glacierkeep	69	A	US	Core destroyed	152	parent	8	8	9	49	49	49	146	83	0.5685	5.479	8	0	47,49,28,49,17,10,14,9	152	0	14,26
glacierkeep_s69_B	glacierkeep	69	B	OPP	Core destroyed	465	parent	8	8	9	36	49	36	459	82	0.1786	1.743	8	0	36,32,14,29,9,25,10,22	465	1	14,2
midgard_s67_A	midgard	67	A	OPP	Core destroyed	255	parent	8	7	54	106	-1	-1	114	85	0.7456	6.14	5	2	54,106,58,93,62,57,62	255	0	26,26
midgard_s67_B	midgard	67	B	US	Core destroyed	611	parent	8	7	55	94	-1	-1	327	226	0.6911	2.141	5	2	62,66,59,94,55,89,67	611	1	2,2
midgard_s68_A	midgard	68	A	US	Titanium collected (tiebreak)	1000	parent	8	6	49	92	-1	-1	958	954	0.9958	0.626	5	1	49,92,53,59,76,62	1000	0	26,26
midgard_s68_B	midgard	68	B	OPP	Core destroyed	278	parent	8	6	52	101	-1	-1	233	81	0.3476	2.575	6	0	65,85,62,56,101,52	278	1	2,2
midgard_s69_A	midgard	69	A	OPP	Core destroyed	429	parent	8	7	52	125	-1	-1	384	378	0.9844	1.823	6	1	52,81,56,125,60,67,63	429	0	26,26
midgard_s69_B	midgard	69	B	OPP	Core destroyed	283	parent	8	5	55	67	-1	-1	44	32	0.7273	11.364	5	0	62,57,59,55,67	283	1	2,2
nordkap_s67_A	nordkap	67	A	OPP	Core destroyed	293	parent	8	7	5	32	-1	-1	106	32	0.3019	6.604	7	0	27,29,19,32,5,15,6	293	0	9,18
nordkap_s67_B	nordkap	67	B	OPP	Core destroyed	691	parent	8	8	5	30	40	30	688	525	0.7631	1.163	8	0	16,18,10,21,5,25,6,30	691	1	9,6
nordkap_s68_A	nordkap	68	A	OPP	Core destroyed	777	parent	8	7	4	25	-1	-1	775	185	0.2387	0.903	6	1	25,25,22,22,20,5,4	777	0	9,18
nordkap_s68_B	nordkap	68	B	US	Core destroyed	170	parent	8	8	5	37	37	37	168	154	0.9167	4.762	7	1	32,30,37,21,5,15,8,9	170	1	9,6
nordkap_s69_A	nordkap	69	A	OPP	Core destroyed	228	parent	8	4	5	50	-1	-1	226	79	0.3496	1.77	4	0	29,50,6,5	228	0	9,18
nordkap_s69_B	nordkap	69	B	US	Core destroyed	199	parent	8	7	5	56	-1	-1	197	183	0.9289	3.553	7	0	18,20,12,56,5,8,28	199	1	9,6
yulerune_s67_A	yulerune	67	A	OPP	Titanium collected (tiebreak)	1000	parent	8	5	35	49	-1	-1	973	965	0.9918	0.514	5	0	42,49,35,38,49	1000	0	16,9
yulerune_s67_B	yulerune	67	B	OPP	Core destroyed	377	parent	8	6	32	78	-1	-1	129	70	0.5426	4.651	5	1	49,53,56,78,36,32	377	1	2,9
yulerune_s68_A	yulerune	68	A	US	Core destroyed	145	parent	8	6	32	53	-1	-1	120	117	0.975	5.0	6	0	32,36,53,43,50,46	145	0	16,9
yulerune_s68_B	yulerune	68	B	US	Core destroyed	305	parent	8	6	33	66	-1	-1	282	264	0.9362	2.128	5	1	48,54,47,57,33,66	305	1	2,9
yulerune_s69_A	yulerune	69	A	OPP	Core destroyed	151	parent	8	5	34	57	-1	-1	124	112	0.9032	4.032	5	0	34,43,57,54,50	151	0	16,9
yulerune_s69_B	yulerune	69	B	OPP	Core destroyed	501	parent	8	7	32	70	-1	-1	476	475	0.9979	1.471	5	2	39,36,34,44,32,32,70	501	1	2,9
atoll_s70_A	atoll	70	A	OPP	Core destroyed	534	parent	8	4	7	16	-1	-1	61	0	0.0	6.557	4	0	7,9,16,12	534	0	14,2
atoll_s70_B	atoll	70	B	OPP	Core destroyed	290	parent	8	5	8	59	-1	-1	286	102	0.3566	1.748	5	0	10,38,8,59,30	290	1	2,14
atoll_s71_A	atoll	71	A	OPP	Core destroyed	417	parent	8	2	8	34	-1	-1	34	2	0.0588	5.882	2	0	34,8	417	0	14,2
atoll_s71_B	atoll	71	B	OPP	Core destroyed	280	parent	8	2	10	11	-1	-1	20	1	0.05	10.0	1	1	11,10	280	1	2,14
atoll_s72_A	atoll	72	A	US	Core destroyed	802	parent	8	7	8	360	-1	-1	660	0	0.0	1.061	6	1	10,8,360,105,112,70,109	802	0	14,2
atoll_s72_B	atoll	72	B	US	Core destroyed	212	parent	8	6	7	46	-1	-1	208	67	0.3221	2.885	6	0	38,46,35,7,8,21	212	1	2,14
drakkarfjord_s70_A	drakkarfjord	70	A	US	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	143	0	0.0	4.895	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s70_B	drakkarfjord	70	B	OPP	Core destroyed	553	parent	8	4	10	45	-1	-1	71	0	0.0	5.634	3	1	45,14,11,10	553	1	2,24
drakkarfjord_s71_A	drakkarfjord	71	A	US	Core destroyed	584	parent	8	7	10	43	-1	-1	242	160	0.6612	2.893	6	1	10,11,31,33,43,36,40	584	0	26,4
drakkarfjord_s71_B	drakkarfjord	71	B	US	Core destroyed	252	parent	8	8	10	46	-1	46	244	180	0.7377	3.279	6	2	46,42,10,36,11,35,17,21	252	1	2,24
drakkarfjord_s72_A	drakkarfjord	72	A	US	Titanium collected (tiebreak)	1000	parent	8	5	10	711	-1	-1	280	46	0.1643	1.786	2	3	10,11,711,177,175	1000	0	26,4
drakkarfjord_s72_B	drakkarfjord	72	B	US	Core destroyed	143	parent	8	8	10	91	91	91	135	44	0.3259	5.926	7	1	91,84,28,81,20,14,11,10	143	1	2,24
glacierkeep_s70_A	glacierkeep	70	A	OPP	Core destroyed	521	parent	8	8	9	56	56	56	126	71	0.5635	6.349	8	0	56,52,28,49,17,10,14,9	521	0	14,26
glacierkeep_s70_B	glacierkeep	70	B	US	Core destroyed	301	parent	8	8	9	36	44	36	295	82	0.278	2.712	8	0	36,32,14,29,9,25,10,22	301	1	14,2
glacierkeep_s71_A	glacierkeep	71	A	US	Core destroyed	363	parent	8	8	10	74	74	74	163	66	0.4049	4.908	8	0	56,60,55,63,74,11,15,10	363	0	14,26
glacierkeep_s71_B	glacierkeep	71	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	36	36	206	74	0.3592	3.883	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s72_A	glacierkeep	72	A	US	Core destroyed	124	parent	8	8	9	55	55	55	118	94	0.7966	6.78	8	0	55,48,23,45,19,10,14,9	124	0	14,26
glacierkeep_s72_B	glacierkeep	72	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
midgard_s70_A	midgard	70	A	US	Core destroyed	426	parent	8	6	55	65	-1	-1	384	368	0.9583	1.562	6	0	55,59,62,65,58,62	426	0	26,26
midgard_s70_B	midgard	70	B	OPP	Core destroyed	244	parent	8	5	61	109	-1	-1	202	62	0.3069	2.475	4	1	84,91,71,61,109	244	1	2,2
midgard_s71_A	midgard	71	A	US	Core destroyed	819	parent	8	6	47	76	-1	-1	779	767	0.9846	0.77	6	0	47,76,51,55,62,58	819	0	26,26
midgard_s71_B	midgard	71	B	OPP	Core destroyed	769	parent	8	6	56	96	-1	-1	243	156	0.642	2.469	6	0	65,58,68,96,60,56	769	1	2,2
midgard_s72_A	midgard	72	A	US	Core destroyed	188	parent	8	7	51	96	-1	-1	144	138	0.9583	4.861	6	1	51,80,55,96,59,66,62	188	0	26,26
midgard_s72_B	midgard	72	B	US	Core destroyed	198	parent	8	6	55	86	-1	-1	153	150	0.9804	3.922	6	0	62,66,59,55,86,68	198	1	2,2
nordkap_s70_A	nordkap	70	A	OPP	Core destroyed	578	parent	8	7	4	42	-1	-1	381	125	0.3281	1.837	6	1	27,25,42,22,20,5,4	578	0	9,18
nordkap_s70_B	nordkap	70	B	US	Core destroyed	351	parent	8	7	5	28	-1	-1	349	340	0.9742	2.006	7	0	16,18,10,22,5,6,28	351	1	9,6
nordkap_s71_A	nordkap	71	A	OPP	Core destroyed	862	parent	8	8	5	294	-1	294	499	311	0.6232	1.603	8	0	28,283,19,294,63,5,15,6	862	0	9,18
nordkap_s71_B	nordkap	71	B	US	Core destroyed	198	parent	8	7	4	35	-1	-1	196	182	0.9286	3.571	5	2	28,5,29,4,34,8,35	198	1	9,6
nordkap_s72_A	nordkap	72	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	5	31	-1	-1	998	837	0.8387	0.701	7	0	24,26,16,31,6,10,5	1000	0	9,18
nordkap_s72_B	nordkap	72	B	OPP	Core destroyed	645	parent	8	8	5	36	36	36	399	314	0.787	2.005	7	1	35,36,32,21,5,15,8,9	645	1	9,6
yulerune_s70_A	yulerune	70	A	US	Titanium collected (tiebreak)	1000	parent	8	6	32	49	-1	-1	975	967	0.9918	0.615	6	0	32,46,39,49,42,46	1000	0	16,9
yulerune_s70_B	yulerune	70	B	US	Core destroyed	255	parent	8	6	32	49	-1	-1	230	162	0.7043	2.609	6	0	49,45,49,42,38,32	255	1	2,9
yulerune_s71_A	yulerune	71	A	US	Core destroyed	389	parent	8	6	34	48	-1	-1	363	357	0.9835	1.653	6	0	34,44,41,48,40,45	389	0	16,9
yulerune_s71_B	yulerune	71	B	OPP	Core destroyed	208	parent	8	7	30	73	-1	-1	184	177	0.962	3.804	6	1	49,45,42,61,36,30,73	208	1	2,9
yulerune_s72_A	yulerune	72	A	OPP	Core destroyed	177	parent	8	6	32	49	-1	-1	152	146	0.9605	3.947	4	2	32,46,40,49,39,44	177	0	16,9
yulerune_s72_B	yulerune	72	B	OPP	Core destroyed	234	parent	8	7	38	84	-1	-1	112	98	0.875	6.25	5	2	42,48,70,51,84,49,38	234	1	2,9
atoll_s73_A	atoll	73	A	US	Titanium collected (tiebreak)	1000	parent	8	4	7	55	-1	-1	167	58	0.3473	2.395	4	0	16,7,55,11	1000	0	14,2
atoll_s73_B	atoll	73	B	OPP	Core destroyed	165	parent	8	6	10	78	-1	-1	70	14	0.2	8.571	2	4	78,11,69,10,50,51	165	1	2,14
atoll_s74_A	atoll	74	A	OPP	Core destroyed	493	parent	8	7	12	281	-1	-1	251	20	0.0797	2.789	6	1	38,281,58,12,14,21,17	493	0	14,2
atoll_s74_B	atoll	74	B	OPP	Core destroyed	222	parent	8	7	7	72	-1	-1	73	30	0.411	9.589	6	1	72,68,11,50,7,30,35	222	1	2,14
atoll_s75_A	atoll	75	A	US	Core destroyed	179	parent	8	8	8	117	117	117	175	151	0.8629	4.571	8	0	13,8,93,117,104,48,82,76	179	0	14,2
atoll_s75_B	atoll	75	B	US	Core destroyed	550	parent	8	6	8	47	-1	-1	152	18	0.1184	3.947	5	1	45,47,39,8,9,10	550	1	2,14
drakkarfjord_s73_A	drakkarfjord	73	A	OPP	Core destroyed	640	parent	8	3	10	275	-1	-1	164	0	0.0	1.829	2	1	10,11,275	640	0	26,4
drakkarfjord_s73_B	drakkarfjord	73	B	US	Core destroyed	325	parent	8	8	10	46	107	46	251	108	0.4303	3.187	6	2	46,42,10,36,11,35,17,21	325	1	2,24
drakkarfjord_s74_A	drakkarfjord	74	A	US	Core destroyed	231	parent	8	8	10	37	42	37	223	136	0.6099	3.587	7	1	10,11,37,18,33,22,30,26	231	0	26,4
drakkarfjord_s74_B	drakkarfjord	74	B	US	Core destroyed	236	parent	8	8	10	81	81	81	193	0	0.0	4.145	7	1	74,78,71,81,20,14,11,10	236	1	2,24
drakkarfjord_s75_A	drakkarfjord	75	A	US	Core destroyed	333	parent	8	8	10	37	42	37	292	128	0.4384	2.74	7	1	10,11,37,18,33,22,30,26	333	0	26,4
drakkarfjord_s75_B	drakkarfjord	75	B	US	Core destroyed	198	parent	8	8	10	48	48	48	190	0	0.0	4.211	7	1	40,36,48,33,21,14,11,10	198	1	2,24
glacierkeep_s73_A	glacierkeep	73	A	US	Titanium collected (tiebreak)	1000	parent	8	8	9	40	40	40	994	94	0.0946	0.805	8	0	35,37,21,40,17,10,14,9	1000	0	14,26
glacierkeep_s73_B	glacierkeep	73	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	36	51	36	486	302	0.6214	1.646	8	0	36,32,14,29,9,25,10,22	1000	1	14,2
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	173	parent	8	8	9	64	64	64	167	83	0.497	4.79	8	0	63,64,21,61,17,10,14,9	173	0	14,26
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	185	parent	8	8	9	36	49	36	179	152	0.8492	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s75_A	glacierkeep	75	A	US	Core destroyed	433	parent	8	8	9	70	70	70	400	0	0.0	2.0	7	1	63,67,18,70,17,10,14,9	433	0	14,26
glacierkeep_s75_B	glacierkeep	75	B	OPP	Core destroyed	825	parent	8	8	9	45	58	45	427	57	0.1335	1.874	8	0	33,35,20,38,9,42,10,45	825	1	14,2
midgard_s73_A	midgard	73	A	US	Core destroyed	261	parent	8	6	58	91	-1	-1	209	203	0.9713	2.871	5	1	73,69,91,65,58,62	261	0	26,26
midgard_s73_B	midgard	73	B	OPP	Core destroyed	486	parent	8	6	54	84	-1	-1	440	439	0.9977	1.364	3	3	61,54,63,66,84,82	486	1	2,2
midgard_s74_A	midgard	74	A	US	Core destroyed	196	parent	8	7	53	101	-1	-1	151	148	0.9801	4.636	5	2	53,97,57,101,61,58,63	196	0	26,26
midgard_s74_B	midgard	74	B	US	Core destroyed	167	parent	8	7	52	110	-1	-1	122	119	0.9754	5.738	6	1	63,83,60,110,56,99,52	167	1	2,2
midgard_s75_A	midgard	75	A	OPP	Core destroyed	220	parent	8	6	50	130	-1	-1	102	92	0.902	5.882	5	1	50,54,130,65,76,68	220	0	26,26
midgard_s75_B	midgard	75	B	US	Core destroyed	369	parent	8	6	54	132	-1	-1	324	318	0.9815	1.852	6	0	108,58,64,58,132,54	369	1	2,2
nordkap_s73_A	nordkap	73	A	US	Core destroyed	184	parent	8	8	4	60	60	60	182	171	0.9396	4.396	6	2	21,24,20,25,60,20,5,4	184	0	9,18
nordkap_s73_B	nordkap	73	B	OPP	Core destroyed	178	parent	8	5	4	31	-1	-1	107	74	0.6916	4.673	4	1	5,4,31,8,15	178	1	9,6
nordkap_s74_A	nordkap	74	A	US	Core destroyed	229	parent	8	8	5	43	43	43	227	217	0.9559	3.524	7	1	27,29,17,43,13,6,10,5	229	0	9,18
nordkap_s74_B	nordkap	74	B	US	Core destroyed	392	parent	8	8	5	73	75	73	390	376	0.9641	2.051	8	0	28,24,31,57,5,73,6,19	392	1	9,6
nordkap_s75_A	nordkap	75	A	OPP	Core destroyed	410	parent	8	8	5	65	65	65	258	45	0.1744	3.101	7	1	23,51,16,48,15,6,65,5	410	0	9,18
nordkap_s75_B	nordkap	75	B	US	Core destroyed	145	parent	8	8	5	70	70	70	143	127	0.8881	5.594	7	1	70,65,10,27,5,45,19,20	145	1	9,6
yulerune_s73_A	yulerune	73	A	OPP	Core destroyed	445	parent	8	7	34	73	-1	-1	263	211	0.8023	2.662	6	1	34,73,44,38,48,41,45	445	0	16,9
yulerune_s73_B	yulerune	73	B	US	Core destroyed	157	parent	8	7	33	56	-1	-1	133	130	0.9774	5.263	5	2	43,38,56,35,52,33,41	157	1	2,9
yulerune_s74_A	yulerune	74	A	US	Core destroyed	508	parent	8	7	29	67	-1	-1	486	447	0.9198	1.44	6	1	29,67,39,40,43,43,46	508	0	16,9
yulerune_s74_B	yulerune	74	B	OPP	Core destroyed	289	parent	8	6	33	60	-1	-1	57	47	0.8246	10.526	6	0	33,54,60,51,44,37	289	1	2,9
yulerune_s75_A	yulerune	75	A	OPP	Core destroyed	356	parent	8	5	32	49	-1	-1	330	322	0.9758	1.515	5	0	41,43,32,35,49	356	0	16,9
yulerune_s75_B	yulerune	75	B	OPP	Core destroyed	205	parent	8	6	31	60	-1	-1	180	58	0.3222	3.333	6	0	41,47,60,46,31,33	205	1	2,9
atoll_s76_A	atoll	76	A	OPP	Core destroyed	405	parent	8	3	10	24	-1	-1	219	11	0.0502	1.37	3	0	10,12,24	405	0	14,2
atoll_s76_B	atoll	76	B	OPP	Core destroyed	131	parent	8	7	7	60	-1	-1	101	46	0.4554	6.931	6	1	45,60,9,42,7,21,26	131	1	2,14
atoll_s77_A	atoll	77	A	US	Core destroyed	372	parent	8	5	8	54	-1	-1	368	8	0.0217	1.359	5	0	10,8,50,37,54	372	0	14,2
atoll_s77_B	atoll	77	B	US	Core destroyed	156	parent	8	5	7	47	-1	-1	61	12	0.1967	8.197	5	0	47,39,7,8,29	156	1	2,14
atoll_s78_A	atoll	78	A	US	Core destroyed	185	parent	8	8	12	118	118	118	181	92	0.5083	4.42	8	0	33,12,63,102,56,108,118,111	185	0	14,2
atoll_s78_B	atoll	78	B	US	Core destroyed	329	parent	8	8	10	212	-1	212	254	12	0.0472	3.15	6	2	27,63,15,45,14,212,10,11	329	1	2,14
drakkarfjord_s76_A	drakkarfjord	76	A	OPP	Core destroyed	741	parent	8	7	10	43	-1	-1	109	16	0.1468	6.422	6	1	10,11,31,33,43,36,40	741	0	26,4
drakkarfjord_s76_B	drakkarfjord	76	B	US	Titanium collected (tiebreak)	1000	parent	8	7	10	248	-1	-1	328	41	0.125	2.134	6	1	106,45,103,248,14,11,10	1000	1	2,24
drakkarfjord_s77_A	drakkarfjord	77	A	OPP	Core destroyed	413	parent	8	8	10	37	42	37	405	0	0.0	1.975	7	1	10,11,37,18,33,22,30,26	413	0	26,4
drakkarfjord_s77_B	drakkarfjord	77	B	US	Titanium collected (tiebreak)	1000	parent	8	5	10	79	-1	-1	224	0	0.0	2.232	4	1	52,79,14,11,10	1000	1	2,24
drakkarfjord_s78_A	drakkarfjord	78	A	US	Core destroyed	168	parent	8	8	10	68	-1	68	145	0	0.0	5.517	7	1	10,11,31,68,33,43,36,40	168	0	26,4
drakkarfjord_s78_B	drakkarfjord	78	B	OPP	Core destroyed	504	parent	8	7	10	132	-1	-1	161	87	0.5404	4.348	6	1	132,93,48,90,14,11,10	504	1	2,24
glacierkeep_s76_A	glacierkeep	76	A	US	Core destroyed	125	parent	8	8	9	41	41	41	119	92	0.7731	6.723	8	0	36,38,21,41,17,10,14,9	125	0	14,26
glacierkeep_s76_B	glacierkeep	76	B	US	Core destroyed	185	parent	8	8	9	36	49	36	179	152	0.8492	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s77_A	glacierkeep	77	A	US	Core destroyed	364	parent	8	8	10	44	44	44	358	329	0.919	2.235	8	0	39,41,22,44,18,11,15,10	364	0	14,26
glacierkeep_s77_B	glacierkeep	77	B	OPP	Core destroyed	783	parent	8	8	9	36	44	36	155	65	0.4194	5.161	8	0	36,32,14,29,9,25,10,22	783	1	14,2
glacierkeep_s78_A	glacierkeep	78	A	US	Core destroyed	201	parent	8	8	9	57	57	57	195	168	0.8615	4.103	8	0	57,55,21,52,17,10,14,9	201	0	14,26
glacierkeep_s78_B	glacierkeep	78	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	61	61	61	239	61	0.2552	3.347	8	0	33,29,61,26,9,22,10,19	1000	1	14,2
midgard_s76_A	midgard	76	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	52	83	-1	-1	956	311	0.3253	0.732	5	2	52,83,56,74,60,67,63	1000	0	26,26
midgard_s76_B	midgard	76	B	OPP	Core destroyed	151	parent	8	6	55	89	-1	-1	103	102	0.9903	5.825	4	2	60,55,63,67,80,89	151	1	2,2
midgard_s77_A	midgard	77	A	OPP	Core destroyed	732	parent	8	7	50	103	-1	-1	689	581	0.8433	1.016	6	1	50,88,54,103,60,59,63	732	0	26,26
