file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	rounds
af9475ae-b7f3-4ad4-abd1-12ff57fae48c_game_1.replay26	183	0	175	-1	189	0	0	0	near	225
af9475ae-b7f3-4ad4-abd1-12ff57fae48c_game_1.replay26	212	0	200	-1	218	0	0	0	near	225
af9475ae-b7f3-4ad4-abd1-12ff57fae48c_game_1.replay26	235	0	220	-1	-1	1	0	0	near	225
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_1.replay26	3	0	0	-1	-1	1	1	0	far	151
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_1.replay26	5	0	1	-1	-1	1	1	0	mid	151
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_1.replay26	7	0	2	-1	-1	1	1	0	mid	151
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_1.replay26	24	0	9	-1	-1	1	1	0	near	151
e6af51e5-9e5d-4e9a-ae1e-1bf623cb8364_game_1.replay26	28	0	10	-1	-1	1	1	0	near	151
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	4	0	0	-1	34	0	0	0	mid	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	6	0	1	-1	-1	1	1	0	mid	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	9	0	2	-1	-1	1	1	0	mid	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	12	0	3	-1	-1	1	0	0	near	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	163	0	141	-1	-1	1	1	0	near	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	179	0	152	-1	-1	1	1	0	mid	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	217	0	172	-1	-1	1	1	0	near	363
573f0040-13c4-452c-8cd2-87cf5435435b_game_2.replay26	258	0	189	-1	-1	1	1	0	mid	363
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	4	0	0	-1	-1	1	0	0	mid	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	6	0	1	-1	-1	1	1	0	mid	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	8	0	2	-1	209	0	0	0	near	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	10	0	3	-1	234	0	0	0	near	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	12	0	4	-1	-1	1	1	0	near	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	13	0	5	-1	-1	1	1	0	mid	401
8a52e447-9286-4140-a243-e2e1746e2cdb_game_1.replay26	16	0	6	-1	-1	1	1	0	near	401
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	4	1	0	155	-1	1	1	0	near	184
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	6	0	1	-1	-1	1	0	0	far	184
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	8	0	2	-1	-1	1	0	0	mid	184
4c203553-9aa9-4f63-b4b6-a34f1d5cc906_game_1.replay26	11	0	3	-1	161	0	0	0	far	184
024dcd17-d422-4310-a1ee-481e69d5b2d9_game_2.replay26	3	0	0	-1	-1	1	0	0	mid	201
024dcd17-d422-4310-a1ee-481e69d5b2d9_game_2.replay26	5	1	1	4	-1	1	1	0	far	201
024dcd17-d422-4310-a1ee-481e69d5b2d9_game_2.replay26	7	1	2	3	-1	1	1	0	far	201
024dcd17-d422-4310-a1ee-481e69d5b2d9_game_2.replay26	46	1	24	24	-1	1	1	0	mid	201
024dcd17-d422-4310-a1ee-481e69d5b2d9_game_2.replay26	102	1	92	92	-1	1	1	0	mid	201
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	4	0	0	-1	11	0	0	0	near	180
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	6	0	1	-1	40	0	0	0	near	180
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	8	0	2	-1	52	0	0	0	near	180
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	10	0	3	-1	65	0	0	0	near	180
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	120	0	116	-1	-1	1	1	0	near	180
fadfd7e9-2df9-4927-ab08-bb82b1a9983e_game_4.replay26	139	0	132	-1	-1	1	1	0	near	180
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	3	0	0	-1	-1	1	1	0	mid	197
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	5	0	1	-1	-1	1	1	0	near	197
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	7	0	2	-1	-1	1	1	0	near	197
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	13	0	5	-1	-1	1	1	0	mid	197
2a91edc5-00de-4e83-aee1-9834bef85a7e_game_4.replay26	16	0	6	-1	-1	1	1	0	mid	197
2aeb30ea-2a13-4b24-8fe1-950dbc4007ea_game_1.replay26	3	0	0	-1	-1	1	1	0	far	137
2aeb30ea-2a13-4b24-8fe1-950dbc4007ea_game_1.replay26	5	0	1	-1	-1	1	1	0	far	137
2aeb30ea-2a13-4b24-8fe1-950dbc4007ea_game_1.replay26	7	0	2	-1	-1	1	1	0	far	137
2aeb30ea-2a13-4b24-8fe1-950dbc4007ea_game_1.replay26	9	0	3	-1	-1	1	1	0	far	137
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	3	0	0	-1	-1	1	1	0	near	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	5	0	1	-1	-1	1	0	0	near	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	8	1	2	6	-1	1	1	0	mid	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	147	1	104	153	-1	1	1	0	far	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	160	1	117	164	-1	1	1	0	far	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	256	0	177	-1	-1	1	1	0	mid	432
678576e4-f791-4af4-b4b7-64c3bbaa42dc_game_3.replay26	420	0	280	-1	-1	1	1	0	near	432
1aaa6b85-97a8-435e-8df5-a39d902443a7_game_4.replay26	4	0	0	-1	-1	1	1	0	near	128
1aaa6b85-97a8-435e-8df5-a39d902443a7_game_4.replay26	6	0	1	-1	59	0	0	0	far	128
1aaa6b85-97a8-435e-8df5-a39d902443a7_game_4.replay26	8	0	2	-1	-1	1	1	0	near	128
1aaa6b85-97a8-435e-8df5-a39d902443a7_game_4.replay26	10	0	3	-1	-1	1	1	0	near	128
1aaa6b85-97a8-435e-8df5-a39d902443a7_game_4.replay26	96	0	49	-1	-1	1	1	0	near	128
e587d782-dda4-4a6c-8722-118f93eb8d3a_game_3.replay26	3	0	0	-1	-1	1	1	0	near	110
e587d782-dda4-4a6c-8722-118f93eb8d3a_game_3.replay26	5	0	1	-1	-1	1	1	0	far	110
e587d782-dda4-4a6c-8722-118f93eb8d3a_game_3.replay26	8	1	2	10	-1	1	1	0	near	110
ac6c0698-e795-4941-a54d-304bc31850c5_game_3.replay26	3	1	0	40	-1	1	1	0	near	287
ac6c0698-e795-4941-a54d-304bc31850c5_game_3.replay26	5	1	1	18	-1	1	1	0	mid	287
ac6c0698-e795-4941-a54d-304bc31850c5_game_3.replay26	8	1	2	11	-1	1	1	0	mid	287
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	3	0	0	-1	514	0	0	0	far	1000
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	5	1	1	447	-1	1	0	0	far	1000
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	7	0	2	-1	556	0	0	0	far	1000
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	113	0	40	-1	-1	1	1	0	near	1000
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	117	0	41	-1	-1	1	1	0	near	1000
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	3	0	0	-1	-1	1	1	0	near	75
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	5	1	1	4	14	0	0	0	near	75
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	7	0	2	-1	11	0	0	0	near	75
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	3	0	0	-1	-1	1	1	0	mid	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	5	0	1	-1	-1	1	1	0	mid	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	7	0	2	-1	51	0	0	0	far	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	168	0	60	-1	74	0	0	0	near	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	185	0	65	-1	-1	1	0	0	mid	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	205	0	71	-1	-1	1	1	0	mid	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	226	0	79	-1	-1	1	0	0	near	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	243	0	86	-1	96	0	0	0	near	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	295	0	103	-1	-1	1	1	0	mid	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	456	0	141	-1	-1	1	1	0	far	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	551	0	161	-1	-1	1	1	0	far	179
8b0bf249-a0f5-4a6e-bda5-3c1f05c4a9b7_game_5.replay26	580	0	168	-1	-1	1	1	0	mid	179
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	4	0	0	-1	774	0	1	1	mid	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	6	0	1	-1	369	0	0	0	near	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	8	0	2	-1	-1	1	0	0	far	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	74	0	31	-1	-1	1	1	0	near	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	77	0	32	-1	-1	1	1	0	near	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	728	0	308	-1	930	0	0	0	far	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	751	0	318	-1	773	0	0	0	far	1000
81bfff37-f67a-45da-9c84-5d7af3c89fa7_game_4.replay26	778	0	330	-1	773	0	1	1	mid	1000
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	4	0	0	-1	-1	1	1	0	near	113
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	6	0	1	-1	-1	1	1	0	near	113
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	8	0	2	-1	-1	1	1	0	near	113
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	10	0	3	-1	-1	1	1	0	near	113
a28c4325-2fef-498d-aec9-83459a337617_game_1.replay26	12	0	4	-1	-1	1	1	0	near	113
3d4ea65a-a2c7-4617-aadf-9c5bb79b6d77_game_5.replay26	3	0	0	-1	-1	1	1	0	near	92
3d4ea65a-a2c7-4617-aadf-9c5bb79b6d77_game_5.replay26	5	0	1	-1	-1	1	1	0	near	92
3d4ea65a-a2c7-4617-aadf-9c5bb79b6d77_game_5.replay26	7	0	2	-1	-1	1	1	0	mid	92
3d4ea65a-a2c7-4617-aadf-9c5bb79b6d77_game_5.replay26	185	0	72	-1	-1	1	1	0	near	92
3d4ea65a-a2c7-4617-aadf-9c5bb79b6d77_game_5.replay26	205	0	82	-1	-1	1	1	0	near	92
480080f8-d457-4413-9785-e15372b09f60_game_3.replay26	4	1	0	2	126	0	0	0	far	216
480080f8-d457-4413-9785-e15372b09f60_game_3.replay26	6	1	1	3	123	0	0	0	far	216
