file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	thrown_border	border_any	throw_n	mw	mh	rounds
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	293	1	576	576	580	0	0	0	near	0	0	1	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	308	0	594	-1	598	0	0	0	near	-1	-1	0	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	319	0	608	-1	612	0	0	0	near	-1	-1	0	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	332	0	624	-1	628	0	0	0	near	-1	-1	0	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	342	0	636	-1	640	0	0	0	near	-1	-1	0	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	355	0	652	-1	656	0	0	0	near	-1	-1	0	10	10	752
c07facd8-58c6-475b-8a09-479da528c6c5_game_1.replay26	365	0	664	-1	-1	1	1	0	near	-1	-1	0	10	10	752
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_3.replay26	4	1	0	26	-1	1	1	0	near	0	0	1	18	18	253
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_3.replay26	6	1	1	3	-1	1	1	0	far	0	0	1	18	18	253
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_3.replay26	9	0	2	-1	-1	1	1	0	near	-1	-1	0	18	18	253
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_3.replay26	29	1	14	16	-1	1	1	0	far	0	0	1	18	18	253
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	8	0	2	-1	130	0	0	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	10	0	3	-1	-1	1	1	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	13	0	4	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	143	1	46	150	197	0	0	0	mid	0	0	1	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	814	0	285	-1	-1	1	1	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1030	0	358	-1	-1	1	1	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1098	0	377	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1139	0	389	-1	-1	1	1	0	mid	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1269	0	426	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1451	0	480	-1	794	0	0	0	far	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1457	0	481	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
a1fc1139-c3f0-4f81-916c-4d8ab86a40d4_game_4.replay26	1461	0	482	-1	-1	1	1	0	near	-1	-1	0	26	26	1000
370773c2-5847-47c6-824e-a517522ef216_game_1.replay26	4	0	0	-1	-1	1	1	0	far	-1	-1	0	16	16	186
370773c2-5847-47c6-824e-a517522ef216_game_1.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	16	16	186
370773c2-5847-47c6-824e-a517522ef216_game_1.replay26	11	1	4	37	-1	1	1	0	far	0	0	2	16	16	186
370773c2-5847-47c6-824e-a517522ef216_game_1.replay26	16	1	6	30	-1	1	1	0	far	0	0	3	16	16	186
370773c2-5847-47c6-824e-a517522ef216_game_1.replay26	23	1	8	34	-1	1	1	0	far	0	0	9	16	16	186
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	3	0	0	-1	52	0	0	0	near	-1	-1	0	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	5	1	1	4	18	0	0	0	near	0	0	1	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	7	1	2	3	12	0	0	0	near	0	0	1	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	26	1	21	21	26	0	0	0	near	0	0	1	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	37	1	33	33	40	0	0	0	near	0	0	1	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	42	1	48	48	-1	1	0	0	near	0	0	1	10	10	369
47fe5287-39c7-45a4-8f35-d5f68a7cc726_game_1.replay26	47	1	64	64	245	0	0	0	mid	0	0	1	10	10	369
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	3	0	0	-1	531	0	0	0	mid	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	5	0	1	-1	-1	1	0	0	near	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	7	0	2	-1	-1	1	1	0	mid	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	10	1	3	7	-1	1	0	0	near	0	0	1	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	20	0	6	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	23	0	8	-1	507	0	0	0	mid	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	29	0	10	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	197	0	119	-1	737	0	0	0	mid	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	1624	0	741	-1	805	0	0	0	near	-1	-1	0	14	18	1000
07acb7ba-2f97-48fe-90fa-4786efbb35d7_game_2.replay26	1797	0	809	-1	-1	1	1	0	near	-1	-1	0	14	18	1000
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	14	18	200
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	14	18	200
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	8	1	2	124	-1	1	1	0	mid	1	1	13	14	18	200
3c500b15-869f-42de-862d-f565b9490de8_game_3.replay26	11	0	3	-1	-1	1	1	0	mid	-1	-1	0	14	18	200
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	3	0	0	-1	143	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	5	0	1	-1	69	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	7	0	2	-1	-1	1	0	0	mid	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	46	0	16	-1	158	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	50	0	17	-1	-1	1	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	99	0	40	-1	134	0	0	0	mid	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	160	0	66	-1	88	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	173	0	73	-1	85	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	223	0	92	-1	122	0	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	309	0	132	-1	-1	1	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	347	0	151	-1	-1	1	0	0	near	-1	-1	0	14	18	179
93017137-12d8-4b78-b25a-0b9e824ff46a_game_4.replay26	376	0	167	-1	-1	1	1	0	near	-1	-1	0	14	18	179
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	264
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	26	26	264
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	264
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	123	0	40	-1	-1	1	1	0	far	-1	-1	0	26	26	264
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	125	0	41	-1	-1	1	1	0	near	-1	-1	0	26	26	264
4a6ab4a3-6c19-4594-942b-fbb35159a390_game_3.replay26	193	0	60	-1	-1	1	1	0	near	-1	-1	0	26	26	264
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	3	0	0	-1	14	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	5	0	1	-1	99	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	9	0	3	-1	-1	1	0	0	near	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	11	0	4	-1	-1	1	1	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	13	0	6	-1	161	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	88	0	92	-1	143	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	164	0	156	-1	176	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	171	0	162	-1	189	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	217	0	204	-1	216	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	232	0	212	-1	271	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	243	0	217	-1	236	0	0	0	mid	-1	-1	0	28	20	283
ce86ea5d-6f2a-43ab-a92a-f61a359eba46_game_1.replay26	255	0	225	-1	-1	1	1	0	near	-1	-1	0	28	20	283
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	4	0	0	-1	-1	1	1	0	mid	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	14	1	4	57	-1	1	1	0	near	0	0	1	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	160	0	44	-1	-1	1	1	0	near	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	405	0	114	-1	-1	1	1	0	near	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	413	0	116	-1	-1	1	1	0	near	-1	-1	0	25	25	237
988554e3-2c7a-4480-8248-e0bd2652f92f_game_4.replay26	421	0	118	-1	-1	1	1	0	near	-1	-1	0	25	25	237
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	3	0	0	-1	247	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	5	0	1	-1	74	0	0	0	mid	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	7	1	2	47	198	0	0	0	mid	0	0	26	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	10	0	3	-1	117	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	152	0	132	-1	-1	1	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	167	0	141	-1	146	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	192	0	153	-1	158	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	214	0	164	-1	169	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	256	0	180	-1	185	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	292	0	197	-1	202	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	324	0	212	-1	220	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	358	0	227	-1	-1	1	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	363	0	230	-1	235	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	401	0	247	-1	-1	1	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	419	0	254	-1	328	0	0	0	near	-1	-1	0	25	15	438
9cbdee72-d7ec-4b6f-95d8-d6b7da89dbca_game_4.replay26	634	0	329	-1	-1	1	1	0	near	-1	-1	0	25	15	438
01e4679f-eca5-47be-845f-40a7fad4e8bc_game_3.replay26	4	0	0	-1	-1	1	1	0	mid	-1	-1	0	21	8	129
01e4679f-eca5-47be-845f-40a7fad4e8bc_game_3.replay26	6	1	1	24	-1	1	1	0	mid	0	0	1	21	8	129
01e4679f-eca5-47be-845f-40a7fad4e8bc_game_3.replay26	8	1	2	3	-1	1	1	0	mid	0	0	1	21	8	129
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	4	0	0	-1	-1	1	1	0	far	-1	-1	0	24	24	229
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	24	24	229
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	24	24	229
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	123	0	40	-1	-1	1	1	0	near	-1	-1	0	24	24	229
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	186	0	56	-1	-1	1	1	0	mid	-1	-1	0	24	24	229
9744aecb-366b-437c-b4ce-5a7818a8d970_game_4.replay26	230	0	65	-1	-1	1	1	0	near	-1	-1	0	24	24	229
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	4	0	0	-1	-1	1	1	0	mid	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	6	1	1	3	57	0	0	0	mid	0	0	1	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	9	0	2	-1	-1	1	1	0	mid	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	11	0	3	-1	-1	1	1	0	near	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	736	0	894	-1	-1	1	1	0	far	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	783	0	920	-1	-1	1	1	0	near	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	874	0	964	-1	-1	1	1	0	far	-1	-1	0	20	26	1000
f2ea3ff4-eeb6-41b1-9a6c-c3b225ea3fe6_game_3.replay26	945	0	993	-1	-1	1	1	0	near	-1	-1	0	20	26	1000
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	16	16	346
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	5	1	1	45	-1	1	1	0	far	1	1	1	16	16	346
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	7	0	2	-1	-1	1	1	0	mid	-1	-1	0	16	16	346
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	9	0	3	-1	-1	1	1	0	mid	-1	-1	0	16	16	346
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	33	1	14	329	-1	1	1	0	far	1	1	1	16	16	346
3bb89262-a8b7-4795-95d2-104d43530bb2_game_2.replay26	243	0	228	-1	-1	1	1	0	mid	-1	-1	0	16	16	346
914a0311-8c2c-446b-aa69-c95d0b13e575_game_1.replay26	4	0	0	-1	105	0	0	0	mid	-1	-1	0	20	26	280
914a0311-8c2c-446b-aa69-c95d0b13e575_game_1.replay26	6	0	1	-1	175	0	0	0	far	-1	-1	0	20	26	280
914a0311-8c2c-446b-aa69-c95d0b13e575_game_1.replay26	8	0	2	-1	94	0	0	0	near	-1	-1	0	20	26	280
914a0311-8c2c-446b-aa69-c95d0b13e575_game_1.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	20	26	280
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	4	1	0	121	124	0	0	0	far	0	0	1	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	6	1	1	82	506	0	0	0	far	0	0	1	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	9	1	2	288	289	0	0	0	far	0	0	1	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	12	1	3	97	99	0	0	0	far	0	0	1	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	52	1	20	74	92	0	0	0	far	0	0	2	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	226	0	100	-1	305	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	242	0	107	-1	221	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	254	0	111	-1	382	0	0	0	mid	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	373	0	171	-1	194	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	634	0	275	-1	299	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	667	0	291	-1	361	0	0	0	mid	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	707	0	307	-1	395	0	0	0	mid	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	745	0	323	-1	366	0	0	0	mid	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	887	0	387	-1	537	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	922	0	403	-1	424	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	984	0	432	-1	577	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1040	0	456	-1	574	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1166	0	515	-1	653	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1273	0	563	-1	618	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1315	1	583	680	681	0	0	0	mid	0	0	1	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1365	0	607	-1	659	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1417	0	632	-1	651	0	0	0	far	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1475	0	659	-1	770	0	0	0	mid	-1	-1	0	18	18	1000
a9752c14-3dad-455b-9ce5-6905486cdbbc_game_4.replay26	1524	0	682	-1	-1	1	1	0	near	-1	-1	0	18	18	1000
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	9	0	2	-1	-1	1	1	0	near	-1	-1	0	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	11	0	3	-1	23	0	0	0	mid	-1	-1	0	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	14	1	4	91	-1	1	1	0	mid	0	0	1	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	67	0	25	-1	-1	1	0	0	near	-1	-1	0	14	18	203
a4fbff99-f0d8-4d8d-96eb-40276cb82270_game_2.replay26	121	0	60	-1	-1	1	1	0	near	-1	-1	0	14	18	203
700a33ea-bac3-4a7a-9f4e-6aec86d35bca_game_4.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	24	24	85
700a33ea-bac3-4a7a-9f4e-6aec86d35bca_game_4.replay26	5	0	1	-1	-1	1	1	0	far	-1	-1	0	24	24	85
700a33ea-bac3-4a7a-9f4e-6aec86d35bca_game_4.replay26	7	1	2	32	-1	1	1	0	far	0	0	1	24	24	85
700a33ea-bac3-4a7a-9f4e-6aec86d35bca_game_4.replay26	9	0	3	-1	-1	1	1	0	far	-1	-1	0	24	24	85
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	4	0	0	-1	88	0	0	0	mid	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	6	0	1	-1	96	0	0	0	mid	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	8	0	2	-1	138	0	0	0	near	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	12	0	4	-1	-1	1	1	0	near	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	13	0	5	-1	128	0	0	0	near	-1	-1	0	25	15	170
7208bce5-90c9-435c-8fe2-e3a6bf4ad47d_game_5.replay26	14	0	6	-1	-1	1	0	0	near	-1	-1	0	25	15	170
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	4	1	0	2	-1	1	0	0	far	0	1	32	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	6	1	1	54	-1	1	0	0	far	1	1	29	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	12	1	6	172	-1	1	0	0	far	1	1	27	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	14	0	7	-1	186	0	0	0	far	-1	-1	0	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	54	0	20	-1	-1	1	0	0	near	-1	-1	0	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	302	1	133	393	-1	1	0	0	far	1	1	4	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	467	1	196	285	-1	1	1	0	far	1	1	8	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	491	0	204	-1	239	0	0	0	far	-1	-1	0	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	524	1	217	325	-1	1	0	0	far	1	1	8	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	600	0	246	-1	-1	1	1	0	far	-1	-1	0	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	686	1	276	389	-1	1	0	0	far	1	1	3	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	709	1	285	338	-1	1	0	0	far	1	1	5	26	26	458
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	796	0	324	-1	411	0	0	0	far	-1	-1	0	26	26	458
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	3	1	0	25	46	0	0	0	mid	0	0	1	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	7	1	2	15	60	0	0	0	near	1	1	5	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	11	0	4	-1	-1	1	1	0	near	-1	-1	0	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	13	1	5	22	35	0	0	0	near	1	1	1	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	15	0	6	-1	-1	1	1	0	near	-1	-1	0	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	108	1	50	62	-1	1	0	0	mid	1	1	1	21	8	326
5125a101-9d34-48f7-b0dc-2aaf5b29d27e_game_2.replay26	159	0	77	-1	-1	1	1	0	near	-1	-1	0	21	8	326
870f3b16-1e8f-48f8-8234-1f52aa70249c_game_3.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	25	15	143
870f3b16-1e8f-48f8-8234-1f52aa70249c_game_3.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	25	15	143
