file	ver	kind	x	y	build	death	gend	onset	nbelt	eaten	fwd	d2bc	d2opp
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	1	15	32	37	126	32	15	1	True	65	233
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	14	6	38	62	126		0	0	False	125	41
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	1	16	44	50	126	44	19	1	True	64	260
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	sentinel	6	14	64	73	126	64	33	2	True	13	153
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	10	15	80		126	80	8	1	True	2	170
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_1.replay26	47	gunner	11	16	96		126	96	7	0	True	4	200
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_2.replay26	47	sentinel	9	11	12	84	184	26	30	1	True	25	49
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_2.replay26	47	gunner	7	9	15	23	184		16	0	True	13	85
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	sentinel	7	17	33	52	205	33	23	0	True	37	325
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	sentinel	7	17	86	93	205	86	23	0	True	37	325
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	8	14	53	66	205	53	12	0	True	53	225
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	5	17	54	66	205	54	20	0	True	17	369
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	7	17	77	83	205	77	16	0	True	37	325
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	17	7	94	97	205		0	0	False	337	25
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	17	7	104	107	205		0	0	False	337	25
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	17	7	117	119	205		0	0	False	337	25
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	17	7	142	153	205		0	0	False	337	25
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	10	16	154	160	205	154	7	0	True	81	245
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	17	5	165	167	205		0	0	False	377	9
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_3.replay26	47	gunner	8	17	178	182	205	178	13	0	True	50	306
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	gunner	13	10	14	24	225	14	2	0	False	97	65
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	gunner	13	6	21	27	225	21	6	0	True	41	137
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	gunner	18	5	32	47	225	32	3	1	True	97	225
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	gunner	12	7	48	99	225	48	8	4	True	45	109
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	sentinel	7	0	122	186	225	122	7	0	True	5	293
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_4.replay26	47	sentinel	11	4	222		225	222	22	0	True	13	173
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	9	13	35	49	336	43	40	1	True	170	458
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	10	12	36	211	336	43	41	31	True	164	452
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	10	14	41	48	336	43	32	1	True	208	400
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	8	15	59	65	336	59	29	2	True	205	445
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	6	4	75	86	336	75	18	1	True	20	884
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	6	4	140		336	140	18	12	True	20	884
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	2	1	256		336	256	10	0	True	1	1201
a7f8670e-6dc2-4dd2-bd57-5f60c0e7bec7_game_5.replay26	47	gunner	12	14	324		336	324	12	1	True	244	340
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	16	14	22	53	176	22	7	2	True	53	193
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	sentinel	14	3	37	46	176		7	0	False	194	26
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	18	15	45	59	176	45	8	2	True	82	250
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	15	3	48	55	176		1	0	False	205	37
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	18	16	60	66	176	60	9	0	True	81	277
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	5	6	66	75	176		8	0	False	116	32
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	16	19	68	101	176	68	7	1	True	58	338
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	12	16	95		176	95	12	2	True	9	205
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	gunner	13	18	97		176	97	13	2	True	20	272
c57852b4-be43-44bc-b575-952df1bba741_game_1.replay26	47	sentinel	9	7	99		176	138	16	2	False	81	25
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	17	27	41	53	247	41	6	1	True	234	610
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	15	22	52	59	247	52	6	0	True	173	445
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	6	24	67	77	247	67	13	2	True	16	800
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	4	22	75	89	247	75	18	2	True	8	808
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	4	17	88	115	247	88	15	3	True	53	653
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	1	15	101	116	247	101	15	2	True	82	746
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	1	11	115	129	247	115	10	2	True	170	674
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	7	15	129	135	247	129	2	0	True	106	482
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	12	18	156	163	247	156	2	0	True	136	392
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	sentinel	2	19	192		247	192	30	2	True	25	801
c57852b4-be43-44bc-b575-952df1bba741_game_2.replay26	47	gunner	4	19	227		247	227	19	2	True	29	709
c57852b4-be43-44bc-b575-952df1bba741_game_3.replay26	47	gunner	14	5	20	37	167	20	14	2	True	9	441
c57852b4-be43-44bc-b575-952df1bba741_game_3.replay26	47	gunner	14	7	42		167	42	17	4	True	25	361
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	7	9	10	16	121	10	7	0	True	25	81
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	7	9	90	94	121	90	7	0	True	25	81
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	7	9	95	114	121	95	7	2	True	25	81
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	6	7	12	27	121	12	8	1	True	20	104
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	4	11	40		121	40	13	5	True	8	148
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	5	13	56	63	121	56	9	1	True	25	137
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	sentinel	12	9	64	115	121	64	1	0	False	100	16
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	5	14	107	116	121	107	8	0	True	34	146
c57852b4-be43-44bc-b575-952df1bba741_game_4.replay26	47	gunner	2	15	119		121	119	4	0	True	36	232
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	7	3	4	8	332	4	88	0	False	26	10
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	7	3	193		332	193	88	45	False	26	10
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	4	4	6	17	332	6	93	0	False	8	8
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	3	6	14	43	332		90	0	False	17	9
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	1	6	20	64	332		8	0	True	17	25
c57852b4-be43-44bc-b575-952df1bba741_game_5.replay26	47	gunner	5	3	76	96	332	76	92	0	False	10	10
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	gunner	24	25	19	23	335	19	8	2	True	5	1013
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	sentinel	27	24	22	31	335	22	23	3	True	5	1109
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	sentinel	25	29	41	46	335	41	18	1	True	10	1258
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	sentinel	28	23	62	75	335	62	20	3	True	13	1117
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	gunner	7	5	170	200	335		0	0	False	802	34
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	gunner	1	6	193	288	335		0	0	False	1025	17
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	sentinel	5	7	209	213	335		0	0	False	802	34
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_1.replay26	47	gunner	0	0	217		335		0	0	False	1352	8
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	sentinel	15	2	13	22	999	13	57	3	True	4	392
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	gunner	0	13	140		999		0	0	False	410	10
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	gunner	6	18	337		999		0	0	False	377	29
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	gunner	17	8	711	846	999	711	50	33	True	36	320
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	gunner	18	11	718	725	999	718	8	0	True	82	314
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_2.replay26	47	gunner	16	13	733		999	733	28	20	True	122	234
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_3.replay26	47	gunner	10	6	136		189		0	0	False	416	32
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_3.replay26	47	gunner	16	7	171		189		0	0	False	365	29
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_4.replay26	47	sentinel	27	17	11	16	192	11	36	2	True	10	634
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_4.replay26	47	sentinel	29	16	49		192	49	32	19	True	13	733
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_5.replay26	47	gunner	14	8	7	244	312	7	27	8	True	5	145
7d244ad6-72fc-4a5a-95d0-e068d07100ee_game_5.replay26	47	gunner	13	11	12	19	312	12	24	0	True	13	125
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_1.replay26	47	sentinel	7	15	20	95	162	61	3	0	False	122	10
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_1.replay26	47	sentinel	5	9	76		162	76	27	6	False	26	10
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_2.replay26	47	sentinel	7	20	112	136	165	112	22	0	True	41	617
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_2.replay26	47	sentinel	6	20	116	139	165	116	22	0	True	32	656
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_2.replay26	47	sentinel	6	21	128	138	165	128	21	0	True	25	689
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_3.replay26	47	gunner	14	11	35	92	102		0	0	False	148	8
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_3.replay26	47	gunner	13	11	47		102	77	1	0	False	125	13
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	25	20	64	93	172		0	0	False	853	37
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	6	6	73	81	172	73	22	0	True	32	800
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	6	6	123	128	172	123	22	0	True	32	800
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	7	2	79	89	172	79	11	0	True	25	937
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	2	0	90	95	172	90	7	0	True	4	1252
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_4.replay26	47	sentinel	22	24	101	171	172		0	0	False	884	20
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_5.replay26	47	sentinel	14	4	53	61	86		0	0	False	169	29
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_5.replay26	47	sentinel	13	12	63	82	86	63	9	0	True	32	116
ea02bc0b-bebd-4af8-b7cd-1487fb56322d_game_5.replay26	47	sentinel	9	12	72	84	86	72	5	0	True	16	100
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	18	13	35	39	214	35	13	0	True	37	233
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	9	11	49	57	214		0	0	False	164	52
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	sentinel	8	10	50	60	214		1	0	False	202	34
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	22	16	52	66	214	52	8	1	True	18	410
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	7	12	54	63	214		0	0	False	193	53
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	21	18	58	83	214	58	15	1	True	5	425
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	21	22	70	79	214	70	10	0	True	13	545
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	3	9	96	105	214		0	0	False	356	20
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	2	3	139	143	214		0	0	False	545	13
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	2	3	145	152	214		0	0	False	545	13
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	13	13	169	205	214	169	11	1	True	72	128
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_1.replay26	47	gunner	17	16	202		214	202	16	2	True	13	265
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	12	9	10	16	96	10	5	0	True	16	100
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	13	7	12	23	96	12	6	0	True	13	125
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	15	8	20	41	96	20	9	1	True	2	170
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	17	7	28		96	28	5	2	True	5	229
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	14	13	57	68	96	57	8	2	True	20	160
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_2.replay26	47	gunner	15	6	82		96	82	5	1	True	10	178
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	26	17	38	51	335	38	2	0	True	81	801
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	29	23	54	61	335	54	13	1	True	18	1170
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	28	25	56	73	335	56	11	3	True	5	1205
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	28	25	74	77	335	74	11	0	True	5	1205
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	8	7	82	91	335		0	0	False	685	61
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	8	7	114	123	335		0	0	False	685	61
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	sentinel	7	10	84	93	335		0	0	False	617	89
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	5	11	88	97	335		0	0	False	666	90
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	sentinel	6	11	100	108	335		0	0	False	625	97
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	sentinel	6	11	163	176	335		0	0	False	625	97
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	24	20	104	122	335	104	11	2	True	40	808
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	sentinel	5	4	132	140	335		0	0	False	925	13
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	7	4	146	153	335		0	0	False	845	29
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	19	25	162	174	335	162	4	1	True	50	818
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	23	25	172	194	335	172	11	1	True	10	970
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	2	10	191	192	335		0	0	False	832	64
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	2	10	193	194	335		0	0	False	832	64
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	2	10	195	196	335		0	0	False	832	64
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	3	12	192	261	335		0	0	False	725	101
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	sentinel	22	27	304		335	304	13	1	True	17	1025
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	23	26	305		335	305	10	1	True	9	1017
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_3.replay26	47	gunner	24	25	315		335	315	13	0	True	5	1013
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	13	5	19	42	152	19	19	7	True	25	137
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	14	2	22	47	152	22	32	7	True	25	221
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	11	1	46	56	152	46	14	0	True	5	229
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	14	1	54	71	152	54	31	3	True	26	250
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	14	3	62	79	152	62	32	4	True	26	194
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	6	13	76	85	152		0	0	False	130	18
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	6	14	89	108	152		0	0	False	153	13
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	sentinel	8	12	94	101	152		0	0	False	101	17
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	17	0	119		152	119	20	5	True	68	320
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	gunner	7	14	126	131	152		0	0	False	148	8
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_4.replay26	47	sentinel	7	15	135		152		0	0	False	173	5
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	11	1	32	36	243	32	6	0	True	89	145
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	11	1	197	200	243	197	6	0	True	89	145
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	sentinel	0	12	65	73	243		0	0	False	265	13
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	16	8	71	91	243	71	13	2	True	1	197
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	15	10	75	126	243	75	15	4	True	2	170
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	13	11	80	104	243	80	13	3	True	13	125
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	3	14	83	99	243		0	0	False	194	26
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	18	16	129	143	243	129	8	2	True	53	305
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	2	4	138	147	243		0	0	False	221	25
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	sentinel	1	3	139	146	243		0	0	False	261	37
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	13	10	144	148	243	144	15	0	True	10	122
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	18	7	155	159	243	155	8	0	True	8	260
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	14	5	162	195	243	162	22	3	True	20	160
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	sentinel	17	4	214		243	214	22	4	True	26	250
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	16	6	220	235	243	220	18	5	True	9	205
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	14	7	222	238	243	222	16	4	True	8	148
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	16	7	223		243	223	16	4	True	4	200
419477bb-ba07-4cf0-bc28-4b7237ce17ac_game_5.replay26	47	gunner	17	7	233		243	233	14	1	True	5	229
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	13	4	23	27	276	23	23	0	True	65	261
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	13	4	28	31	276	28	23	0	True	65	261
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	sentinel	16	21	94	113	276	105	2	1	False	377	13
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	16	16	106	117	276	106	5	1	False	242	18
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	14	18	108	113	276	108	5	1	False	250	26
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	14	18	114	119	276	114	5	0	False	250	26
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	16	8	124	149	276	124	4	4	False	130	130
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	17	16	126	146	276		0	0	False	265	13
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	13	20	129	136	276	129	2	0	False	289	37
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	14	10	139	145	276	139	13	2	False	106	106
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	18	13	142	149	276		0	0	False	233	37
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	12	7	151	218	276	151	31	14	True	53	193
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	sentinel	2	9	175	193	276	175	16	0	True	25	389
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	8	4	185	195	276	185	25	4	True	10	346
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	sentinel	2	2	212		276	212	7	2	True	18	578
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	3	4	214	234	276	214	8	2	True	5	481
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	4	3	215	227	276	215	8	2	True	5	481
d1e11a27-8033-41b4-a075-726d5883d614_game_1.replay26	47	gunner	2	4	235		276	235	7	0	True	10	514
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	12	8	13	27	245	13	9	2	True	58	90
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	11	3	28	46	245	28	18	2	True	8	200
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	12	1	51	84	245	51	9	2	True	9	265
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	6	8	100	112	245	100	11	1	True	58	90
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	8	7	108	120	245	108	19	3	True	37	101
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	5	16	135	144	245		0	0	False	241	17
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	4	7	147	154	245	147	7	0	True	61	125
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	17	3	178	189	245	178	4	1	True	68	260
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	sentinel	9	6	215		245	215	29	2	True	25	121
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	10	5	216		245	216	21	2	True	17	145
d1e11a27-8033-41b4-a075-726d5883d614_game_2.replay26	47	gunner	13	1	234		245	234	8	0	True	16	272
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	14	5	20	34	362	20	20	2	True	9	441
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	16	6	40	79	362	40	24	9	True	20	404
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	12	6	73	93	362	73	19	5	True	20	404
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	sentinel	11	25	119	127	362		0	0	False	538	10
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	sentinel	11	26	141	149	362		0	0	False	585	9
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	15	20	216	267	362		0	0	False	325	37
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	15	20	306	320	362		0	0	False	325	37
d1e11a27-8033-41b4-a075-726d5883d614_game_3.replay26	47	gunner	12	22	361		362		0	0	False	404	20
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	7	9	10	16	215	10	24	0	True	25	81
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	11	10	11	20	215		12	0	False	82	26
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	6	7	12	48	215	12	20	6	True	20	104
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	7	10	17	43	215	17	24	2	True	26	82
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	4	12	57	62	215	57	26	1	True	13	153
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	sentinel	15	7	62	70	215		9	0	False	173	5
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	13	8	102	142	215	114	9	5	False	122	10
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	3	16	115	130	215	115	8	1	True	50	218
d1e11a27-8033-41b4-a075-726d5883d614_game_4.replay26	47	gunner	14	8	120	127	215	120	7	0	False	145	5
