group	fwd	band	rnd	cause	n_shooters	n_shots	gun_shots	sent_shots	ff_shots	dmg_round	hp_start	max_hp	age	since_move	sm_bucket	since_act	thrown_ever	d2_enemy	depth_norm	batk_on_tile	healed_ever	n_enemy_bots_adj	rounds_since_first_dmg	n_dmg_rounds	gun_inrange	sent_inrange
US	1	1	77	EXACT	1	1	1	0	0	7	5	40	76	1	0	5	0	29	0.769309258162072	0	0	0	55	5	1	0
US	0	0	57	EXACT	1	1	0	1	0	18	15	40	54	1	0	4	0	37	0.6758625033664688	0	0	1	3	2	1	1
US	0	1	74	EXACT	1	1	0	1	0	18	4	40	70	11	3	1	0	49	0.7777777777777778	0	0	0	15	2	1	1
US	0	1	155	EXACT	1	1	1	0	0	7	1	40	154	3	2	1	2	65	0.8958064164776166	0	0	0	4	4	1	0
US	1	3	377	EXACT	1	1	0	1	0	18	4	40	374	4	2	1	5	37	0.3072259023943795	0	0	0	4	2	0	2
US	1	3	484	EXACT	1	1	0	1	0	18	4	40	484	1	0	10	10	25	0.2525381361380527	0	0	0	62	2	0	2
US	0	1	65	EXACT	1	1	1	0	0	7	5	40	65	5	2	37	5	394	1.0025477748298715	0	0	0	5	5	1	0
US	0	2	183	EXACT	1	1	1	0	0	7	5	40	179	5	2	12	0	580	0.9446203958774616	0	0	0	5	5	1	0
US	0	2	189	EXACT	1	1	1	0	0	7	5	40	5	-1	5	-1	0	580	0.9446203958774616	0	0	0	5	5	1	0
US	0	2	213	EXACT	1	1	1	0	0	7	5	40	211	4	2	12	0	580	0.9446203958774616	0	0	0	6	5	1	0
US	0	3	437	EXACT	1	1	1	0	0	7	5	40	434	5	2	1	0	580	0.9446203958774616	0	0	0	5	5	2	0
US	1	1	61	EXACT	1	1	1	0	0	7	5	40	57	4	2	1	0	25	0.4166666666666667	0	0	0	39	5	1	0
US	1	1	98	EXACT	1	1	1	0	0	7	5	40	96	3	2	1	0	26	0.4249182927993987	0	0	0	91	5	3	0
US	1	1	141	EXACT	1	1	1	0	0	7	5	40	141	43	4	1	0	26	0.4249182927993987	0	0	0	108	5	3	0
US	1	2	210	EXACT	1	1	1	0	0	7	5	40	207	12	3	1	0	29	0.44876373392787533	0	0	1	205	5	6	0
US	1	4	648	EXACT	1	1	1	0	0	7	5	40	130	1	0	2	0	13	0.3004626062886658	0	0	0	42	5	6	0
US	1	1	65	EXACT	1	1	1	0	0	7	5	40	65	4	2	1	0	5	0.12162606385262999	0	0	0	6	5	2	0
US	1	1	93	EXACT	1	1	1	0	0	7	5	40	90	5	2	1	1	17	0.22426738057097312	0	0	0	5	5	3	0
US	1	1	164	EXACT	1	1	1	0	0	7	5	40	162	5	2	8	0	25	0.2719641466102106	0	0	0	16	5	4	0
US	0	2	216	EXACT	1	1	1	0	0	7	7	40	108	1	0	19	0	137	0.6366517445094942	0	4	0	73	7	1	0
US	0	2	229	EXACT	1	1	1	0	0	7	5	40	137	6	2	1	0	202	0.7730673554708377	0	4	0	67	7	2	0
US	0	2	229	EXACT	1	1	1	0	0	7	5	40	228	1	0	3	0	136	0.6343239424027171	0	0	0	31	5	1	0
US	0	2	247	EXACT	1	1	1	0	0	7	5	40	243	5	2	1	0	202	0.7730673554708377	0	0	0	5	5	2	0
US	0	0	20	EXACT	1	1	1	0	0	7	5	40	16	4	2	6	0	26	0.7284313590846835	0	0	0	9	5	1	0
US	0	0	30	EXACT	1	1	1	0	0	7	5	40	30	8	2	15	0	26	0.7284313590846835	0	0	0	18	5	1	0
US	0	0	40	EXACT	1	1	1	0	0	7	5	40	38	9	2	29	0	26	0.7284313590846835	0	0	0	8	5	1	0
US	1	1	125	EXACT	1	1	1	0	0	7	5	40	122	40	4	1	0	4	0.2857142857142857	0	0	1	55	5	2	0
US	1	2	181	EXACT	1	1	1	0	0	7	5	40	180	1	0	8	0	4	0.2857142857142857	0	0	0	96	5	4	0
US	0	3	276	EXACT	1	1	1	0	0	7	5	40	138	1	0	11	0	17	0.5890150893739515	0	0	0	132	5	4	0
US	1	3	289	EXACT	1	1	1	0	0	7	5	40	195	1	0	3	0	5	0.31943828249996997	0	0	0	84	5	7	0
US	1	3	368	EXACT	1	1	1	0	0	7	5	40	91	5	2	1	0	4	0.2857142857142857	0	0	0	5	5	9	0
US	0	3	384	EXACT	2	2	2	0	0	14	12	40	15	5	2	1	0	17	0.5890150893739515	0	0	1	4	4	5	0
US	1	3	430	EXACT	1	1	1	0	0	7	5	40	82	6	2	1	0	2	0.20203050891044216	0	0	1	6	5	8	0
US	0	3	436	EXACT	1	1	1	0	0	7	5	40	386	1	0	25	0	17	0.5890150893739515	0	0	0	383	5	6	0
US	0	3	440	EXACT	1	1	1	0	0	7	5	40	86	3	2	1	0	17	0.5890150893739515	0	0	1	3	3	6	0
US	0	3	444	EXACT	1	1	1	0	0	7	5	40	83	4	2	1	0	17	0.5890150893739515	0	0	2	14	4	6	0
US	1	3	491	EXACT	1	1	1	0	0	7	5	40	201	3	2	1	0	13	0.5150787536377127	0	0	1	4	4	9	0
US	1	4	510	EXACT	1	1	1	0	0	7	5	40	315	1	0	125	0	13	0.5150787536377127	0	0	1	292	5	5	0
US	0	4	519	EXACT	1	1	1	0	0	7	5	40	27	4	2	1	0	25	0.7142857142857143	0	0	2	7	5	9	0
US	1	4	574	EXACT	1	1	1	0	0	7	5	40	63	1	0	39	0	18	0.6060915267313264	0	0	0	54	5	8	0
US	1	4	596	EXACT	1	1	1	0	0	7	5	40	151	1	0	2	0	5	0.31943828249996997	0	0	1	74	5	10	0
US	1	4	689	EXACT	1	1	1	0	0	7	5	40	575	2	1	15	0	5	0.31943828249996997	0	0	1	422	4	12	0
US	1	4	698	EXACT	1	1	1	0	0	7	5	40	101	1	0	3	0	5	0.31943828249996997	0	0	0	27	5	12	0
US	1	4	723	EXACT	1	1	1	0	0	7	5	40	282	2	1	1	0	13	0.5150787536377127	0	0	0	223	5	12	0
US	1	4	753	EXACT	1	1	1	0	0	7	5	40	29	2	1	8	0	13	0.5150787536377127	0	0	1	9	5	12	0
US	0	4	789	EXACT	1	1	1	0	0	7	5	40	214	1	0	30	0	29	0.769309258162072	0	0	1	38	4	9	0
US	0	4	795	EXACT	1	1	1	0	0	7	5	40	96	1	0	2	0	25	0.7142857142857143	0	0	2	92	5	10	0
US	1	4	797	EXACT	1	1	1	0	0	7	5	40	107	4	2	1	0	18	0.6060915267313264	0	0	0	52	4	8	0
US	1	4	848	EXACT	1	1	1	0	0	7	5	40	94	1	0	3	0	5	0.31943828249996997	0	0	0	11	4	13	0
US	0	4	966	EXACT	1	1	1	0	0	7	5	40	117	1	0	5	0	17	0.5890150893739515	0	0	1	11	5	10	0
US	1	4	967	EXACT	1	1	1	0	0	7	5	40	841	1	0	15	0	18	0.6060915267313264	0	0	1	376	5	8	0
US	1	4	981	EXACT	1	1	1	0	0	7	5	40	847	1	0	134	0	5	0.31943828249996997	0	0	0	27	5	11	0
US	0	4	983	EXACT	1	1	1	0	0	7	5	40	187	1	0	38	0	29	0.769309258162072	0	0	1	168	5	9	0
US	0	4	991	EXACT	1	1	1	0	0	7	5	40	193	1	0	37	0	29	0.769309258162072	0	0	1	188	5	9	0
US	1	4	998	EXACT	1	1	1	0	0	7	5	40	478	32	4	33	0	13	0.5150787536377127	0	0	0	407	5	9	0
US	1	0	30	EXACT	1	1	1	0	0	7	5	40	30	7	2	1	0	29	0.44876373392787533	0	0	1	5	5	2	0
US	0	0	53	EXACT	1	1	1	0	0	7	5	40	50	7	2	1	0	37	0.5068968775248516	0	0	0	7	5	1	0
US	0	0	59	EXACT	1	1	1	0	0	7	5	40	55	33	4	2	0	36	0.5	0	0	1	4	4	2	0
US	0	1	76	EXACT	1	1	1	0	0	7	5	40	75	2	1	1	0	50	0.5892556509887896	0	4	0	4	3	4	0
US	0	1	87	EXACT	1	1	1	0	0	7	5	40	85	12	3	1	0	68	0.6871842709362768	0	0	0	5	5	4	0
US	0	1	97	EXACT	1	1	1	0	0	7	5	40	44	5	2	1	0	49	0.5833333333333334	0	0	0	9	5	3	0
US	0	1	102	EXACT	2	2	2	0	0	14	12	40	45	4	2	1	0	49	0.5833333333333334	0	0	1	4	4	3	0
US	0	1	115	EXACT	1	1	1	0	0	7	2	40	38	1	0	25	0	68	0.6871842709362768	0	2	1	11	5	6	0
US	0	1	121	EXACT	2	2	2	0	0	14	12	40	32	1	0	2	0	52	0.6009252125773316	0	0	0	17	4	3	0
US	0	1	122	EXACT	1	1	1	0	0	7	5	40	40	2	1	1	0	64	0.6666666666666666	0	0	1	36	5	5	0
US	0	1	136	EXACT	1	1	1	0	0	7	5	40	14	6	2	1	0	49	0.5833333333333334	0	0	0	6	5	5	0
US	0	1	137	EXACT	1	1	1	0	0	7	5	40	34	4	2	1	0	85	0.768295371441074	0	0	0	14	5	4	0
US	0	1	153	EXACT	1	1	1	0	0	7	5	40	92	5	2	1	0	37	0.5068968775248516	0	1	0	24	3	2	0
US	0	1	163	EXACT	1	1	1	0	0	7	5	40	47	7	2	1	0	85	0.768295371441074	0	0	0	31	4	4	0
US	0	1	179	EXACT	1	1	1	0	0	7	5	40	25	6	2	1	0	85	0.768295371441074	0	0	0	5	5	4	0
US	0	2	181	EXACT	1	1	1	0	0	7	5	40	17	12	3	1	0	101	0.8374896350934075	0	0	0	11	5	2	0
US	0	2	194	EXACT	1	1	1	0	0	7	5	40	96	2	1	1	0	85	0.768295371441074	0	0	0	47	5	4	1
US	1	0	59	EXACT	1	1	1	0	0	7	5	40	56	5	2	1	1	17	0.20824828195876074	0	0	0	5	5	2	1
US	1	1	72	EXACT	1	1	1	0	0	7	4	40	72	26	3	1	0	25	0.2525381361380527	0	0	1	33	1	2	0
US	0	1	167	EXACT	1	1	1	0	0	7	3	40	37	2	1	1	0	181	0.679510628230016	0	3	1	15	7	1	0
US	0	2	186	EXACT	1	1	1	0	0	7	5	40	79	5	2	1	0	233	0.7709654694615322	0	0	0	13	5	2	0
US	0	4	653	EXACT	1	1	1	0	0	7	5	40	327	5	2	1	0	117	0.5463235193135128	0	0	1	12	5	3	0
US	0	4	654	EXACT	1	1	1	0	0	7	5	40	319	1	0	6	0	153	0.6247448458762822	0	0	0	18	5	4	0
US	0	4	671	EXACT	1	1	1	0	0	7	5	40	325	1	0	3	0	185	0.686978002202548	0	0	0	40	5	3	0
US	1	4	681	EXACT	1	1	1	0	0	7	5	40	501	6	2	1	0	89	0.4764880022902262	0	0	0	5	5	3	0
US	0	4	697	EXACT	2	2	2	0	0	14	12	40	341	1	0	4	0	125	0.5646924393157821	0	0	0	5	4	3	0
US	0	0	54	EXACT	1	1	1	0	0	7	6	40	51	19	3	1	0	65	0.8958064164776166	0	2	0	18	6	1	0
US	0	1	120	EXACT	1	1	1	0	0	7	5	40	119	15	3	1	0	65	0.8958064164776166	0	0	0	62	5	2	0
US	0	1	144	EXACT	1	1	1	0	0	7	5	40	140	3	2	1	0	85	1.0243938285880985	0	0	0	71	5	2	0
US	0	1	152	EXACT	1	1	1	0	0	7	5	40	150	7	2	1	0	65	0.8958064164776166	0	0	0	96	5	2	0
US	0	1	164	EXACT	1	1	1	0	0	7	5	40	160	102	4	1	0	122	0.9204467514322717	0	0	0	20	5	2	0
TOP	1	1	68	EXACT	1	1	1	0	0	7	5	40	68	6	2	1	0	4	0.10101525445522107	0	0	0	20	5	2	1
TOP	1	1	88	EXACT	1	1	1	0	0	7	5	40	83	1	0	8	0	13	0.18210783977117087	0	0	0	30	5	2	1
TOP	1	0	53	EXACT	1	1	1	0	0	7	5	40	53	3	2	1	0	8	0.23570226039551587	0	0	0	41	5	1	0
TOP	1	1	85	EXACT	1	1	1	0	0	7	5	40	85	6	2	11	0	8	0.16666666666666669	0	0	1	60	5	1	0
TOP	0	1	147	EXACT	1	1	1	0	0	7	5	40	147	3	2	1	0	389	0.9961661200700966	0	0	0	109	5	1	0
TOP	1	1	80	EXACT	1	1	1	0	0	7	5	40	80	1	0	7	0	5	0.11293848786315641	0	0	0	10	5	2	0
TOP	1	1	158	EXACT	1	1	1	0	0	7	5	40	157	1	0	17	0	41	0.3234066120763363	0	4	0	46	6	2	0
TOP	1	1	172	EXACT	1	1	1	0	0	7	1	40	169	9	2	1	0	34	0.29450754468697576	0	7	0	9	9	2	0
TOP	0	1	133	EXACT	1	1	0	1	0	18	15	40	133	2	1	1	0	185	0.8014743359029728	0	0	0	3	2	2	1
TOP	0	1	115	EXACT	1	1	1	0	0	7	5	40	114	5	2	4	0	130	0.5758755534498964	0	0	0	5	5	1	0
TOP	1	1	77	EXACT	1	1	1	0	0	7	5	40	73	4	2	1	0	5	0.11293848786315641	0	0	1	11	5	2	0
TOP	1	3	268	EXACT	1	1	0	1	0	18	4	40	267	125	4	2	0	13	0.18210783977117087	0	0	0	137	2	0	1
TOP	1	3	400	EXACT	1	1	1	0	0	7	5	40	398	1	0	4	0	20	0.22587697572631282	0	0	1	306	4	1	1
TOP	1	4	571	EXACT	1	1	1	0	0	7	5	40	134	4	2	1	0	13	0.18210783977117087	0	0	1	36	5	2	2
TOP	1	4	574	EXACT	1	1	1	0	0	7	4	40	258	8	2	3	0	17	0.20824828195876074	0	0	1	24	2	1	2
TOP	1	4	602	EXACT	2	2	1	1	0	25	22	40	92	1	0	75	0	34	0.29450754468697576	0	0	0	8	1	1	1
TOP	1	4	635	EXACT	1	1	1	0	0	7	4	40	117	1	0	12	0	20	0.22587697572631282	0	0	0	22	2	2	1
TOP	1	4	779	EXACT	1	1	0	1	0	18	4	40	165	5	2	1	0	8	0.14285714285714288	0	0	1	4	2	1	2
TOP	1	0	31	EXACT	1	1	1	0	0	7	5	40	27	1	0	22	0	2	0.11785113019775793	0	0	0	13	5	3	0
TOP	1	0	42	EXACT	1	1	1	0	0	7	5	40	37	2	1	-1	0	8	0.23570226039551587	0	0	1	24	5	3	0
TOP	1	1	62	EXACT	1	1	1	0	0	7	5	40	59	6	2	30	0	5	0.18633899812498247	0	0	1	5	5	2	0
TOP	1	1	142	EXACT	1	1	1	0	0	7	5	40	141	5	2	1	0	9	0.25	0	0	0	52	5	1	0
TOP	1	1	154	EXACT	1	1	1	0	0	7	5	40	148	5	2	1	0	9	0.25	0	0	0	135	5	1	0
TOP	1	1	81	EXACT	2	2	2	0	0	14	12	40	80	2	1	1	0	4	0.10101525445522107	0	1	0	2	2	3	0
TOP	1	1	84	EXACT	1	1	1	0	0	7	5	40	78	2	1	1	0	17	0.20824828195876074	0	0	1	9	4	4	0
TOP	0	0	41	EXACT	1	1	0	1	0	18	4	40	38	3	2	1	0	306	0.8835226340609272	0	0	0	8	2	0	1
TOP	0	1	104	EXACT	1	1	0	1	0	18	4	40	102	5	2	1	0	32	0.8081220356417687	0	0	1	20	2	0	1
TOP	0	1	132	EXACT	1	1	0	1	0	18	4	40	129	7	2	1	0	26	0.7284313590846835	0	0	2	8	2	0	1
TOP	1	0	13	EXACT	1	1	0	1	0	18	4	40	9	4	2	1	0	9	0.375	0	0	0	8	2	0	1
TOP	0	1	88	EXACT	1	1	1	0	0	7	4	40	80	1	0	3	0	100	1.25	0	0	0	79	2	1	0
TOP	1	0	8	EXACT	1	1	0	1	0	18	4	40	8	5	2	1	0	16	0.4444444444444444	0	0	0	4	2	0	1
TOP	0	1	102	EXACT	1	1	1	0	0	7	5	40	36	27	3	1	0	481	1.1077187442336303	0	0	1	5	5	2	0
TOP	0	2	215	EXACT	1	1	0	1	0	18	4	40	212	92	4	1	0	148	1.0137937550497031	0	0	0	4	2	0	2
TOP	0	0	43	EXACT	2	2	2	0	0	14	12	40	39	2	1	1	0	244	0.9204467514322717	0	0	0	2	2	3	0
TOP	0	3	253	OVER	2	2	0	2	0	18	4	40	249	11	3	1	0	82	1.1319231422671772	0	0	0	4	2	0	5
TOP	0	3	257	EXACT	1	1	0	1	0	18	4	40	254	3	2	1	0	82	1.1319231422671772	0	0	0	2	1	0	5
TOP	0	1	74	EXACT	1	1	1	0	0	7	5	40	72	1	0	-1	0	185	0.686978002202548	0	0	0	9	4	4	0
TOP	0	1	90	EXACT	1	1	1	0	0	7	5	40	87	1	0	-1	0	265	0.8222046023729527	0	0	0	43	5	4	0
TOP	0	1	100	EXACT	1	1	1	0	0	7	5	40	99	66	4	84	0	170	0.6585388898066349	0	0	0	86	5	1	0
TOP	0	0	10	EXACT	1	1	1	0	0	7	5	40	5	-1	5	2	0	25	0.8838834764831843	0	0	0	5	5	2	0
TOP	0	0	11	EXACT	1	1	1	0	0	7	5	40	5	-1	5	4	0	25	0.8838834764831843	0	0	0	5	5	2	0
TOP	0	1	69	EXACT	1	1	1	0	0	7	5	40	68	5	2	7	0	82	0.7546154281781181	0	0	0	5	5	2	0
TOP	0	1	78	EXACT	1	1	1	0	0	7	5	40	67	66	4	37	0	145	1.003466214899358	0	0	1	5	5	4	0
TOP	0	1	90	EXACT	1	1	1	0	0	7	3	40	80	-1	5	11	0	121	0.9166666666666666	0	15	0	80	13	4	0
TOP	0	0	13	EXACT	1	1	1	0	0	7	5	40	11	7	2	1	0	40	0.9035079029052513	0	0	0	5	5	3	0
TOP	0	2	192	EXACT	1	1	1	0	0	7	5	40	189	1	0	7	0	50	0.5892556509887896	0	0	1	18	5	3	0
TOP	0	2	201	EXACT	1	1	1	0	0	7	5	40	196	4	2	5	0	37	0.5068968775248516	0	0	2	99	5	3	0
TOP	0	2	248	EXACT	1	1	1	0	0	7	5	40	247	4	2	1	0	61	0.6508541396588878	0	2	1	21	5	3	0
TOP	1	1	83	EXACT	1	1	1	0	0	7	5	40	81	1	0	11	0	10	0.1863389981249825	0	0	1	5	4	3	0
TOP	1	1	116	EXACT	1	1	1	0	0	7	5	40	116	2	1	17	0	5	0.13176156917368248	0	0	0	96	5	3	0
TOP	0	1	85	EXACT	1	1	1	0	0	7	5	40	84	36	4	82	0	250	0.9316949906249125	0	0	1	13	5	2	0
TOP	0	1	150	EXACT	1	1	1	0	0	7	5	40	148	2	1	1	0	197	1.1696390706348498	0	0	1	69	5	2	1
TOP	0	1	165	EXACT	1	1	1	0	0	7	5	40	162	5	2	10	0	197	1.1696390706348498	0	0	1	5	5	2	1
TOP	0	3	479	EXACT	1	1	0	1	0	18	4	40	479	7	2	1	0	125	0.9316949906249125	1	0	1	4	2	0	2
TOP	0	2	241	EXACT	1	1	1	0	0	7	2	40	207	1	0	2	0	68	0.6871842709362768	0	2	0	186	6	3	0
TOP	0	3	360	EXACT	1	1	1	0	0	7	5	40	357	11	3	1	0	122	0.9204467514322717	0	0	0	67	5	1	0
TOP	0	0	51	EXACT	1	1	0	1	0	18	4	40	49	2	1	1	0	340	0.931314629314664	0	0	0	6	2	0	1
TOP	0	0	49	EXACT	1	1	0	1	0	18	4	40	49	5	2	1	0	617	0.9742847475100743	0	0	0	4	2	0	1
TOP	0	0	57	EXACT	1	1	0	1	0	18	4	40	56	4	2	1	0	617	0.9742847475100743	0	0	0	4	2	0	1
TOP	0	1	138	EXACT	1	1	0	1	0	18	15	40	134	3	2	2	0	724	1.055389100685692	0	0	0	3	2	2	1
TOP	0	1	173	EXACT	2	2	2	0	0	14	8	40	171	10	3	1	0	685	1.0265700920278915	0	0	0	31	3	3	1
TOP	1	0	58	EXACT	1	1	0	1	0	18	4	40	56	1	0	17	0	10	0.1863389981249825	0	0	0	14	2	0	2
TOP	1	1	76	EXACT	1	1	0	1	0	18	4	40	76	9	2	1	0	10	0.1863389981249825	0	0	0	12	2	0	2
TOP	1	1	160	EXACT	1	1	0	1	0	18	4	40	150	2	1	17	0	29	0.3173238794109962	0	0	1	19	2	0	2
TOP	1	3	280	EXACT	1	1	0	1	0	18	4	40	279	1	0	10	0	13	0.21245914639969937	0	0	0	69	2	0	2
TOP	1	3	376	EXACT	1	1	0	1	0	18	4	40	79	1	0	10	0	13	0.21245914639969937	0	0	0	13	2	0	1
TOP	0	0	19	EXACT	1	1	1	0	0	7	5	40	17	8	2	7	0	50	0.5892556509887896	0	0	0	5	5	1	0
TOP	1	0	40	EXACT	1	1	1	0	0	7	5	40	40	10	3	1	0	9	0.1767766952966369	0	0	1	5	5	1	0
TOP	0	2	222	EXACT	1	1	0	1	0	18	15	40	218	1	0	20	0	82	0.7546154281781181	0	0	1	18	2	1	1
TOP	0	2	227	EXACT	1	1	1	0	0	7	1	40	5	2	1	-1	0	100	0.8333333333333334	0	0	0	4	3	1	1
TOP	0	2	234	EXACT	1	1	0	1	0	18	4	40	219	1	0	4	0	170	1.0865337342004415	0	0	0	4	2	1	1
TOP	0	3	251	EXACT	2	2	1	1	0	25	19	40	19	1	0	4	0	100	0.8333333333333334	0	0	0	19	3	1	2
TOP	0	1	99	EXACT	1	1	1	0	0	7	5	40	95	1	0	12	0	17	0.7288689868556625	0	10	1	11	5	1	1
TOP	0	1	114	EXACT	1	1	1	0	0	7	1	40	111	3	2	1	0	20	0.7905694150420948	0	0	0	5	3	1	2
TOP	0	1	70	EXACT	1	1	0	1	0	18	4	40	66	1	0	8	0	325	0.9805806756909202	0	0	1	12	2	0	1
TOP	0	1	82	EXACT	1	1	1	0	0	7	5	40	79	4	2	1	0	181	0.679510628230016	0	0	0	5	5	3	0
TOP	1	0	21	EXACT	1	1	1	0	0	7	5	40	20	5	2	7	0	25	0.44194173824159216	0	0	1	5	5	2	0
TOP	0	2	183	EXACT	2	2	2	0	0	14	12	40	177	1	0	9	0	61	0.6903350635742037	0	0	1	46	4	5	0
TOP	1	1	71	EXACT	1	1	1	0	0	7	5	40	70	6	2	1	0	29	0.47598581911649424	0	0	0	10	5	2	0
TOP	0	1	110	EXACT	1	1	1	0	0	7	5	40	106	1	0	15	0	68	0.7288689868556625	0	0	0	18	5	0	0
TOP	1	1	137	EXACT	1	1	1	0	0	7	5	40	41	4	2	3	0	2	0.125	0	0	1	32	5	1	0
TOP	0	1	162	EXACT	1	1	1	0	0	7	5	40	162	1	0	26	0	50	0.625	0	0	1	72	5	2	0
TOP	1	2	201	EXACT	1	1	1	0	0	7	5	40	61	5	2	6	0	2	0.125	0	0	1	53	5	1	0
TOP	0	1	168	EXACT	1	1	1	0	0	7	5	40	12	1	0	-1	0	68	1.178030178747903	0	0	0	10	5	2	0
TOP	0	2	194	EXACT	1	1	1	0	0	7	5	40	191	3	2	2	0	85	1.3170777796132696	0	0	1	4	4	6	0
TOP	0	2	231	EXACT	1	1	1	0	0	7	5	40	221	1	0	7	0	26	0.9013878188659972	0	0	2	81	5	2	0
TOP	0	1	127	EXACT	1	1	1	0	0	7	2	40	123	3	2	4	0	242	0.9166666666666667	0	1	1	92	6	3	0
TOP	0	2	248	EXACT	1	1	1	0	0	7	5	40	245	9	2	66	0	65	0.7126096406869611	0	0	1	129	5	4	0
TOP	0	3	340	EXACT	1	1	1	0	0	7	5	40	336	2	1	1	0	89	0.8338540040078958	0	0	0	221	5	2	0
TOP	0	3	428	EXACT	1	1	1	0	0	7	5	40	378	1	0	2	0	34	0.5153882032022076	0	0	0	176	5	2	0
TOP	1	2	230	EXACT	1	1	1	0	0	7	5	40	228	3	2	1	0	34	0.4859126579037751	0	0	1	138	5	1	0
TOP	0	3	262	EXACT	1	1	1	0	0	7	5	40	261	4	2	1	0	36	0.5	0	0	0	240	5	2	0
TOP	0	1	124	EXACT	1	1	1	0	0	7	5	40	124	8	2	6	0	425	0.80860754006264	0	0	0	39	5	1	0
TOP	0	1	116	EXACT	1	1	0	1	0	18	12	40	114	1	0	2	0	290	0.9262765060609459	0	0	0	49	4	2	2
TOP	1	1	161	EXACT	1	1	1	0	0	7	5	40	159	9	2	1	0	29	0.2929143502255349	0	0	1	5	5	1	0
TOP	1	1	129	EXACT	1	1	1	0	0	7	5	40	129	1	0	53	0	25	0.44194173824159216	0	0	1	18	5	1	0
TOP	0	1	126	EXACT	1	1	1	0	0	7	5	40	124	6	2	16	0	218	0.7457361792078965	0	0	0	5	5	1	1
TOP	0	0	38	EXACT	1	1	1	0	0	7	2	40	36	2	1	1	0	18	0.7499999999999999	0	1	0	22	6	3	0
TOP	0	1	64	EXACT	1	1	1	0	0	7	5	40	61	1	0	2	0	25	0.8838834764831843	0	0	2	12	5	3	0
TOP	0	1	93	EXACT	1	1	1	0	0	7	2	40	92	1	0	2	0	17	0.7288689868556625	0	0	0	66	6	3	0
TOP	1	1	91	EXACT	1	1	1	0	0	7	5	40	88	5	2	1	0	18	0.21428571428571427	0	0	0	5	5	2	0
TOP	1	0	54	EXACT	1	1	1	0	0	7	5	40	52	6	2	1	0	5	0.11293848786315641	0	0	1	5	5	2	0
TOP	0	1	103	EXACT	1	1	1	0	0	7	5	40	102	5	2	1	0	277	0.8406144497099872	0	0	0	5	5	2	0
TOP	1	0	44	EXACT	1	1	1	0	0	7	5	40	42	4	2	-1	0	17	0.161721508012528	0	0	0	7	5	2	0
TOP	1	4	518	EXACT	1	1	1	0	0	7	2	40	516	3	2	1	0	2	0.05547001962252292	0	5	0	417	6	1	0
TOP	1	4	567	EXACT	1	1	1	0	0	7	3	40	564	1	0	3	0	2	0.05547001962252292	0	3	0	439	7	1	0
TOP	0	4	649	EXACT	1	1	1	0	0	7	5	40	648	1	0	84	0	585	0.9486832980505138	0	2	0	345	6	1	0
TOP	0	4	768	EXACT	1	1	1	0	0	7	5	40	733	-1	5	1	0	613	0.9711214769929265	0	63	0	733	39	2	0
TOP	0	4	573	EXACT	1	1	1	0	0	7	5	40	567	-1	5	5	0	25	0.8838834764831843	0	0	0	567	5	3	0
TOP	0	4	578	EXACT	1	1	1	0	0	7	5	40	576	3	2	1	0	10	0.5590169943749475	0	2	1	58	6	4	0
TOP	0	4	650	EXACT	1	1	1	0	0	7	5	40	647	1	0	13	0	17	0.7288689868556625	0	6	0	643	6	3	0
TOP	0	3	307	EXACT	1	1	1	0	0	7	5	40	306	7	2	1	0	233	0.7709654694615322	0	0	0	5	5	1	0
TOP	0	1	108	EXACT	1	1	1	0	0	7	5	40	104	73	4	1	0	320	0.9035079029052513	0	0	0	39	5	2	0
TOP	0	1	159	EXACT	1	1	1	0	0	7	5	40	157	1	0	27	0	305	0.8820777882306049	0	0	0	32	4	2	0
TOP	0	1	166	EXACT	1	1	1	0	0	7	5	40	163	1	0	2	0	337	0.9271967846962264	0	0	0	35	5	2	0
TOP	0	3	318	EXACT	2	2	2	0	0	14	9	40	219	1	0	7	0	289	0.8586296628693791	0	0	0	158	3	2	0
TOP	0	3	472	EXACT	1	1	1	0	0	7	5	40	188	1	0	17	0	289	0.8586296628693791	0	0	0	88	3	2	0
TOP	0	3	478	EXACT	1	1	1	0	0	7	5	40	273	1	0	11	0	289	0.8586296628693791	0	0	0	227	5	2	0
TOP	0	3	481	EXACT	1	1	1	0	0	7	5	40	480	1	0	82	0	260	0.8144110179279557	0	0	0	333	3	1	0
TOP	0	4	508	EXACT	1	1	1	0	0	7	5	40	263	1	0	5	0	353	0.9489521611133158	0	0	0	232	4	2	0
TOP	0	4	513	EXACT	2	2	2	0	0	14	9	40	444	1	0	9	0	289	0.8586296628693791	0	1	0	294	3	2	0
TOP	0	4	514	EXACT	1	1	1	0	0	7	5	40	400	1	0	75	0	320	0.9035079029052513	0	0	0	309	5	2	0
TOP	0	4	540	EXACT	2	2	2	0	0	14	12	40	147	1	0	138	0	289	0.8586296628693791	0	0	0	23	3	2	0
TOP	0	4	571	EXACT	1	1	1	0	0	7	5	40	99	1	0	-1	0	320	0.9035079029052513	0	0	0	13	3	2	0
TOP	0	4	594	EXACT	2	2	2	0	0	14	12	40	162	2	1	1	0	289	0.8586296628693791	0	0	0	7	3	2	0
TOP	0	4	603	EXACT	1	1	1	0	0	7	5	40	414	1	0	80	0	289	0.8586296628693791	0	0	0	7	3	2	0
TOP	0	4	615	EXACT	1	1	1	0	0	7	5	40	508	1	0	2	0	320	0.9035079029052513	0	0	0	430	4	2	0
