file	match	game	opp	oppver	ourver	map	maphash	trig	rounds	our_team	n_parked_bots	max_park_len	first_park_round	total_parked_bot_rounds	total_raider_rounds	total_bot_rounds
20553fae-391f-403d-a76e-7a61b9d84cc0_game_1.replay26	20553fae-391f-403d-a76e-7a61b9d84cc0	1	kladde chatte tville (och oss)	84	104	snowflake	b3b93b33a3	ladder	245	1	0	0	-1	0	101	1191
20553fae-391f-403d-a76e-7a61b9d84cc0_game_2.replay26	20553fae-391f-403d-a76e-7a61b9d84cc0	2	kladde chatte tville (och oss)	84	104	moonrise	65714cc548	ladder	299	1	0	0	-1	0	145	1281
20553fae-391f-403d-a76e-7a61b9d84cc0_game_3.replay26	20553fae-391f-403d-a76e-7a61b9d84cc0	3	kladde chatte tville (och oss)	84	104	saga	988930b0ce	ladder	118	1	0	0	-1	0	98	652
20553fae-391f-403d-a76e-7a61b9d84cc0_game_4.replay26	20553fae-391f-403d-a76e-7a61b9d84cc0	4	kladde chatte tville (och oss)	84	104	hive	0c59455b91	ladder	310	1	0	0	-1	0	122	1529
20553fae-391f-403d-a76e-7a61b9d84cc0_game_5.replay26	20553fae-391f-403d-a76e-7a61b9d84cc0	5	kladde chatte tville (och oss)	84	104	eider	32e660f402	ladder	162	1	0	0	-1	0	218	900
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_1.replay26	a70c0aeb-5bbd-46c1-8e0d-51a7635d408d	1	The Bisons	4	107	?	93f8deafba	unrated	689	0	3	515	92	1576	1669	2521
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_2.replay26	a70c0aeb-5bbd-46c1-8e0d-51a7635d408d	2	The Bisons	4	107	?	29fc6e6fa5	unrated	82	0	0	0	-1	0	107	477
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_3.replay26	a70c0aeb-5bbd-46c1-8e0d-51a7635d408d	3	The Bisons	4	107	?	8cbf96e7b4	unrated	58	0	0	0	-1	0	70	333
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_4.replay26	a70c0aeb-5bbd-46c1-8e0d-51a7635d408d	4	The Bisons	4	107	?	988930b0ce	unrated	78	0	0	0	-1	0	41	447
a70c0aeb-5bbd-46c1-8e0d-51a7635d408d_game_5.replay26	a70c0aeb-5bbd-46c1-8e0d-51a7635d408d	5	The Bisons	4	107	?	b3b93b33a3	unrated	79	0	0	0	-1	0	125	458
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_1.replay26	4dfe51f4-b4ec-41fd-94e4-8390a52ab493	1	I Stone	22	107	?	93f8deafba	unrated	116	0	0	0	-1	0	175	570
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_2.replay26	4dfe51f4-b4ec-41fd-94e4-8390a52ab493	2	I Stone	22	107	?	29fc6e6fa5	unrated	203	0	2	170	33	327	492	1203
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_3.replay26	4dfe51f4-b4ec-41fd-94e4-8390a52ab493	3	I Stone	22	107	?	8cbf96e7b4	unrated	379	0	2	343	36	607	684	2259
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_4.replay26	4dfe51f4-b4ec-41fd-94e4-8390a52ab493	4	I Stone	22	107	?	988930b0ce	unrated	192	0	1	122	70	122	381	1131
4dfe51f4-b4ec-41fd-94e4-8390a52ab493_game_5.replay26	4dfe51f4-b4ec-41fd-94e4-8390a52ab493	5	I Stone	22	107	?	b3b93b33a3	unrated	152	0	2	113	39	217	391	937
9773d306-f8ca-462c-aa20-1eab86af283c_game_1.replay26	9773d306-f8ca-462c-aa20-1eab86af283c	1	gsxWins	22	107	?	93f8deafba	unrated	255	0	1	130	125	130	193	1412
9773d306-f8ca-462c-aa20-1eab86af283c_game_2.replay26	9773d306-f8ca-462c-aa20-1eab86af283c	2	gsxWins	22	107	?	29fc6e6fa5	unrated	50	0	0	0	-1	0	28	285
9773d306-f8ca-462c-aa20-1eab86af283c_game_3.replay26	9773d306-f8ca-462c-aa20-1eab86af283c	3	gsxWins	22	107	?	8cbf96e7b4	unrated	122	0	0	0	-1	0	188	717
9773d306-f8ca-462c-aa20-1eab86af283c_game_4.replay26	9773d306-f8ca-462c-aa20-1eab86af283c	4	gsxWins	22	107	?	988930b0ce	unrated	711	0	1	107	179	107	895	4246
9773d306-f8ca-462c-aa20-1eab86af283c_game_5.replay26	9773d306-f8ca-462c-aa20-1eab86af283c	5	gsxWins	22	107	?	b3b93b33a3	unrated	108	0	0	0	-1	0	99	631
eea2f9a4-84ac-4526-bead-40c2b3fbcf94_game_1.replay26	eea2f9a4-84ac-4526-bead-40c2b3fbcf94	1	Leviathan	44	107	?	93f8deafba	unrated	1000	0	5	949	51	4314	5578	10756
eea2f9a4-84ac-4526-bead-40c2b3fbcf94_game_2.replay26	eea2f9a4-84ac-4526-bead-40c2b3fbcf94	2	Leviathan	44	107	?	29fc6e6fa5	unrated	226	0	1	178	48	178	465	1341
eea2f9a4-84ac-4526-bead-40c2b3fbcf94_game_3.replay26	eea2f9a4-84ac-4526-bead-40c2b3fbcf94	3	Leviathan	44	107	?	8cbf96e7b4	unrated	124	0	0	0	-1	0	208	729
eea2f9a4-84ac-4526-bead-40c2b3fbcf94_game_4.replay26	eea2f9a4-84ac-4526-bead-40c2b3fbcf94	4	Leviathan	44	107	?	988930b0ce	unrated	234	0	0	0	-1	0	239	1383
eea2f9a4-84ac-4526-bead-40c2b3fbcf94_game_5.replay26	eea2f9a4-84ac-4526-bead-40c2b3fbcf94	5	Leviathan	44	107	?	b3b93b33a3	unrated	120	0	0	0	-1	0	137	601
10dc4f40-16ce-491d-8e91-3376f476d548_game_1.replay26	10dc4f40-16ce-491d-8e91-3376f476d548	1	CtrlAltDefeat	127	107	?	93f8deafba	unrated	592	0	1	252	118	252	499	664
10dc4f40-16ce-491d-8e91-3376f476d548_game_2.replay26	10dc4f40-16ce-491d-8e91-3376f476d548	2	CtrlAltDefeat	127	107	?	29fc6e6fa5	unrated	269	0	1	228	41	228	637	1599
10dc4f40-16ce-491d-8e91-3376f476d548_game_3.replay26	10dc4f40-16ce-491d-8e91-3376f476d548	3	CtrlAltDefeat	127	107	?	8cbf96e7b4	unrated	328	0	1	221	107	221	504	1757
10dc4f40-16ce-491d-8e91-3376f476d548_game_4.replay26	10dc4f40-16ce-491d-8e91-3376f476d548	4	CtrlAltDefeat	127	107	?	988930b0ce	unrated	257	0	0	0	-1	0	194	1404
10dc4f40-16ce-491d-8e91-3376f476d548_game_5.replay26	10dc4f40-16ce-491d-8e91-3376f476d548	5	CtrlAltDefeat	127	107	?	b3b93b33a3	unrated	159	0	0	0	-1	0	19	743
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_1.replay26	51e62838-8de7-4f8b-84fb-7e837d74d9b4	1	Powered by SmartFridge	35	104	?	676dc6f812	unrated	818	0	1	796	22	796	798	2520
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_2.replay26	51e62838-8de7-4f8b-84fb-7e837d74d9b4	2	Powered by SmartFridge	35	104	?	8cbf96e7b4	unrated	69	0	0	0	-1	0	43	270
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_3.replay26	51e62838-8de7-4f8b-84fb-7e837d74d9b4	3	Powered by SmartFridge	35	104	?	925f7a4755	unrated	179	0	0	0	-1	0	164	885
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_4.replay26	51e62838-8de7-4f8b-84fb-7e837d74d9b4	4	Powered by SmartFridge	35	104	?	32e660f402	unrated	97	0	0	0	-1	0	0	490
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_5.replay26	51e62838-8de7-4f8b-84fb-7e837d74d9b4	5	Powered by SmartFridge	35	104	?	65714cc548	unrated	261	0	0	0	-1	0	9	1295
44c030eb-320d-4ec9-a565-f23b4efaca86_game_1.replay26	44c030eb-320d-4ec9-a565-f23b4efaca86	1	arsonist duck	24	104	meander	925f7a4755	ladder	206	0	1	116	46	116	185	670
44c030eb-320d-4ec9-a565-f23b4efaca86_game_2.replay26	44c030eb-320d-4ec9-a565-f23b4efaca86	2	arsonist duck	24	104	saga	988930b0ce	ladder	144	0	0	0	-1	0	200	843
44c030eb-320d-4ec9-a565-f23b4efaca86_game_3.replay26	44c030eb-320d-4ec9-a565-f23b4efaca86	3	arsonist duck	24	104	fjordgate	93f8deafba	ladder	140	0	0	0	-1	0	268	690
44c030eb-320d-4ec9-a565-f23b4efaca86_game_4.replay26	44c030eb-320d-4ec9-a565-f23b4efaca86	4	arsonist duck	24	104	drumlin	d045777fb4	ladder	99	0	0	0	-1	0	189	498
44c030eb-320d-4ec9-a565-f23b4efaca86_game_5.replay26	44c030eb-320d-4ec9-a565-f23b4efaca86	5	arsonist duck	24	104	hive	0c59455b91	ladder	125	0	0	0	-1	0	216	710
3d2150b9-e4df-418c-944b-696779b61b28_game_1.replay26	3d2150b9-e4df-418c-944b-696779b61b28	1	Askar City	87	104	atoll	8cbf96e7b4	ladder	161	0	3	125	36	335	363	843
3d2150b9-e4df-418c-944b-696779b61b28_game_2.replay26	3d2150b9-e4df-418c-944b-696779b61b28	2	Askar City	87	104	saga	988930b0ce	ladder	157	0	0	0	-1	0	33	525
3d2150b9-e4df-418c-944b-696779b61b28_game_3.replay26	3d2150b9-e4df-418c-944b-696779b61b28	3	Askar City	87	104	meander	925f7a4755	ladder	209	0	1	160	49	160	442	1237
3d2150b9-e4df-418c-944b-696779b61b28_game_4.replay26	3d2150b9-e4df-418c-944b-696779b61b28	4	Askar City	87	104	lighthouse	00349f3ee5	ladder	167	0	0	0	-1	0	150	987
3d2150b9-e4df-418c-944b-696779b61b28_game_5.replay26	3d2150b9-e4df-418c-944b-696779b61b28	5	Askar City	87	104	snowflake	b3b93b33a3	ladder	222	0	2	185	37	350	557	1316
2e5aa478-aad4-4733-9e3d-3559f4c87392_game_1.replay26	2e5aa478-aad4-4733-9e3d-3559f4c87392	1	The Bisons	4	104	?	93f8deafba	unrated	98	0	0	0	-1	0	111	279
2e5aa478-aad4-4733-9e3d-3559f4c87392_game_2.replay26	2e5aa478-aad4-4733-9e3d-3559f4c87392	2	The Bisons	4	104	?	29fc6e6fa5	unrated	51	0	0	0	-1	0	48	291
2e5aa478-aad4-4733-9e3d-3559f4c87392_game_3.replay26	2e5aa478-aad4-4733-9e3d-3559f4c87392	3	The Bisons	4	104	?	8cbf96e7b4	unrated	66	0	0	0	-1	0	97	358
2e5aa478-aad4-4733-9e3d-3559f4c87392_game_4.replay26	2e5aa478-aad4-4733-9e3d-3559f4c87392	4	The Bisons	4	104	?	988930b0ce	unrated	71	0	0	0	-1	0	50	406
2e5aa478-aad4-4733-9e3d-3559f4c87392_game_5.replay26	2e5aa478-aad4-4733-9e3d-3559f4c87392	5	The Bisons	4	104	?	b3b93b33a3	unrated	66	0	0	0	-1	0	84	378
c1dec35b-c5ae-439c-80eb-00dca29e9fc6_game_1.replay26	c1dec35b-c5ae-439c-80eb-00dca29e9fc6	1	I Stone	22	104	?	93f8deafba	unrated	543	1	1	394	149	394	835	2422
c1dec35b-c5ae-439c-80eb-00dca29e9fc6_game_2.replay26	c1dec35b-c5ae-439c-80eb-00dca29e9fc6	2	I Stone	22	104	?	29fc6e6fa5	unrated	150	1	2	125	25	245	247	885
c1dec35b-c5ae-439c-80eb-00dca29e9fc6_game_3.replay26	c1dec35b-c5ae-439c-80eb-00dca29e9fc6	3	I Stone	22	104	?	8cbf96e7b4	unrated	436	1	0	0	-1	0	237	1308
c1dec35b-c5ae-439c-80eb-00dca29e9fc6_game_4.replay26	c1dec35b-c5ae-439c-80eb-00dca29e9fc6	4	I Stone	22	104	?	988930b0ce	unrated	392	1	1	309	83	309	691	2015
c1dec35b-c5ae-439c-80eb-00dca29e9fc6_game_5.replay26	c1dec35b-c5ae-439c-80eb-00dca29e9fc6	5	I Stone	22	104	?	b3b93b33a3	unrated	205	1	1	115	57	115	271	1212
2ee413aa-bb66-4f8a-bf4e-7253e11725d8_game_1.replay26	2ee413aa-bb66-4f8a-bf4e-7253e11725d8	1	gsxWins	22	104	?	93f8deafba	unrated	1000	0	1	991	9	991	994	4990
2ee413aa-bb66-4f8a-bf4e-7253e11725d8_game_2.replay26	2ee413aa-bb66-4f8a-bf4e-7253e11725d8	2	gsxWins	22	104	?	29fc6e6fa5	unrated	122	0	0	0	-1	0	101	717
2ee413aa-bb66-4f8a-bf4e-7253e11725d8_game_3.replay26	2ee413aa-bb66-4f8a-bf4e-7253e11725d8	3	gsxWins	22	104	?	8cbf96e7b4	unrated	181	0	2	140	41	270	445	1071
2ee413aa-bb66-4f8a-bf4e-7253e11725d8_game_4.replay26	2ee413aa-bb66-4f8a-bf4e-7253e11725d8	4	gsxWins	22	104	?	988930b0ce	unrated	181	0	0	0	-1	0	76	1067
2ee413aa-bb66-4f8a-bf4e-7253e11725d8_game_5.replay26	2ee413aa-bb66-4f8a-bf4e-7253e11725d8	5	gsxWins	22	104	?	b3b93b33a3	unrated	78	0	0	0	-1	0	26	327
07889eaf-f4bc-48cf-80c6-21b292424720_game_1.replay26	07889eaf-f4bc-48cf-80c6-21b292424720	1	Leviathan	44	104	?	93f8deafba	unrated	273	1	1	223	50	223	339	1355
07889eaf-f4bc-48cf-80c6-21b292424720_game_2.replay26	07889eaf-f4bc-48cf-80c6-21b292424720	2	Leviathan	44	104	?	29fc6e6fa5	unrated	139	1	1	106	33	106	224	817
07889eaf-f4bc-48cf-80c6-21b292424720_game_3.replay26	07889eaf-f4bc-48cf-80c6-21b292424720	3	Leviathan	44	104	?	8cbf96e7b4	unrated	116	1	0	0	-1	0	246	681
07889eaf-f4bc-48cf-80c6-21b292424720_game_4.replay26	07889eaf-f4bc-48cf-80c6-21b292424720	4	Leviathan	44	104	?	988930b0ce	unrated	153	1	0	0	-1	0	112	892
07889eaf-f4bc-48cf-80c6-21b292424720_game_5.replay26	07889eaf-f4bc-48cf-80c6-21b292424720	5	Leviathan	44	104	?	b3b93b33a3	unrated	72	1	0	0	-1	0	70	416
86e5e720-5743-4941-a653-5d656b2c9ccd_game_1.replay26	86e5e720-5743-4941-a653-5d656b2c9ccd	1	CtrlAltDefeat	127	104	?	93f8deafba	unrated	278	0	2	248	30	378	470	1045
86e5e720-5743-4941-a653-5d656b2c9ccd_game_2.replay26	86e5e720-5743-4941-a653-5d656b2c9ccd	2	CtrlAltDefeat	127	104	?	29fc6e6fa5	unrated	178	0	2	147	31	284	412	1052
86e5e720-5743-4941-a653-5d656b2c9ccd_game_3.replay26	86e5e720-5743-4941-a653-5d656b2c9ccd	3	CtrlAltDefeat	127	104	?	8cbf96e7b4	unrated	280	0	1	101	179	101	472	1531
86e5e720-5743-4941-a653-5d656b2c9ccd_game_4.replay26	86e5e720-5743-4941-a653-5d656b2c9ccd	4	CtrlAltDefeat	127	104	?	988930b0ce	unrated	1000	0	2	932	68	1857	1860	5979
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	86e5e720-5743-4941-a653-5d656b2c9ccd	5	CtrlAltDefeat	127	104	?	b3b93b33a3	unrated	645	0	0	0	-1	0	34	4301
df02a359-006a-4023-b73a-e9804606b19e_game_1.replay26	df02a359-006a-4023-b73a-e9804606b19e	1	The Bisons	4	105	?	93f8deafba	unrated	219	0	0	0	-1	0	0	689
df02a359-006a-4023-b73a-e9804606b19e_game_2.replay26	df02a359-006a-4023-b73a-e9804606b19e	2	The Bisons	4	105	?	29fc6e6fa5	unrated	53	0	0	0	-1	0	54	303
df02a359-006a-4023-b73a-e9804606b19e_game_3.replay26	df02a359-006a-4023-b73a-e9804606b19e	3	The Bisons	4	105	?	8cbf96e7b4	unrated	127	0	0	0	-1	0	215	673
df02a359-006a-4023-b73a-e9804606b19e_game_4.replay26	df02a359-006a-4023-b73a-e9804606b19e	4	The Bisons	4	105	?	988930b0ce	unrated	68	0	0	0	-1	0	34	388
df02a359-006a-4023-b73a-e9804606b19e_game_5.replay26	df02a359-006a-4023-b73a-e9804606b19e	5	The Bisons	4	105	?	b3b93b33a3	unrated	63	0	0	0	-1	0	83	362
4ab9f7f7-a527-4cb3-8b09-c0b4295e9399_game_1.replay26	4ab9f7f7-a527-4cb3-8b09-c0b4295e9399	1	I Stone	22	105	?	93f8deafba	unrated	1000	1	2	124	23	235	280	4654
4ab9f7f7-a527-4cb3-8b09-c0b4295e9399_game_2.replay26	4ab9f7f7-a527-4cb3-8b09-c0b4295e9399	2	I Stone	22	105	?	29fc6e6fa5	unrated	125	1	0	0	-1	0	170	659
4ab9f7f7-a527-4cb3-8b09-c0b4295e9399_game_3.replay26	4ab9f7f7-a527-4cb3-8b09-c0b4295e9399	3	I Stone	22	105	?	8cbf96e7b4	unrated	350	1	3	320	29	746	973	2135
4ab9f7f7-a527-4cb3-8b09-c0b4295e9399_game_4.replay26	4ab9f7f7-a527-4cb3-8b09-c0b4295e9399	4	I Stone	22	105	?	988930b0ce	unrated	124	1	0	0	-1	0	186	726
4ab9f7f7-a527-4cb3-8b09-c0b4295e9399_game_5.replay26	4ab9f7f7-a527-4cb3-8b09-c0b4295e9399	5	I Stone	22	105	?	b3b93b33a3	unrated	370	1	1	222	88	222	385	1690
969bfeaf-5e9c-46d3-be9f-77bdef6c73a4_game_1.replay26	969bfeaf-5e9c-46d3-be9f-77bdef6c73a4	1	CtrlAltDefeat	127	105	?	93f8deafba	unrated	122	0	0	0	-1	0	74	283
969bfeaf-5e9c-46d3-be9f-77bdef6c73a4_game_2.replay26	969bfeaf-5e9c-46d3-be9f-77bdef6c73a4	2	CtrlAltDefeat	127	105	?	29fc6e6fa5	unrated	296	0	1	231	65	231	247	1053
969bfeaf-5e9c-46d3-be9f-77bdef6c73a4_game_3.replay26	969bfeaf-5e9c-46d3-be9f-77bdef6c73a4	3	CtrlAltDefeat	127	105	?	8cbf96e7b4	unrated	243	0	0	0	-1	0	170	1021
969bfeaf-5e9c-46d3-be9f-77bdef6c73a4_game_4.replay26	969bfeaf-5e9c-46d3-be9f-77bdef6c73a4	4	CtrlAltDefeat	127	105	?	988930b0ce	unrated	144	0	0	0	-1	0	0	845
969bfeaf-5e9c-46d3-be9f-77bdef6c73a4_game_5.replay26	969bfeaf-5e9c-46d3-be9f-77bdef6c73a4	5	CtrlAltDefeat	127	105	?	b3b93b33a3	unrated	214	0	1	163	51	163	215	1125
8b039736-322e-4117-bda1-dd467c62162f_game_1.replay26	8b039736-322e-4117-bda1-dd467c62162f	1	gsxWins	22	105	?	93f8deafba	unrated	654	1	2	492	162	714	971	3934
8b039736-322e-4117-bda1-dd467c62162f_game_2.replay26	8b039736-322e-4117-bda1-dd467c62162f	2	gsxWins	22	105	?	29fc6e6fa5	unrated	157	1	0	0	-1	0	0	926
8b039736-322e-4117-bda1-dd467c62162f_game_3.replay26	8b039736-322e-4117-bda1-dd467c62162f	3	gsxWins	22	105	?	8cbf96e7b4	unrated	183	1	0	0	-1	0	0	1083
8b039736-322e-4117-bda1-dd467c62162f_game_4.replay26	8b039736-322e-4117-bda1-dd467c62162f	4	gsxWins	22	105	?	988930b0ce	unrated	633	1	1	572	61	572	1193	3779
8b039736-322e-4117-bda1-dd467c62162f_game_5.replay26	8b039736-322e-4117-bda1-dd467c62162f	5	gsxWins	22	105	?	b3b93b33a3	unrated	61	1	0	0	-1	0	0	349
580e0f85-7532-4523-a1a8-3e4aea13ad52_game_1.replay26	580e0f85-7532-4523-a1a8-3e4aea13ad52	1	Leviathan	44	105	?	93f8deafba	unrated	230	0	2	153	77	304	452	1140
580e0f85-7532-4523-a1a8-3e4aea13ad52_game_2.replay26	580e0f85-7532-4523-a1a8-3e4aea13ad52	2	Leviathan	44	105	?	29fc6e6fa5	unrated	234	0	3	198	36	503	601	1587
580e0f85-7532-4523-a1a8-3e4aea13ad52_game_3.replay26	580e0f85-7532-4523-a1a8-3e4aea13ad52	3	Leviathan	44	105	?	8cbf96e7b4	unrated	143	0	0	0	-1	0	116	705
580e0f85-7532-4523-a1a8-3e4aea13ad52_game_4.replay26	580e0f85-7532-4523-a1a8-3e4aea13ad52	4	Leviathan	44	105	?	988930b0ce	unrated	557	0	3	507	50	1311	1381	3324
580e0f85-7532-4523-a1a8-3e4aea13ad52_game_5.replay26	580e0f85-7532-4523-a1a8-3e4aea13ad52	5	Leviathan	44	105	?	b3b93b33a3	unrated	143	0	0	0	-1	0	207	705
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_1.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	1	Lunds Stallions	60	104	drumlin	d045777fb4	ladder	252	1	1	180	40	180	641	1344
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_2.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	2	Lunds Stallions	60	104	fjordgate	93f8deafba	ladder	1000	1	2	641	359	1197	2673	7266
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_3.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	3	Lunds Stallions	60	104	archipelago	f0ab8b0a38	ladder	1000	1	1	203	49	402	974	4018
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_4.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	4	Lunds Stallions	60	104	snowflake	b3b93b33a3	ladder	471	1	0	0	-1	0	498	1797
c8ab6e65-1edb-4c37-8ac1-0b60d7974b02_game_5.replay26	c8ab6e65-1edb-4c37-8ac1-0b60d7974b02	5	Lunds Stallions	60	104	lighthouse	00349f3ee5	ladder	292	1	0	0	-1	0	548	1178
a752a032-476a-4af9-9adb-76ff3101a17f_game_1.replay26	a752a032-476a-4af9-9adb-76ff3101a17f	1	I Stone	22	104	jackpot	29fc6e6fa5	ladder	317	0	2	277	29	494	567	1824
a752a032-476a-4af9-9adb-76ff3101a17f_game_2.replay26	a752a032-476a-4af9-9adb-76ff3101a17f	2	I Stone	22	104	hive	0c59455b91	ladder	353	0	3	293	60	785	873	2270
a752a032-476a-4af9-9adb-76ff3101a17f_game_3.replay26	a752a032-476a-4af9-9adb-76ff3101a17f	3	I Stone	22	104	meander	925f7a4755	ladder	447	0	2	160	41	301	1071	2804
a752a032-476a-4af9-9adb-76ff3101a17f_game_4.replay26	a752a032-476a-4af9-9adb-76ff3101a17f	4	I Stone	22	104	lighthouse	00349f3ee5	ladder	367	0	1	271	96	271	584	1877
a752a032-476a-4af9-9adb-76ff3101a17f_game_5.replay26	a752a032-476a-4af9-9adb-76ff3101a17f	5	I Stone	22	104	heart	d0f31b58fa	ladder	538	0	0	0	-1	0	499	3082
028c5c88-af35-4bb5-935a-99268d9db23f_game_1.replay26	028c5c88-af35-4bb5-935a-99268d9db23f	1	The Bisons	4	102	?	93f8deafba	unrated	434	1	2	222	16	468	592	1953
028c5c88-af35-4bb5-935a-99268d9db23f_game_2.replay26	028c5c88-af35-4bb5-935a-99268d9db23f	2	The Bisons	4	102	?	29fc6e6fa5	unrated	74	1	0	0	-1	0	91	428
028c5c88-af35-4bb5-935a-99268d9db23f_game_3.replay26	028c5c88-af35-4bb5-935a-99268d9db23f	3	The Bisons	4	102	?	8cbf96e7b4	unrated	71	1	0	0	-1	0	81	405
028c5c88-af35-4bb5-935a-99268d9db23f_game_4.replay26	028c5c88-af35-4bb5-935a-99268d9db23f	4	The Bisons	4	102	?	988930b0ce	unrated	76	1	0	0	-1	0	42	370
028c5c88-af35-4bb5-935a-99268d9db23f_game_5.replay26	028c5c88-af35-4bb5-935a-99268d9db23f	5	The Bisons	4	102	?	b3b93b33a3	unrated	66	1	0	0	-1	0	36	364
c0fb113d-2747-44f4-933f-ea471007da08_game_1.replay26	c0fb113d-2747-44f4-933f-ea471007da08	1	I Stone	22	102	?	93f8deafba	unrated	177	1	1	147	30	147	261	875
c0fb113d-2747-44f4-933f-ea471007da08_game_2.replay26	c0fb113d-2747-44f4-933f-ea471007da08	2	I Stone	22	102	?	29fc6e6fa5	unrated	301	1	2	269	32	379	616	1791
c0fb113d-2747-44f4-933f-ea471007da08_game_3.replay26	c0fb113d-2747-44f4-933f-ea471007da08	3	I Stone	22	102	?	8cbf96e7b4	unrated	364	1	3	325	39	959	1000	2169
c0fb113d-2747-44f4-933f-ea471007da08_game_4.replay26	c0fb113d-2747-44f4-933f-ea471007da08	4	I Stone	22	102	?	988930b0ce	unrated	406	1	2	190	56	336	773	2218
c0fb113d-2747-44f4-933f-ea471007da08_game_5.replay26	c0fb113d-2747-44f4-933f-ea471007da08	5	I Stone	22	102	?	b3b93b33a3	unrated	515	1	2	463	52	921	953	3074
8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302_game_1.replay26	8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302	1	gsxWins	22	102	?	93f8deafba	unrated	181	1	0	0	-1	0	4	895
8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302_game_2.replay26	8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302	2	gsxWins	22	102	?	29fc6e6fa5	unrated	65	1	0	0	-1	0	0	375
8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302_game_3.replay26	8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302	3	gsxWins	22	102	?	8cbf96e7b4	unrated	93	1	0	0	-1	0	34	455
8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302_game_4.replay26	8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302	4	gsxWins	22	102	?	988930b0ce	unrated	171	1	1	112	59	112	284	1005
8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302_game_5.replay26	8a82bb25-d0b7-4c4e-b4b5-b9e03e55a302	5	gsxWins	22	102	?	b3b93b33a3	unrated	148	1	0	0	-1	0	0	730
c00b221c-fa7e-4c6f-8b02-86d46839f492_game_1.replay26	c00b221c-fa7e-4c6f-8b02-86d46839f492	1	CtrlAltDefeat	127	102	?	93f8deafba	unrated	350	0	0	0	-1	0	200	1174
c00b221c-fa7e-4c6f-8b02-86d46839f492_game_2.replay26	c00b221c-fa7e-4c6f-8b02-86d46839f492	2	CtrlAltDefeat	127	102	?	29fc6e6fa5	unrated	657	0	2	635	22	1156	1415	4357
c00b221c-fa7e-4c6f-8b02-86d46839f492_game_3.replay26	c00b221c-fa7e-4c6f-8b02-86d46839f492	3	CtrlAltDefeat	127	102	?	8cbf96e7b4	unrated	169	0	0	0	-1	0	171	863
c00b221c-fa7e-4c6f-8b02-86d46839f492_game_4.replay26	c00b221c-fa7e-4c6f-8b02-86d46839f492	4	CtrlAltDefeat	127	102	?	988930b0ce	unrated	325	0	0	0	-1	0	50	1682
c00b221c-fa7e-4c6f-8b02-86d46839f492_game_5.replay26	c00b221c-fa7e-4c6f-8b02-86d46839f492	5	CtrlAltDefeat	127	102	?	b3b93b33a3	unrated	223	0	0	0	-1	0	233	1434
f7855333-1dc4-4047-bf10-88236a9aa63f_game_1.replay26	f7855333-1dc4-4047-bf10-88236a9aa63f	1	Leviathan	44	102	?	93f8deafba	unrated	229	1	1	121	108	121	255	1135
f7855333-1dc4-4047-bf10-88236a9aa63f_game_2.replay26	f7855333-1dc4-4047-bf10-88236a9aa63f	2	Leviathan	44	102	?	29fc6e6fa5	unrated	173	1	2	145	28	284	383	1023
f7855333-1dc4-4047-bf10-88236a9aa63f_game_3.replay26	f7855333-1dc4-4047-bf10-88236a9aa63f	3	Leviathan	44	102	?	8cbf96e7b4	unrated	184	1	1	144	40	144	406	1089
f7855333-1dc4-4047-bf10-88236a9aa63f_game_4.replay26	f7855333-1dc4-4047-bf10-88236a9aa63f	4	Leviathan	44	102	?	988930b0ce	unrated	1000	1	1	491	509	491	1458	5980
f7855333-1dc4-4047-bf10-88236a9aa63f_game_5.replay26	f7855333-1dc4-4047-bf10-88236a9aa63f	5	Leviathan	44	102	?	b3b93b33a3	unrated	111	1	0	0	-1	0	112	649
