file	team	band	metric	n
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	0	r0-150	build_conveyor	8
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	0	r0-150	build_harvester	3
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	1	r0-150	build_harvester	4
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	1	r0-150	build_sentinel	1
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	1	r0-150	build_conveyor	18
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	1	r0-150	shot	40
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	0	r0-150	build_sentinel	3
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	0	r0-150	shot	51
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_5.replay26	1	r0-150	build_gunner	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_builder_bot	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_builder_bot	6
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_launcher	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_harvester	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_harvester	5
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_conveyor	9
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_conveyor	25
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_launcher	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_sentinel	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	build_barrier	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	0	r0-150	shot	48
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	batk	39
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_sentinel	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	shot	21
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_1.replay26	1	r0-150	build_gunner	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_builder_bot	10
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	build_builder_bot	5
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_launcher	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_harvester	6
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_sentinel	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	shot	46
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_conveyor	22
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	batk	73
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	build_harvester	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	build_conveyor	21
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_gunner	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	build_sentinel	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r0-150	shot	26
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r0-150	build_barrier	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r150-200	batk	97
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r150-200	build_conveyor	6
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r150-200	build_conveyor	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r150-200	build_gunner	8
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r150-200	shot	56
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r150-200	shot	14
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r150-200	build_harvester	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	1	r200-300	batk	32
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r200-300	shot	16
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_2.replay26	0	r200-300	build_conveyor	8
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_builder_bot	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	build_builder_bot	5
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_launcher	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	build_harvester	4
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	build_conveyor	22
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_sentinel	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	build_launcher	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	shot	43
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_harvester	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_conveyor	4
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	0	r0-150	build_barrier	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	build_sentinel	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	shot	28
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_3.replay26	1	r0-150	batk	45
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_builder_bot	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	build_builder_bot	5
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_launcher	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_harvester	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_conveyor	7
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	build_harvester	3
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	build_conveyor	21
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	build_sentinel	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	shot	18
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_barrier	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	build_sentinel	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	0	r0-150	shot	36
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	batk	31
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_4.replay26	1	r0-150	build_gunner	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_builder_bot	4
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	1	r0-150	build_builder_bot	5
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_launcher	1
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_sentinel	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_harvester	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	1	r0-150	build_sentinel	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	shot	119
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	1	r0-150	shot	21
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_conveyor	14
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r0-150	build_gunner	2
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	1	r0-150	batk	19
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	1	r150-200	batk	18
0faf41b6-93de-4e1e-b125-f7611d7b4db2_game_5.replay26	0	r150-200	shot	36
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	build_builder_bot	6
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	build_builder_bot	5
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	build_harvester	4
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	build_harvester	5
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	build_conveyor	5
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	build_conveyor	45
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	build_gunner	6
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	batk	68
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	shot	5
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	shot	87
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	build_launcher	1
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r0-150	batk	69
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r0-150	build_barrier	2
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r150-200	batk	71
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r150-200	shot	4
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r150-200	build_builder_bot	1
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r150-200	build_harvester	2
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r150-200	build_conveyor	10
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r150-200	build_barrier	4
1003072b-d284-4970-976a-32234123f876_game_1.replay26	0	r200-300	batk	58
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r200-300	shot	35
1003072b-d284-4970-976a-32234123f876_game_1.replay26	1	r200-300	build_sentinel	2
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	build_builder_bot	4
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_builder_bot	7
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_harvester	11
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	build_harvester	2
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	build_sentinel	2
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_conveyor	23
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_gunner	6
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	build_conveyor	6
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	shot	57
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	shot	46
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_barrier	3
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r0-150	batk	176
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	batk	25
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r0-150	batk_core	2
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r150-200	batk	36
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	batk	12
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	shot	22
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	build_harvester	1
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	build_barrier	3
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	build_gunner	3
1003072b-d284-4970-976a-32234123f876_game_2.replay26	1	r150-200	batk_core	5
1003072b-d284-4970-976a-32234123f876_game_2.replay26	0	r150-200	shot	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_builder_bot	12
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	build_builder_bot	5
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_harvester	5
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	build_harvester	6
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_conveyor	61
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	build_conveyor	22
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	build_gunner	7
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	shot	15
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	shot	183
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	batk	137
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_gunner	2
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	batk	71
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	build_barrier	5
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r0-150	batk_core	2
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r0-150	build_launcher	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r150-200	batk	62
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r150-200	shot	65
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r150-200	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r150-200	build_conveyor	9
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r150-200	batk	55
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r150-200	build_barrier	2
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r150-200	build_gunner	2
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	batk	63
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r200-300	batk	100
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	shot	120
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	build_builder_bot	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r200-300	build_builder_bot	2
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	build_barrier	5
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	build_gunner	5
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r200-300	build_conveyor	8
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	batk_core	12
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r200-300	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	0	r300+	batk	13
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r300+	shot	27
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r300+	build_builder_bot	1
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r300+	batk	9
1003072b-d284-4970-976a-32234123f876_game_3.replay26	1	r300+	build_barrier	2
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_builder_bot	5
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	build_builder_bot	11
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_harvester	5
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	build_harvester	11
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_conveyor	20
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	build_conveyor	36
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_launcher	1
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	build_barrier	11
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_sentinel	2
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	build_gunner	4
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	shot	139
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r0-150	shot	31
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	build_gunner	3
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r0-150	batk	111
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r150-200	batk	74
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r150-200	build_conveyor	12
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r150-200	shot	53
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r150-200	build_builder_bot	3
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r150-200	build_harvester	6
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r150-200	build_gunner	1
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r150-200	build_barrier	5
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r150-200	build_conveyor	1
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r200-300	batk	44
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r200-300	shot	105
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r200-300	build_conveyor	38
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r200-300	build_harvester	8
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r200-300	build_barrier	3
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r200-300	shot	8
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r200-300	build_harvester	1
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r200-300	build_builder_bot	3
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r200-300	build_conveyor	12
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r200-300	build_builder_bot	4
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r300+	build_builder_bot	9
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r300+	shot	60
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_builder_bot	10
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r300+	build_conveyor	43
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_gunner	6
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	shot	192
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r300+	build_harvester	3
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_conveyor	19
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_barrier	17
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	batk	63
1003072b-d284-4970-976a-32234123f876_game_4.replay26	0	r300+	batk	23
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_harvester	4
1003072b-d284-4970-976a-32234123f876_game_4.replay26	1	r300+	build_sentinel	4
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_builder_bot	5
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	build_builder_bot	7
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_harvester	4
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	build_harvester	3
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_conveyor	23
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	build_conveyor	16
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_sentinel	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	build_gunner	7
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	shot	74
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	shot	83
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	batk	44
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_launcher	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	build_gunner	7
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	build_barrier	6
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r0-150	batk	43
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r0-150	batk_core	2
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r150-200	shot	15
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	batk	25
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	shot	72
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	build_gunner	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	build_barrier	2
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	build_harvester	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r150-200	build_conveyor	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r150-200	batk	1
1003072b-d284-4970-976a-32234123f876_game_5.replay26	0	r200-300	batk	39
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r200-300	shot	79
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r200-300	build_conveyor	4
1003072b-d284-4970-976a-32234123f876_game_5.replay26	1	r200-300	build_sentinel	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r0-150	build_builder_bot	10
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	1	r0-150	build_builder_bot	6
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	1	r0-150	build_conveyor	51
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r0-150	build_barrier	5
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r0-150	build_gunner	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r0-150	build_harvester	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	1	r0-150	build_harvester	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r0-150	build_conveyor	15
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r150-200	build_builder_bot	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r200-300	build_harvester	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r200-300	build_builder_bot	5
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r200-300	build_conveyor	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r300+	build_sentinel	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r300+	build_gunner	4
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r300+	build_barrier	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_1.replay26	0	r300+	shot	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r0-150	build_builder_bot	12
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r0-150	build_builder_bot	6
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r0-150	build_conveyor	72
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r0-150	build_barrier	7
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r0-150	build_harvester	5
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r0-150	build_gunner	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r0-150	build_conveyor	35
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r0-150	build_harvester	9
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r150-200	build_conveyor	19
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r150-200	build_conveyor	17
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r150-200	build_harvester	4
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r150-200	build_harvester	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r150-200	batk	4
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_builder_bot	5
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	shot	6
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r200-300	build_harvester	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r200-300	build_conveyor	38
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	batk	22
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_harvester	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_conveyor	19
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_sentinel	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_gunner	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r200-300	build_barrier	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r300+	build_conveyor	36
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	build_gunner	6
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	build_barrier	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	build_conveyor	11
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	shot	480
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	batk	40
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	build_harvester	1
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	0	r300+	build_sentinel	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r300+	build_builder_bot	23
10ff40b8-5c3e-41c5-983b-692e812b336a_game_2.replay26	1	r300+	build_harvester	2
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	0	r0-150	build_builder_bot	11
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	1	r0-150	build_builder_bot	6
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	1	r0-150	build_conveyor	72
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	0	r0-150	build_barrier	4
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	0	r0-150	build_harvester	5
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	0	r0-150	build_conveyor	49
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	0	r0-150	build_gunner	3
10ff40b8-5c3e-41c5-983b-692e812b336a_game_3.replay26	1	r0-150	build_harvester	6
