file	match	game	opp	oppver	ourver	oppbef	map	cond	turns	won	our_team
6cd1a9a3-55f3-4830-b33c-b6604f27d65f_game_2.replay26	6cd1a9a3-55f3-4830-b33c-b6604f27d65f	2	0033	None	72	1612.405871696282	nordkap	core_destroyed	113	0	0
6cd1a9a3-55f3-4830-b33c-b6604f27d65f_game_3.replay26	6cd1a9a3-55f3-4830-b33c-b6604f27d65f	3	0033	None	72	1612.405871696282	fjordgate	core_destroyed	806	0	0
6cd1a9a3-55f3-4830-b33c-b6604f27d65f_game_4.replay26	6cd1a9a3-55f3-4830-b33c-b6604f27d65f	4	0033	None	72	1612.405871696282	meander	core_destroyed	453	0	0
6cd1a9a3-55f3-4830-b33c-b6604f27d65f_game_5.replay26	6cd1a9a3-55f3-4830-b33c-b6604f27d65f	5	0033	None	72	1612.405871696282	antler	titanium_collected	1000	1	0
6f6976dd-ebb6-4caf-b0d9-dbdf8f064855_game_1.replay26	6f6976dd-ebb6-4caf-b0d9-dbdf8f064855	1	Landers	None	84	1642.3383517798034	lighthouse	core_destroyed	143	1	1
6f6976dd-ebb6-4caf-b0d9-dbdf8f064855_game_2.replay26	6f6976dd-ebb6-4caf-b0d9-dbdf8f064855	2	Landers	None	84	1642.3383517798034	drumlin	core_destroyed	115	1	1
6f6976dd-ebb6-4caf-b0d9-dbdf8f064855_game_3.replay26	6f6976dd-ebb6-4caf-b0d9-dbdf8f064855	3	Landers	None	84	1642.3383517798034	meander	core_destroyed	161	1	1
6f6976dd-ebb6-4caf-b0d9-dbdf8f064855_game_4.replay26	6f6976dd-ebb6-4caf-b0d9-dbdf8f064855	4	Landers	None	84	1642.3383517798034	saga	core_destroyed	101	0	1
6f6976dd-ebb6-4caf-b0d9-dbdf8f064855_game_5.replay26	6f6976dd-ebb6-4caf-b0d9-dbdf8f064855	5	Landers	None	84	1642.3383517798034	moonrise	titanium_collected	1000	0	1
6fda11c0-2857-490c-af99-a4bd29f6937b_game_1.replay26	6fda11c0-2857-490c-af99-a4bd29f6937b	1	I Stone	None	73	1607.5042618789466	antler	core_destroyed	353	1	0
6fda11c0-2857-490c-af99-a4bd29f6937b_game_2.replay26	6fda11c0-2857-490c-af99-a4bd29f6937b	2	I Stone	None	73	1607.5042618789466	saga	core_destroyed	429	0	0
6fda11c0-2857-490c-af99-a4bd29f6937b_game_3.replay26	6fda11c0-2857-490c-af99-a4bd29f6937b	3	I Stone	None	73	1607.5042618789466	atoll	core_destroyed	778	0	0
6fda11c0-2857-490c-af99-a4bd29f6937b_game_4.replay26	6fda11c0-2857-490c-af99-a4bd29f6937b	4	I Stone	None	73	1607.5042618789466	jackpot	core_destroyed	358	1	0
6fda11c0-2857-490c-af99-a4bd29f6937b_game_5.replay26	6fda11c0-2857-490c-af99-a4bd29f6937b	5	I Stone	None	73	1607.5042618789466	archipelago	titanium_collected	1000	0	0
6feb244d-9721-4dcf-b5e6-feabf37d7760_game_1.replay26	6feb244d-9721-4dcf-b5e6-feabf37d7760	1	Viktor5776	None	65	1495.9002839214863	moonrise	titanium_collected	1000	1	1
6feb244d-9721-4dcf-b5e6-feabf37d7760_game_2.replay26	6feb244d-9721-4dcf-b5e6-feabf37d7760	2	Viktor5776	None	65	1495.9002839214863	archipelago	core_destroyed	131	1	1
6feb244d-9721-4dcf-b5e6-feabf37d7760_game_3.replay26	6feb244d-9721-4dcf-b5e6-feabf37d7760	3	Viktor5776	None	65	1495.9002839214863	snowflake	core_destroyed	635	1	1
6feb244d-9721-4dcf-b5e6-feabf37d7760_game_4.replay26	6feb244d-9721-4dcf-b5e6-feabf37d7760	4	Viktor5776	None	65	1495.9002839214863	saga	core_destroyed	148	1	1
6feb244d-9721-4dcf-b5e6-feabf37d7760_game_5.replay26	6feb244d-9721-4dcf-b5e6-feabf37d7760	5	Viktor5776	None	65	1495.9002839214863	hive	core_destroyed	357	0	1
70cb1415-a185-4748-afc7-65b39e1e91c6_game_1.replay26	70cb1415-a185-4748-afc7-65b39e1e91c6	1	CtrlAltDefeat	None	80	1627.0312494060029	drumlin	core_destroyed	553	0	0
70cb1415-a185-4748-afc7-65b39e1e91c6_game_2.replay26	70cb1415-a185-4748-afc7-65b39e1e91c6	2	CtrlAltDefeat	None	80	1627.0312494060029	lighthouse	titanium_collected	1000	1	0
70cb1415-a185-4748-afc7-65b39e1e91c6_game_3.replay26	70cb1415-a185-4748-afc7-65b39e1e91c6	3	CtrlAltDefeat	None	80	1627.0312494060029	nordkap	core_destroyed	559	0	0
70cb1415-a185-4748-afc7-65b39e1e91c6_game_4.replay26	70cb1415-a185-4748-afc7-65b39e1e91c6	4	CtrlAltDefeat	None	80	1627.0312494060029	archipelago	core_destroyed	644	0	0
70cb1415-a185-4748-afc7-65b39e1e91c6_game_5.replay26	70cb1415-a185-4748-afc7-65b39e1e91c6	5	CtrlAltDefeat	None	80	1627.0312494060029	eider	core_destroyed	123	0	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_1.replay26	70ce8cb2-ff59-4077-960a-ef893d2f4b85	1	Lunds Stallions	None	80	1586.4524170845	snowflake	core_destroyed	251	0	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_2.replay26	70ce8cb2-ff59-4077-960a-ef893d2f4b85	2	Lunds Stallions	None	80	1586.4524170845	heart	titanium_collected	1000	1	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_3.replay26	70ce8cb2-ff59-4077-960a-ef893d2f4b85	3	Lunds Stallions	None	80	1586.4524170845	nordkap	titanium_collected	1000	1	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_4.replay26	70ce8cb2-ff59-4077-960a-ef893d2f4b85	4	Lunds Stallions	None	80	1586.4524170845	antler	core_destroyed	553	0	0
70ce8cb2-ff59-4077-960a-ef893d2f4b85_game_5.replay26	70ce8cb2-ff59-4077-960a-ef893d2f4b85	5	Lunds Stallions	None	80	1586.4524170845	hive	core_destroyed	250	0	0
72fac47f-05b9-4b78-bea2-547c0ba6dbbb_game_1.replay26	72fac47f-05b9-4b78-bea2-547c0ba6dbbb	1	Focalground	None	79	1524.497821652263	nordkap	core_destroyed	237	0	0
72fac47f-05b9-4b78-bea2-547c0ba6dbbb_game_2.replay26	72fac47f-05b9-4b78-bea2-547c0ba6dbbb	2	Focalground	None	79	1524.497821652263	fjordgate	titanium_collected	1000	1	0
72fac47f-05b9-4b78-bea2-547c0ba6dbbb_game_3.replay26	72fac47f-05b9-4b78-bea2-547c0ba6dbbb	3	Focalground	None	79	1524.497821652263	drumlin	core_destroyed	308	0	0
72fac47f-05b9-4b78-bea2-547c0ba6dbbb_game_4.replay26	72fac47f-05b9-4b78-bea2-547c0ba6dbbb	4	Focalground	None	79	1524.497821652263	heart	core_destroyed	469	0	0
72fac47f-05b9-4b78-bea2-547c0ba6dbbb_game_5.replay26	72fac47f-05b9-4b78-bea2-547c0ba6dbbb	5	Focalground	None	79	1524.497821652263	archipelago	core_destroyed	206	0	0
7371bd72-c238-456c-a9b5-370f3c67a049_game_1.replay26	7371bd72-c238-456c-a9b5-370f3c67a049	1	Leviathan	None	80	1538.5510156994935	jackpot	core_destroyed	610	1	1
7371bd72-c238-456c-a9b5-370f3c67a049_game_2.replay26	7371bd72-c238-456c-a9b5-370f3c67a049	2	Leviathan	None	80	1538.5510156994935	antler	titanium_collected	1000	1	1
7371bd72-c238-456c-a9b5-370f3c67a049_game_3.replay26	7371bd72-c238-456c-a9b5-370f3c67a049	3	Leviathan	None	80	1538.5510156994935	nordkap	core_destroyed	356	1	1
7371bd72-c238-456c-a9b5-370f3c67a049_game_4.replay26	7371bd72-c238-456c-a9b5-370f3c67a049	4	Leviathan	None	80	1538.5510156994935	moonrise	core_destroyed	366	0	1
7371bd72-c238-456c-a9b5-370f3c67a049_game_5.replay26	7371bd72-c238-456c-a9b5-370f3c67a049	5	Leviathan	None	80	1538.5510156994935	saga	core_destroyed	123	1	1
73e3bd26-54d3-423d-8c6a-17181b3e2705_game_1.replay26	73e3bd26-54d3-423d-8c6a-17181b3e2705	1	Orizon	None	80	1457.3794502569842	archipelago	titanium_collected	1000	1	0
73e3bd26-54d3-423d-8c6a-17181b3e2705_game_2.replay26	73e3bd26-54d3-423d-8c6a-17181b3e2705	2	Orizon	None	80	1457.3794502569842	snowflake	core_destroyed	114	1	0
73e3bd26-54d3-423d-8c6a-17181b3e2705_game_3.replay26	73e3bd26-54d3-423d-8c6a-17181b3e2705	3	Orizon	None	80	1457.3794502569842	meander	titanium_collected	1000	1	0
73e3bd26-54d3-423d-8c6a-17181b3e2705_game_4.replay26	73e3bd26-54d3-423d-8c6a-17181b3e2705	4	Orizon	None	80	1457.3794502569842	heart	titanium_collected	1000	1	0
73e3bd26-54d3-423d-8c6a-17181b3e2705_game_5.replay26	73e3bd26-54d3-423d-8c6a-17181b3e2705	5	Orizon	None	80	1457.3794502569842	hive	titanium_collected	1000	0	0
74cf5d01-9d61-4209-a8e8-88326667daff_game_1.replay26	74cf5d01-9d61-4209-a8e8-88326667daff	1	0033	None	72	1644.7454859515565	antler	titanium_collected	1000	1	0
74cf5d01-9d61-4209-a8e8-88326667daff_game_2.replay26	74cf5d01-9d61-4209-a8e8-88326667daff	2	0033	None	72	1644.7454859515565	lighthouse	core_destroyed	205	0	0
74cf5d01-9d61-4209-a8e8-88326667daff_game_3.replay26	74cf5d01-9d61-4209-a8e8-88326667daff	3	0033	None	72	1644.7454859515565	saga	core_destroyed	109	1	0
74cf5d01-9d61-4209-a8e8-88326667daff_game_4.replay26	74cf5d01-9d61-4209-a8e8-88326667daff	4	0033	None	72	1644.7454859515565	meander	core_destroyed	126	1	0
74cf5d01-9d61-4209-a8e8-88326667daff_game_5.replay26	74cf5d01-9d61-4209-a8e8-88326667daff	5	0033	None	72	1644.7454859515565	drumlin	core_destroyed	98	0	0
74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2_game_1.replay26	74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2	1	Memtrace	None	75	1561.7720768313366	meander	core_destroyed	137	1	0
74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2_game_2.replay26	74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2	2	Memtrace	None	75	1561.7720768313366	snowflake	titanium_collected	1000	1	0
74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2_game_3.replay26	74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2	3	Memtrace	None	75	1561.7720768313366	archipelago	titanium_collected	1000	0	0
74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2_game_4.replay26	74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2	4	Memtrace	None	75	1561.7720768313366	saga	titanium_collected	1000	1	0
74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2_game_5.replay26	74f3e7a3-0ca7-4c1e-9d47-8d08a7a16dc2	5	Memtrace	None	75	1561.7720768313366	heart	core_destroyed	64	1	0
763dc1f8-eb30-459a-b5cc-418cd41833a6_game_1.replay26	763dc1f8-eb30-459a-b5cc-418cd41833a6	1	Kings College Munich	None	80	1632.6787771787663	drumlin	core_destroyed	220	0	1
763dc1f8-eb30-459a-b5cc-418cd41833a6_game_2.replay26	763dc1f8-eb30-459a-b5cc-418cd41833a6	2	Kings College Munich	None	80	1632.6787771787663	nordkap	core_destroyed	323	0	1
763dc1f8-eb30-459a-b5cc-418cd41833a6_game_3.replay26	763dc1f8-eb30-459a-b5cc-418cd41833a6	3	Kings College Munich	None	80	1632.6787771787663	lighthouse	core_destroyed	413	0	1
763dc1f8-eb30-459a-b5cc-418cd41833a6_game_4.replay26	763dc1f8-eb30-459a-b5cc-418cd41833a6	4	Kings College Munich	None	80	1632.6787771787663	meander	core_destroyed	352	0	1
763dc1f8-eb30-459a-b5cc-418cd41833a6_game_5.replay26	763dc1f8-eb30-459a-b5cc-418cd41833a6	5	Kings College Munich	None	80	1632.6787771787663	archipelago	core_destroyed	778	0	1
7769008c-e88c-4c0a-a5db-8f73f67e4792_game_1.replay26	7769008c-e88c-4c0a-a5db-8f73f67e4792	1	opensverige - plan B	None	80	1538.5708951425154	fjordgate	titanium_collected	1000	1	0
7769008c-e88c-4c0a-a5db-8f73f67e4792_game_2.replay26	7769008c-e88c-4c0a-a5db-8f73f67e4792	2	opensverige - plan B	None	80	1538.5708951425154	jackpot	core_destroyed	129	1	0
7769008c-e88c-4c0a-a5db-8f73f67e4792_game_3.replay26	7769008c-e88c-4c0a-a5db-8f73f67e4792	3	opensverige - plan B	None	80	1538.5708951425154	drumlin	titanium_collected	1000	1	0
7769008c-e88c-4c0a-a5db-8f73f67e4792_game_4.replay26	7769008c-e88c-4c0a-a5db-8f73f67e4792	4	opensverige - plan B	None	80	1538.5708951425154	snowflake	core_destroyed	123	1	0
7769008c-e88c-4c0a-a5db-8f73f67e4792_game_5.replay26	7769008c-e88c-4c0a-a5db-8f73f67e4792	5	opensverige - plan B	None	80	1538.5708951425154	nordkap	titanium_collected	1000	1	0
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_1.replay26	77ec4c2b-4dd2-4529-8691-ab23f092118e	1	Ouroboros	None	80	1570.481972204141	atoll	core_destroyed	296	0	1
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_2.replay26	77ec4c2b-4dd2-4529-8691-ab23f092118e	2	Ouroboros	None	80	1570.481972204141	fjordgate	titanium_collected	1000	0	1
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_3.replay26	77ec4c2b-4dd2-4529-8691-ab23f092118e	3	Ouroboros	None	80	1570.481972204141	antler	core_destroyed	682	0	1
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_4.replay26	77ec4c2b-4dd2-4529-8691-ab23f092118e	4	Ouroboros	None	80	1570.481972204141	moonrise	core_destroyed	78	1	1
77ec4c2b-4dd2-4529-8691-ab23f092118e_game_5.replay26	77ec4c2b-4dd2-4529-8691-ab23f092118e	5	Ouroboros	None	80	1570.481972204141	saga	titanium_collected	1000	0	1
78dd80a3-6a83-4f08-87fc-0355cf95f77e_game_1.replay26	78dd80a3-6a83-4f08-87fc-0355cf95f77e	1	Ouroboros	None	79	1604.1041440179697	lighthouse	core_destroyed	688	0	1
78dd80a3-6a83-4f08-87fc-0355cf95f77e_game_2.replay26	78dd80a3-6a83-4f08-87fc-0355cf95f77e	2	Ouroboros	None	79	1604.1041440179697	snowflake	titanium_collected	1000	1	1
78dd80a3-6a83-4f08-87fc-0355cf95f77e_game_3.replay26	78dd80a3-6a83-4f08-87fc-0355cf95f77e	3	Ouroboros	None	79	1604.1041440179697	saga	titanium_collected	1000	0	1
78dd80a3-6a83-4f08-87fc-0355cf95f77e_game_4.replay26	78dd80a3-6a83-4f08-87fc-0355cf95f77e	4	Ouroboros	None	79	1604.1041440179697	atoll	titanium_collected	1000	0	1
78dd80a3-6a83-4f08-87fc-0355cf95f77e_game_5.replay26	78dd80a3-6a83-4f08-87fc-0355cf95f77e	5	Ouroboros	None	79	1604.1041440179697	archipelago	titanium_collected	1000	0	1
7b532aea-6414-4159-8ff7-a5748f138786_game_1.replay26	7b532aea-6414-4159-8ff7-a5748f138786	1	0033	None	75	1637.3653922712815	atoll	core_destroyed	421	0	0
7b532aea-6414-4159-8ff7-a5748f138786_game_2.replay26	7b532aea-6414-4159-8ff7-a5748f138786	2	0033	None	75	1637.3653922712815	fjordgate	core_destroyed	195	0	0
7b532aea-6414-4159-8ff7-a5748f138786_game_3.replay26	7b532aea-6414-4159-8ff7-a5748f138786	3	0033	None	75	1637.3653922712815	eider	core_destroyed	189	0	0
7b532aea-6414-4159-8ff7-a5748f138786_game_4.replay26	7b532aea-6414-4159-8ff7-a5748f138786	4	0033	None	75	1637.3653922712815	snowflake	core_destroyed	145	0	0
7b532aea-6414-4159-8ff7-a5748f138786_game_5.replay26	7b532aea-6414-4159-8ff7-a5748f138786	5	0033	None	75	1637.3653922712815	archipelago	core_destroyed	901	1	0
7bcba428-c6f7-4b49-b002-6d5393871e1f_game_1.replay26	7bcba428-c6f7-4b49-b002-6d5393871e1f	1	Lunds Stallions	None	75	1609.972282893989	moonrise	core_destroyed	688	0	0
7bcba428-c6f7-4b49-b002-6d5393871e1f_game_2.replay26	7bcba428-c6f7-4b49-b002-6d5393871e1f	2	Lunds Stallions	None	75	1609.972282893989	hive	core_destroyed	370	0	0
7bcba428-c6f7-4b49-b002-6d5393871e1f_game_3.replay26	7bcba428-c6f7-4b49-b002-6d5393871e1f	3	Lunds Stallions	None	75	1609.972282893989	fjordgate	core_destroyed	191	1	0
7bcba428-c6f7-4b49-b002-6d5393871e1f_game_4.replay26	7bcba428-c6f7-4b49-b002-6d5393871e1f	4	Lunds Stallions	None	75	1609.972282893989	snowflake	core_destroyed	314	0	0
7bcba428-c6f7-4b49-b002-6d5393871e1f_game_5.replay26	7bcba428-c6f7-4b49-b002-6d5393871e1f	5	Lunds Stallions	None	75	1609.972282893989	archipelago	titanium_collected	1000	0	0
7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa_game_1.replay26	7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa	1	Lunds Stallions	None	74	1576.647311389914	eider	core_destroyed	488	0	0
7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa_game_2.replay26	7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa	2	Lunds Stallions	None	74	1576.647311389914	atoll	core_destroyed	966	0	0
7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa_game_3.replay26	7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa	3	Lunds Stallions	None	74	1576.647311389914	snowflake	core_destroyed	294	0	0
7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa_game_4.replay26	7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa	4	Lunds Stallions	None	74	1576.647311389914	meander	core_destroyed	247	0	0
7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa_game_5.replay26	7bd8bf8e-6085-4d09-8a2b-edb72ad2abfa	5	Lunds Stallions	None	74	1576.647311389914	drumlin	core_destroyed	606	0	0
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_1.replay26	7beb69d8-fd78-46fb-ba3e-b87605042baa	1	Lunds Stallions	None	80	1599.692651131237	saga	core_destroyed	231	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_2.replay26	7beb69d8-fd78-46fb-ba3e-b87605042baa	2	Lunds Stallions	None	80	1599.692651131237	lighthouse	titanium_collected	1000	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_3.replay26	7beb69d8-fd78-46fb-ba3e-b87605042baa	3	Lunds Stallions	None	80	1599.692651131237	drumlin	titanium_collected	1000	1	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_4.replay26	7beb69d8-fd78-46fb-ba3e-b87605042baa	4	Lunds Stallions	None	80	1599.692651131237	nordkap	core_destroyed	560	0	1
7beb69d8-fd78-46fb-ba3e-b87605042baa_game_5.replay26	7beb69d8-fd78-46fb-ba3e-b87605042baa	5	Lunds Stallions	None	80	1599.692651131237	fjordgate	titanium_collected	1000	1	1
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_1.replay26	7d2234bf-e507-4f07-9281-c29e8a5e83d8	1	Lunds Stallions	None	80	1504.3651209559218	archipelago	core_destroyed	116	1	0
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_2.replay26	7d2234bf-e507-4f07-9281-c29e8a5e83d8	2	Lunds Stallions	None	80	1504.3651209559218	hive	titanium_collected	1000	0	0
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_3.replay26	7d2234bf-e507-4f07-9281-c29e8a5e83d8	3	Lunds Stallions	None	80	1504.3651209559218	moonrise	core_destroyed	342	0	0
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_4.replay26	7d2234bf-e507-4f07-9281-c29e8a5e83d8	4	Lunds Stallions	None	80	1504.3651209559218	lighthouse	titanium_collected	1000	0	0
7d2234bf-e507-4f07-9281-c29e8a5e83d8_game_5.replay26	7d2234bf-e507-4f07-9281-c29e8a5e83d8	5	Lunds Stallions	None	80	1504.3651209559218	drumlin	titanium_collected	1000	0	0
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_1.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	1	Askar City	None	82	1543.2309688696466	nordkap	core_destroyed	867	1	1
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_2.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	2	Askar City	None	82	1543.2309688696466	atoll	titanium_collected	1000	1	1
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_3.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	3	Askar City	None	82	1543.2309688696466	moonrise	core_destroyed	703	1	1
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_4.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	4	Askar City	None	82	1543.2309688696466	lighthouse	core_destroyed	213	1	1
7f79ff9f-f7ea-4c06-9082-f1ce9f810e23_game_5.replay26	7f79ff9f-f7ea-4c06-9082-f1ce9f810e23	5	Askar City	None	82	1543.2309688696466	antler	core_destroyed	125	1	1
7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1_game_1.replay26	7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1	1	Landers	None	72	1731.836855623202	nordkap	core_destroyed	151	1	0
7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1_game_2.replay26	7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1	2	Landers	None	72	1731.836855623202	meander	core_destroyed	657	0	0
7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1_game_3.replay26	7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1	3	Landers	None	72	1731.836855623202	saga	core_destroyed	572	1	0
7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1_game_4.replay26	7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1	4	Landers	None	72	1731.836855623202	snowflake	core_destroyed	621	0	0
7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1_game_5.replay26	7fb9ff7b-0e3f-4bdb-8885-3d47d9a769c1	5	Landers	None	72	1731.836855623202	eider	core_destroyed	251	0	0
80c6f036-1765-4879-bb96-2deee9a9c897_game_1.replay26	80c6f036-1765-4879-bb96-2deee9a9c897	1	Leviathan	None	86	1521.5901962322573	atoll	core_destroyed	217	1	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_2.replay26	80c6f036-1765-4879-bb96-2deee9a9c897	2	Leviathan	None	86	1521.5901962322573	heart	core_destroyed	226	0	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_3.replay26	80c6f036-1765-4879-bb96-2deee9a9c897	3	Leviathan	None	86	1521.5901962322573	hive	core_destroyed	261	0	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_4.replay26	80c6f036-1765-4879-bb96-2deee9a9c897	4	Leviathan	None	86	1521.5901962322573	archipelago	core_destroyed	213	1	1
80c6f036-1765-4879-bb96-2deee9a9c897_game_5.replay26	80c6f036-1765-4879-bb96-2deee9a9c897	5	Leviathan	None	86	1521.5901962322573	meander	core_destroyed	275	1	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_1.replay26	8147dea7-72e1-46b0-9457-c8fd73983751	1	Hugging Farce	None	80	1502.5541418971159	antler	core_destroyed	118	1	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_2.replay26	8147dea7-72e1-46b0-9457-c8fd73983751	2	Hugging Farce	None	80	1502.5541418971159	archipelago	core_destroyed	92	0	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_3.replay26	8147dea7-72e1-46b0-9457-c8fd73983751	3	Hugging Farce	None	80	1502.5541418971159	moonrise	core_destroyed	555	1	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_4.replay26	8147dea7-72e1-46b0-9457-c8fd73983751	4	Hugging Farce	None	80	1502.5541418971159	eider	core_destroyed	133	0	1
8147dea7-72e1-46b0-9457-c8fd73983751_game_5.replay26	8147dea7-72e1-46b0-9457-c8fd73983751	5	Hugging Farce	None	80	1502.5541418971159	jackpot	titanium_collected	1000	0	1
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_1.replay26	825873f0-a2cd-4b99-afe7-4fa14c18649d	1	OopsGotYourElo	None	70	1568.0674582168929	lighthouse	titanium_collected	1000	1	0
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_2.replay26	825873f0-a2cd-4b99-afe7-4fa14c18649d	2	OopsGotYourElo	None	70	1568.0674582168929	snowflake	core_destroyed	884	1	0
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_3.replay26	825873f0-a2cd-4b99-afe7-4fa14c18649d	3	OopsGotYourElo	None	70	1568.0674582168929	meander	titanium_collected	1000	1	0
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_4.replay26	825873f0-a2cd-4b99-afe7-4fa14c18649d	4	OopsGotYourElo	None	70	1568.0674582168929	heart	core_destroyed	252	1	0
825873f0-a2cd-4b99-afe7-4fa14c18649d_game_5.replay26	825873f0-a2cd-4b99-afe7-4fa14c18649d	5	OopsGotYourElo	None	70	1568.0674582168929	archipelago	titanium_collected	1000	0	0
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_1.replay26	83b0fd6d-2cf9-4dea-ad91-be751aae39fb	1	0033	None	77	1615.9821166814406	hive	core_destroyed	342	1	0
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_2.replay26	83b0fd6d-2cf9-4dea-ad91-be751aae39fb	2	0033	None	77	1615.9821166814406	nordkap	titanium_collected	1000	0	0
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_3.replay26	83b0fd6d-2cf9-4dea-ad91-be751aae39fb	3	0033	None	77	1615.9821166814406	lighthouse	core_destroyed	208	0	0
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_4.replay26	83b0fd6d-2cf9-4dea-ad91-be751aae39fb	4	0033	None	77	1615.9821166814406	jackpot	core_destroyed	669	1	0
83b0fd6d-2cf9-4dea-ad91-be751aae39fb_game_5.replay26	83b0fd6d-2cf9-4dea-ad91-be751aae39fb	5	0033	None	77	1615.9821166814406	moonrise	core_destroyed	130	0	0
86e91e86-1608-43b2-8b79-5bc4b7027014_game_1.replay26	86e91e86-1608-43b2-8b79-5bc4b7027014	1	Banminary	None	72	1664.977164866846	nordkap	core_destroyed	309	1	0
86e91e86-1608-43b2-8b79-5bc4b7027014_game_2.replay26	86e91e86-1608-43b2-8b79-5bc4b7027014	2	Banminary	None	72	1664.977164866846	hive	core_destroyed	90	1	0
86e91e86-1608-43b2-8b79-5bc4b7027014_game_3.replay26	86e91e86-1608-43b2-8b79-5bc4b7027014	3	Banminary	None	72	1664.977164866846	atoll	core_destroyed	112	1	0
86e91e86-1608-43b2-8b79-5bc4b7027014_game_4.replay26	86e91e86-1608-43b2-8b79-5bc4b7027014	4	Banminary	None	72	1664.977164866846	drumlin	core_destroyed	94	1	0
86e91e86-1608-43b2-8b79-5bc4b7027014_game_5.replay26	86e91e86-1608-43b2-8b79-5bc4b7027014	5	Banminary	None	72	1664.977164866846	moonrise	core_destroyed	109	1	0
8704178a-45a0-48d6-8afa-8585f627ea0d_game_1.replay26	8704178a-45a0-48d6-8afa-8585f627ea0d	1	CtrlAltDefeat	None	74	1594.540345699968	meander	core_destroyed	413	0	1
8704178a-45a0-48d6-8afa-8585f627ea0d_game_2.replay26	8704178a-45a0-48d6-8afa-8585f627ea0d	2	CtrlAltDefeat	None	74	1594.540345699968	moonrise	titanium_collected	1000	1	1
