file	rnd	band	team	kind	x	y	d2_own	d2_enemy	side	winner
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_4.replay26	108	r0-150	0	gunner	21	17	400	8	FORWARD	1
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_4.replay26	112	r0-150	0	sentinel	23	16	445	25	FORWARD	1
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_4.replay26	125	r0-150	0	sentinel	19	15	296	16	FORWARD	1
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	4	r0-150	1	gunner	13	6	10	73	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	7	r0-150	1	gunner	9	3	25	16	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	8	r0-150	0	gunner	12	2	50	5	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	8	r0-150	1	gunner	11	3	9	36	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	9	r0-150	0	sentinel	10	4	26	17	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	132	r0-150	0	gunner	14	1	85	4	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	222	r200-300	1	gunner	15	2	2	101	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	232	r200-300	0	gunner	12	5	53	8	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	260	r200-300	0	gunner	7	2	5	50	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	280	r200-300	0	gunner	12	3	49	4	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	300	r300+	0	gunner	12	4	50	5	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	300	r300+	1	gunner	12	3	4	49	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	324	r300+	0	gunner	12	4	50	5	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	348	r300+	0	gunner	12	3	49	4	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	372	r300+	0	gunner	11	4	37	10	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	388	r300+	0	gunner	12	6	58	13	FORWARD	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	389	r300+	1	gunner	12	3	4	49	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	526	r300+	0	gunner	4	5	5	104	HOME	0
9b67ca04-a081-40e3-9806-2abf740fb9bd_game_5.replay26	783	r300+	1	launcher	12	0	13	58	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_1.replay26	150	r150-200	0	gunner	9	10	41	145	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_1.replay26	166	r150-200	0	gunner	10	5	25	233	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	109	r0-150	0	gunner	9	6	13	45	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	313	r300+	0	gunner	12	5	37	85	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	337	r300+	0	gunner	11	9	50	34	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	364	r300+	0	gunner	11	10	61	29	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	397	r300+	0	gunner	10	8	32	32	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_2.replay26	417	r300+	0	gunner	4	15	125	13	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_3.replay26	81	r0-150	0	gunner	13	7	20	13	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_4.replay26	172	r150-200	0	gunner	21	12	353	45	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_4.replay26	224	r200-300	0	gunner	20	18	452	4	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_4.replay26	512	r300+	0	gunner	22	21	613	25	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_4.replay26	540	r300+	0	gunner	21	22	613	25	FORWARD	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_5.replay26	52	r0-150	0	gunner	3	5	8	125	HOME	0
9bfa424c-1a7b-4f59-b4ff-12f4dc13bdf9_game_5.replay26	384	r300+	0	gunner	13	3	64	1	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	7	r0-150	0	sentinel	8	3	5	85	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	149	r0-150	1	gunner	8	5	53	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	163	r150-200	1	gunner	8	5	53	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	181	r150-200	1	gunner	8	5	53	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	183	r150-200	0	sentinel	8	8	20	20	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	185	r150-200	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	188	r150-200	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	189	r150-200	0	sentinel	7	7	10	26	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	192	r150-200	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	196	r150-200	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	200	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	202	r200-300	0	sentinel	9	8	25	25	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	204	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	208	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	212	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	216	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	220	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	224	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	226	r200-300	0	sentinel	11	6	29	61	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	228	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	232	r200-300	1	gunner	8	4	68	4	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	240	r200-300	0	launcher	10	4	16	80	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	259	r200-300	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	266	r200-300	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	280	r200-300	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	295	r200-300	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	310	r300+	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	330	r300+	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	334	r300+	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	350	r300+	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	364	r300+	1	gunner	7	6	37	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_1.replay26	710	r300+	0	sentinel	6	3	1	81	HOME	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	10	r0-150	0	sentinel	6	9	1	169	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	11	r0-150	1	gunner	9	10	101	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	14	r0-150	0	sentinel	14	9	49	25	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	48	r0-150	1	gunner	9	9	100	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	92	r0-150	0	gunner	16	10	82	10	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	116	r0-150	1	gunner	9	9	100	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	128	r0-150	0	gunner	16	9	81	9	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	152	r150-200	1	gunner	9	9	100	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	176	r150-200	1	gunner	9	9	100	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	23	r0-150	0	sentinel	16	16	242	18	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	39	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	45	r0-150	0	gunner	17	17	288	8	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	52	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	84	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	97	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	110	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	123	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	144	r0-150	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	157	r150-200	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	170	r150-200	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	183	r150-200	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	196	r150-200	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	209	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	222	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	235	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	248	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	261	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	274	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	287	r200-300	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	300	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	313	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	326	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	339	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	352	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	365	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	378	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_3.replay26	391	r300+	1	gunner	6	7	313	5	FORWARD	1
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	18	r0-150	0	launcher	3	4	1	421	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	38	r0-150	1	gunner	6	5	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	45	r0-150	1	gunner	5	6	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	66	r0-150	0	gunner	6	6	8	288	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	71	r0-150	1	gunner	5	6	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	72	r0-150	0	gunner	6	7	13	265	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	77	r0-150	1	gunner	5	6	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	88	r0-150	1	gunner	6	5	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	96	r0-150	1	gunner	6	5	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	144	r0-150	0	sentinel	14	14	200	32	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	153	r150-200	0	sentinel	2	4	4	452	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	172	r150-200	1	gunner	6	5	313	5	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_4.replay26	213	r200-300	0	gunner	16	21	433	13	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	10	r0-150	0	launcher	4	3	5	481	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	20	r0-150	0	sentinel	15	16	221	25	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	23	r0-150	0	sentinel	7	8	13	265	HOME	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	24	r0-150	1	gunner	5	7	340	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	41	r0-150	1	gunner	7	5	340	4	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	57	r0-150	0	gunner	16	19	317	9	FORWARD	0
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_5.replay26	112	r0-150	0	gunner	17	19	340	4	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	1	r0-150	1	sentinel	12	9	2	37	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	7	r0-150	0	gunner	14	8	34	13	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	23	r0-150	0	gunner	13	9	40	5	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	44	r0-150	0	gunner	9	13	104	13	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	45	r0-150	0	gunner	10	12	82	5	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_1.replay26	50	r0-150	0	gunner	13	11	68	5	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	2	r0-150	0	launcher	5	19	10	512	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	5	r0-150	0	launcher	6	17	25	421	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	15	r0-150	1	launcher	20	2	2	648	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	24	r0-150	1	sentinel	19	3	4	578	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	33	r0-150	0	gunner	20	1	685	5	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	35	r0-150	0	gunner	22	0	800	10	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_2.replay26	46	r0-150	0	gunner	8	17	45	365	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	21	r0-150	1	launcher	20	21	13	545	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	24	r0-150	0	launcher	4	10	36	260	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	31	r0-150	0	launcher	13	7	90	146	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	42	r0-150	1	gunner	15	18	9	317	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	50	r0-150	0	gunner	21	18	485	9	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	54	r0-150	1	sentinel	8	8	200	32	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	60	r0-150	0	gunner	17	17	338	2	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	81	r0-150	0	gunner	20	18	452	4	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_3.replay26	90	r0-150	0	launcher	21	11	338	58	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	4	r0-150	0	gunner	6	9	25	9	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	5	r0-150	1	sentinel	6	14	4	100	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	6	r0-150	0	gunner	7	9	26	10	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	9	r0-150	0	gunner	8	10	40	8	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	9	r0-150	0	launcher	6	8	16	16	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	16	r0-150	1	launcher	6	10	4	36	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	39	r0-150	0	gunner	3	13	90	10	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	40	r0-150	1	gunner	3	12	9	73	HOME	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	62	r0-150	0	gunner	5	12	65	1	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_4.replay26	88	r0-150	0	launcher	4	13	85	5	FORWARD	0
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	8	r0-150	0	launcher	11	7	40	208	HOME	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	23	r0-150	1	launcher	22	21	13	545	HOME	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	31	r0-150	1	sentinel	9	10	181	41	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	44	r0-150	0	gunner	19	16	317	9	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	44	r0-150	0	launcher	3	6	5	425	HOME	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	48	r0-150	0	gunner	18	17	313	5	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	49	r0-150	0	gunner	19	18	365	1	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	64	r0-150	0	gunner	18	15	269	17	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	121	r0-150	0	gunner	17	16	265	13	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	132	r0-150	0	sentinel	5	11	36	260	HOME	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	160	r150-200	0	launcher	4	12	50	274	HOME	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	178	r150-200	0	gunner	17	18	313	5	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	183	r150-200	0	gunner	17	20	369	5	FORWARD	1
9d1c1f0b-63ef-4ecd-adda-315347491174_game_5.replay26	194	r150-200	0	gunner	17	21	400	8	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	1	r0-150	1	launcher	18	17	5	313	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	13	r0-150	1	sentinel	9	10	181	41	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	20	r0-150	0	sentinel	15	16	221	25	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	30	r0-150	1	gunner	17	18	5	313	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	67	r0-150	0	gunner	16	19	317	9	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	77	r0-150	1	gunner	21	18	5	425	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	81	r0-150	0	launcher	7	6	5	313	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	124	r0-150	0	sentinel	4	3	5	481	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	134	r0-150	0	gunner	7	5	4	340	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	145	r0-150	1	gunner	8	6	290	10	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	165	r150-200	1	gunner	18	16	10	290	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	176	r150-200	1	gunner	9	6	269	17	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	183	r150-200	1	gunner	8	7	265	13	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	194	r150-200	1	gunner	8	5	317	9	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	228	r200-300	1	gunner	6	8	290	10	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	261	r200-300	1	gunner	8	5	317	9	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	272	r200-300	1	gunner	6	8	290	10	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_1.replay26	281	r200-300	1	gunner	6	7	313	5	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	1	r0-150	1	launcher	17	16	5	313	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	13	r0-150	1	sentinel	9	8	181	41	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	38	r0-150	1	gunner	6	3	369	5	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	152	r150-200	1	gunner	6	3	369	5	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	177	r150-200	1	gunner	3	4	421	1	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	217	r200-300	1	gunner	3	5	394	2	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_2.replay26	244	r200-300	1	gunner	3	6	369	5	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	1	r0-150	1	launcher	14	13	13	221	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	6	r0-150	0	sentinel	7	7	32	32	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	8	r0-150	1	gunner	9	9	8	72	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	10	r0-150	1	sentinel	7	8	25	41	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	12	r0-150	0	sentinel	4	5	5	85	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	45	r0-150	0	gunner	3	6	9	89	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	52	r0-150	1	gunner	10	10	2	98	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	68	r0-150	1	gunner	9	8	13	61	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	83	r0-150	1	gunner	12	7	17	97	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	88	r0-150	1	gunner	12	9	5	117	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	89	r0-150	0	gunner	2	2	2	162	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	108	r0-150	0	launcher	3	7	16	80	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	116	r0-150	0	gunner	7	8	41	25	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	230	r200-300	1	gunner	5	5	72	8	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	458	r300+	1	gunner	6	1	125	13	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	492	r300+	1	gunner	6	1	125	13	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	506	r300+	1	gunner	4	2	130	2	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_3.replay26	526	r300+	1	gunner	5	4	85	5	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_4.replay26	1	r0-150	1	launcher	17	16	5	265	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_4.replay26	11	r0-150	1	sentinel	9	8	181	25	FORWARD	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_4.replay26	12	r0-150	0	sentinel	5	4	1	365	HOME	1
9d2b38bb-2e44-4794-8cb8-b3f473814a77_game_4.replay26	44	r0-150	1	gunner	17	14	17	225	HOME	1
