tag	map	seed	seat	rounds	won	spawn_n	spawn1_rnd	spawn4_rnd	spawn_fwd4	spawn_fwd_pos4	spawn_n30	harv1_rnd	harv1_dour	harv1_dtheir	harv_n30	harv_n60	harv_n	opp_harv1_rnd	opp_harv_n30	opp_harv_n60	conv1_rnd	conv_n30	conv_n60	opp_conv_n30	turret_n	opp_turret_n	ti_bank30	ti_coll30	opp_coll30	ti_bank60	ti_coll60	opp_coll60	ti_bank100	ti_coll100	opp_coll100	ti_bank200	ti_coll200	opp_coll200	ti_coll_end	opp_coll_end	harv_live30	harv_wired30	conv_good30	enemy_ourring30	conv_dmin30	harv_dmin30	conv_home30	harv_live60	harv_wired60	conv_good60	enemy_ourring60	conv_dmin60	harv_dmin60	conv_home60	harv_live100	harv_wired100	conv_good100	enemy_ourring100	conv_dmin100	harv_dmin100	conv_home100	harv_live150	harv_wired150	conv_good150	enemy_ourring150	conv_dmin150	harv_dmin150	conv_home150	head2_rnd	head1_rnd	head_dmin_ever	headadj_free_rnds	headadj_enemy_rnds	headadj_own_rnds	headadj_free_share	replan_rnds	replan_share	replan_dist	ringfree_rounds_after_head2	rounds_after_head2	ringfree_share_after_head2	homering_n	eseal30	ebar30	oseal30	free30	eseal60	ebar60	oseal60	free60	eseal100	ebar100	oseal100	free100	eseal150	ebar150	oseal150	free150	eseal_first	ebar_first	eseal_max	oseal_max	eseal_mean	bots_ours	bots_theirs	moves	rev_rate	choke_step_rate	dep_rnd	arr36_rnd	arr16_rnd	n_reach36	n_reach16	reach36_share	stall_bots	bfs_cc	route_steps	route_detour	arr16_hops	arr16_walks	throws_ours	throws_opp	throw1_rnd	throws_ours30	throw_fwd	throw_back	throw_gain	turret_dmin	turret1_rnd	turret_n30	turret_n_theirhalf	fwdbuild_n	fwdbuild1_rnd	fwdbuild_n100	fc_rnd	fc_victim_ours	fc_weapon	fc_basin	fc_dour	fc_dtheir	fc_pres0	fc_pres20	atring_first8	atring_first16	atring_rnds8	atring_share8	atring_share16	atring_bodyrnds	atring_peak	establish_first	establish_rnds	establish_share	establish_peak	raider_n	raider_life_med	kill_sentinel	kill_gunner	kill_builder_attack	kill_none	apron_death_med	apron_death_first	ourbot_deaths	oppbot_deaths	death_home	death_mid	death_apron	death_tiles	death_top1	death_conc	death_med_rnd	death_choke	our_recv_sent	our_recv_gun	our_recv_peck	opp_recv_sent	opp_recv_gun	opp_recv_peck	ourcore_firsthit	ourcore_min	ourcore_r150	oppcore_firsthit	oppcore_min	oppcore_r150	tape_ours_won	tape_turn	cond
flagoff_midgard_s23_A	midgard	23	A	325	0	6	0	3	0.707	3	5	3	3	44	4	6	7	7	5	7	4	13	21	16	6	6	253	150	130	61	470	490	8	730	740	39	740	780	740	780	4	4	13	0	1	3	3	3	3	15	0	1	3	4	3	1	3	8	1	3	2	3	0	1	6	1	3	1	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	6	6	0	0	5	5	0	1	61	61	6	0	3.563	6	6	452	0.0929	0.0332	8	43	45	3	3	0.5	0	46	41	0.891	0	42	0	0	-1	0	0	0	0	3	32	0	5	11	32	9	33	0	gunner	theirs	36	10	0	1	48	45	277	0.852	0.862	778	3	52	273	0.84	5	3	28	0	3	0	0	-1	-1	3	4	1	2	0	2	2	0.667	106	0	28	65	54	27	89	70	233	0	500	237	14	500	0	325	Core destroyed
v531fix_midgard_s23_A	midgard	23	A	168	1	6	0	3	0.707	3	6	5	3	44	4	8	11	8	4	7	6	10	20	13	3	3	117	100	120	61	410	400	38	730	610	73	1090	630	1090	630	4	2	4	0	1	3	2	4	4	19	1	1	3	4	4	4	17	3	1	3	3	3	1	11	3	1	3	3	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	0	0	0	4	1	1	0	4	1	1	0	4	92	92	1	0	0.452	6	5	402	0.097	0.0373	8	46	49	3	3	0.5	0	46	46	1.0	0	48	0	0	-1	0	0	0	0	2	31	0	3	12	31	10	32	0	gunner	theirs	36	10	0	1	50	49	118	0.702	0.708	310	3	53	115	0.685	10	3	11	0	3	0	0	-1	-1	3	0	2	1	0	2	2	0.667	86	0	0	94	60	28	34	64	-1	500	500	113	0	158	1	168	Core destroyed
nomouth_midgard_s23_A	midgard	23	A	437	0	12	0	3	0.707	3	5	4	3	44	4	6	18	5	5	6	5	13	13	14	6	22	189	110	140	33	390	460	12	610	850	75	1130	2340	4060	5990	4	4	13	0	1	3	3	3	3	12	2	1	3	3	4	2	11	1	1	3	3	4	2	11	0	1	3	3	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	1	1	0	4	0	0	0	4	56	56	4	0	2.112	12	13	728	0.4245	0.0247	8	52	55	2	2	0.167	0	46	51	1.109	0	53	0	1	-1	0	0	0	0	9	34	0	2	6	34	4	34	1	gunner	ours	10	36	0	1	57	55	70	0.16	0.165	131	2	74	57	0.13	2	2	18	2	4	0	0	127	123	6	9	0	4	2	4	3	0.5	127	0	35	534	61	19	103	28	48	0	500	-1	500	500	0	437	Core destroyed
cap6_midgard_s23_A	midgard	23	A	341	0	6	0	3	0.707	3	6	5	3	44	4	7	7	4	5	7	6	13	14	16	4	7	62	70	110	30	340	490	6	410	910	75	410	1130	410	1130	4	4	13	0	1	3	3	3	3	13	1	1	3	3	1	0	9	6	1	3	2	0	0	9	6	1	-1	2	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	5	5	0	0	5	5	0	0	63	63	5	0	3.974	6	6	410	0.2024	0.0634	8	49	51	3	3	0.5	0	46	48	1.043	0	49	0	0	-1	0	0	0	0	3	34	0	3	11	34	8	35	0	gunner	theirs	36	10	0	2	53	51	288	0.845	0.85	824	3	54	287	0.842	9	3	14	0	2	0	0	-1	-1	2	2	0	2	0	1	2	1.0	74	0	80	69	10	22	36	46	94	0	104	229	104	500	0	341	Core destroyed
parent_midgard_s23_B	midgard	23	B	321	0	6	0	3	0.707	3	6	3	3	44	5	6	6	4	4	6	4	16	16	10	4	4	106	160	140	21	480	390	10	640	560	12	640	560	640	560	5	5	16	0	1	3	3	3	3	16	2	1	3	3	3	0	3	7	1	3	2	3	0	2	8	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	6	6	0	0	6	6	0	0	55	55	6	0	4.601	6	6	667	0.4768	0.0285	8	47	50	3	3	0.5	0	46	41	0.891	0	43	0	0	-1	0	0	0	0	6	31	0	3	10	31	9	32	0	gunner	theirs	36	10	0	3	51	50	270	0.841	0.844	800	3	54	267	0.832	7	3	41	0	2	0	0	-1	-1	2	5	2	0	0	1	2	1.0	104	0	28	28	36	0	182	59	205	0	500	-1	500	500	0	321	Core destroyed
flagoff_midgard_s23_B	midgard	23	B	365	0	6	0	3	0.707	3	6	3	3	44	5	6	7	5	5	9	4	15	19	14	5	4	114	160	160	12	490	490	13	850	650	40	860	650	860	650	5	4	12	0	1	3	3	5	4	16	0	1	3	3	6	1	3	8	1	3	2	6	0	2	8	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	5	6	6	0	0	6	6	0	0	62	62	6	0	4.773	6	6	629	0.3863	0.035	8	47	51	3	3	0.5	0	46	41	0.891	0	46	0	0	-1	0	0	0	0	2	31	0	5	14	31	9	32	0	gunner	theirs	36	10	0	3	53	51	312	0.855	0.86	924	3	58	307	0.841	9	3	46	0	2	0	0	-1	-1	2	3	0	2	0	1	2	1.0	118	0	28	88	40	17	74	83	193	0	500	241	194	500	0	365	Core destroyed
v531fix_midgard_s23_B	midgard	23	B	202	1	5	0	3	0.707	3	5	7	3	44	5	6	10	5	4	6	3	11	16	13	5	3	183	140	120	35	450	360	44	630	500	46	1390	740	1400	740	5	3	9	0	1	3	3	4	4	16	3	1	3	3	5	0	2	8	1	3	2	6	4	20	8	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	6	6	0	0	6	6	0	0	55	55	6	0	3.797	5	6	613	0.2692	0.0392	8	46	51	2	2	0.4	0	46	41	0.891	0	48	0	0	-1	0	0	0	0	3	31	0	5	13	31	11	32	0	gunner	theirs	36	10	0	2	53	51	149	0.738	0.748	297	2	54	148	0.733	7	2	122	0	1	0	0	-1	-1	1	2	0	1	0	1	1	1.0	168	0	0	138	50	28	51	12	-1	500	500	147	0	464	1	202	Core destroyed
nomouth_midgard_s23_B	midgard	23	B	229	0	5	0	3	0.707	3	5	4	3	44	5	7	7	4	4	6	5	15	17	13	5	5	168	150	150	12	470	440	8	770	740	12	1520	1480	1730	1690	5	4	12	0	1	3	3	4	3	16	2	1	3	3	4	3	15	6	1	3	3	4	3	15	6	1	3	3	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	3	3	0	0	3	3	0	0	55	55	3	0	2.031	5	6	423	0.3499	0.0544	8	46	51	2	2	0.4	0	46	43	0.935	0	46	0	0	-1	0	0	0	0	3	34	0	5	12	34	8	35	0	gunner	theirs	36	10	0	2	53	51	176	0.769	0.777	348	2	54	175	0.764	8	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	97	30	50	114	14	22	65	0	342	48	230	494	0	229	Core destroyed
cap6_midgard_s23_B	midgard	23	B	589	0	5	0	3	0.707	3	5	7	3	44	4	5	9	3	5	8	4	10	16	18	4	4	227	130	140	26	390	490	10	440	760	49	440	940	440	940	4	3	9	0	1	3	3	1	1	16	2	1	3	3	1	0	2	4	1	3	2	1	0	2	4	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	2	2	0	4	2	2	0	4	55	55	6	0	4.655	5	7	465	0.4	0.0366	8	51	53	2	2	0.4	0	46	49	1.065	0	50	0	0	-1	0	0	0	0	7	31	0	4	12	31	9	32	0	gunner	theirs	36	10	0	1	54	53	535	0.908	0.91	1066	2	56	533	0.905	8	2	18	0	3	0	0	-1	-1	3	3	2	1	0	2	2	0.667	72	0	28	218	34	0	97	56	497	0	500	-1	500	500	0	589	Core destroyed
parent_midgard_s24_A	midgard	24	A	233	1	6	0	3	1.061	4	6	5	3	44	4	6	7	5	5	8	6	13	20	16	5	4	127	110	140	33	440	480	48	660	610	11	880	610	880	610	4	4	13	0	1	3	3	3	3	20	0	1	3	4	4	1	3	8	1	3	2	4	0	2	8	1	3	2	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	3	5	5	0	0	6	6	0	0	67	67	6	0	3.88	6	6	510	0.3039	0.0333	8	44	47	3	3	0.5	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	3	31	0	4	13	31	12	32	0	gunner	theirs	36	10	0	2	48	47	185	0.794	0.798	528	3	51	182	0.781	10	3	20	0	2	0	0	-1	-1	2	3	0	2	0	2	1	0.5	71	0	0	73	72	32	61	40	-1	500	500	117	0	248	1	233	Core destroyed
flagoff_midgard_s24_A	midgard	24	A	465	0	6	0	3	1.061	4	6	5	3	44	4	7	8	8	4	6	6	13	20	10	5	7	137	120	120	1	450	420	15	740	710	11	740	960	740	1890	4	4	13	0	1	3	3	4	3	19	2	1	3	4	4	0	2	8	1	3	2	4	0	1	8	1	3	1	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	2	2	0	2	6	6	0	0	6	6	0	0	58	58	6	0	5.077	6	6	795	0.5044	0.0176	8	46	50	3	3	0.5	0	46	46	1.0	0	48	0	0	-1	0	0	0	0	9	33	0	2	48	33	11	33	1	gunner	ours	10	36	0	2	51	50	414	0.89	0.892	644	3	54	411	0.884	8	3	24	1	3	0	0	284	98	4	2	2	0	2	3	2	0.5	98	0	33	410	42	4	116	28	395	0	500	-1	500	500	0	465	Core destroyed
v531fix_midgard_s24_A	midgard	24	A	356	1	10	0	3	0.707	3	5	5	3	44	4	6	9	5	4	7	6	13	20	14	15	6	209	130	110	65	430	420	14	780	860	26	1280	940	3310	940	4	4	13	0	1	3	3	4	4	20	2	1	3	4	4	3	13	7	1	3	3	4	2	4	8	1	3	2	6	6	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	5	5	0	0	6	6	0	0	70	70	6	0	3.761	10	6	1358	0.4389	0.0191	8	49	51	6	5	0.6	1	46	48	1.043	0	49	0	0	-1	0	0	0	0	2	34	0	5	16	34	7	35	0	gunner	theirs	36	10	0	1	54	51	296	0.831	0.854	627	4	64	292	0.82	10	6	36	0	2	0	0	108	108	2	4	0	1	1	2	1	0.5	292	0	22	51	52	104	37	64	-1	500	500	317	0	500	1	356	Core destroyed
nomouth_midgard_s24_A	midgard	24	A	725	0	5	0	3	0.707	3	5	4	3	44	4	7	8	8	5	7	5	13	13	14	5	8	189	110	120	40	380	460	13	470	630	13	470	630	470	630	4	4	13	0	1	3	3	2	2	12	3	1	3	3	2	0	2	4	1	3	2	3	0	2	4	1	3	2	5	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	2	2	0	4	2	2	0	4	56	56	6	0	3.35	5	7	928	0.6713	0.0108	8	53	55	2	2	0.4	0	46	51	1.109	0	52	0	0	-1	0	0	0	0	8	33	0	3	13	33	11	33	1	gunner	ours	10	36	0	1	56	55	180	0.248	0.25	276	2	58	667	0.92	10	2	22	2	2	0	0	236	160	4	4	2	0	2	4	1	0.25	160	0	40	67	42	73	198	30	525	0	500	-1	500	500	0	725	Core destroyed
cap6_midgard_s24_A	midgard	24	A	333	1	7	0	3	0.707	3	5	7	3	44	4	6	6	8	5	7	8	10	15	14	4	5	197	100	120	25	330	460	9	390	620	96	390	630	390	630	4	2	4	0	1	3	2	1	1	8	2	1	3	3	1	0	2	4	1	3	2	1	0	2	4	1	3	2	8	8	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	1	1	0	4	2	2	0	4	2	2	0	4	56	56	6	0	3.0	7	7	521	0.215	0.0557	8	53	55	4	4	0.571	1	46	51	1.109	0	52	0	0	-1	0	0	0	0	5	33	0	4	14	33	9	33	1	gunner	ours	10	36	0	1	56	55	277	0.832	0.835	702	4	58	275	0.826	10	4	18	0	3	0	0	-1	-1	3	3	3	0	0	2	2	0.667	78	0	26	68	34	28	65	32	249	32	500	241	0	500	1	333	Core destroyed
parent_midgard_s24_B	midgard	24	B	551	1	6	0	3	1.061	4	6	3	3	44	5	7	9	7	3	6	4	16	21	9	6	4	77	130	100	35	480	390	10	780	620	52	1030	620	1910	620	5	5	16	0	1	3	3	5	4	15	3	1	3	3	5	1	3	5	1	3	2	5	1	3	5	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	2	2	0	3	4	4	0	2	3	3	0	2	55	55	4	0	3.261	6	6	975	0.4851	0.0205	8	45	48	3	3	0.5	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	3	31	0	4	12	31	9	32	0	gunner	theirs	36	10	0	2	51	48	500	0.907	0.913	1449	3	55	496	0.9	9	3	22	0	2	0	0	-1	-1	2	4	0	2	0	2	1	0.5	324	0	23	51	26	30	432	52	481	350	500	493	0	500	1	551	Core destroyed
flagoff_midgard_s24_B	midgard	24	B	222	1	6	0	3	1.061	4	6	3	3	44	5	7	9	7	4	6	4	16	27	12	4	4	77	130	120	66	470	420	56	720	690	43	1220	690	1330	690	5	5	16	0	1	3	3	6	4	12	1	1	3	3	6	2	10	5	1	3	3	8	2	10	6	1	3	3	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	4	4	4	0	1	5	5	0	0	70	70	5	0	3.045	6	5	609	0.1002	0.046	8	45	48	3	3	0.5	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	3	31	0	3	12	31	11	32	0	gunner	theirs	36	10	0	2	49	48	173	0.779	0.784	489	3	55	167	0.752	10	3	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	32	47	24	28	30	52	59	392	404	167	0	500	1	222	Core destroyed
v531fix_midgard_s24_B	midgard	24	B	246	1	7	0	3	0.707	3	5	7	3	44	5	5	9	4	5	6	3	9	16	13	7	3	195	140	150	10	430	440	108	750	550	74	1550	550	1940	550	5	3	9	0	1	3	3	4	4	14	2	1	3	3	4	3	13	5	1	3	3	5	3	13	6	1	3	3	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	1	1	0	4	4	4	0	0	5	5	0	0	55	55	5	0	3.341	7	6	697	0.2195	0.0359	8	46	51	4	4	0.571	0	46	41	0.891	0	44	0	0	-1	0	0	0	0	3	31	0	6	16	31	12	32	0	gunner	theirs	36	10	0	2	53	51	193	0.785	0.793	513	4	54	192	0.78	11	4	-1	0	0	0	0	-1	-1	0	3	0	0	0	0	0	-1	-1	0	51	48	10	28	60	31	46	408	498	191	0	500	1	246	Core destroyed
nomouth_midgard_s24_B	midgard	24	B	987	1	17	0	3	0.707	3	6	3	3	44	5	6	8	3	5	7	4	11	19	17	20	7	109	140	140	52	450	500	16	720	960	1	1220	1210	5160	6490	5	3	9	0	1	3	3	5	4	12	1	1	3	3	6	2	9	2	1	3	2	7	2	9	2	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	5	0	0	0	5	0	0	0	4	1	1	0	4	137	137	1	0	0.143	17	19	1616	0.4895	0.0179	8	42	50	10	10	0.588	0	46	42	0.913	0	43	0	0	-1	0	0	0	0	2	31	0	17	26	31	9	32	0	gunner	theirs	36	10	0	2	51	50	936	0.948	0.949	1006	3	57	930	0.942	7	10	13	8	7	0	0	626	91	15	9	7	0	8	7	5	0.333	525	0	65	225	54	118	567	58	-1	500	500	324	0	500	1	987	Core destroyed
cap6_midgard_s24_B	midgard	24	B	201	0	6	0	3	0.707	3	6	7	3	44	3	6	8	7	3	7	4	11	16	9	4	5	148	90	100	42	380	390	44	740	720	30	840	1730	840	1730	3	3	11	0	1	3	2	4	4	16	0	1	3	3	5	3	15	7	1	3	3	5	0	2	7	1	3	2	4	4	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	0	0	6	0	0	0	5	5	5	0	0	6	6	0	0	64	64	6	0	3.567	6	6	567	0.2416	0.0423	8	44	48	3	3	0.5	0	46	44	0.957	0	46	0	0	-1	0	0	0	0	5	31	0	3	22	31	9	32	0	gunner	theirs	36	10	0	1	49	48	152	0.756	0.761	417	3	55	146	0.726	8	3	29	0	2	0	0	-1	-1	2	2	0	2	0	1	2	1.0	150	0	28	133	46	0	42	77	146	0	446	-1	500	500	0	201	Core destroyed
parent_atoll_s25_A	atoll	25	A	118	0	5	0	3	0.0	2	5	2	3	27	3	4	4	4	3	4	3	4	13	12	6	6	60	120	110	22	270	370	62	370	840	60	410	1050	410	1050	3	2	4	4	1	3	2	4	2	4	8	1	3	2	4	1	3	8	1	3	2	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	6	6	0	0	6	6	0	0	-1	-1	-1	-1	20	20	6	0	4.466	5	6	345	0.5507	0.029	6	8	8	3	2	0.6	0	22	5	0.227	2	2	4	34	6	4	4	0	28	2	5	5	2	5	10	5	12	1	sentinel	theirs	19	3	2	2	8	8	110	0.932	0.932	117	2	10	108	0.915	4	3	8	1	0	0	0	16	16	1	0	0	0	1	1	1	1.0	16	0	35	0	10	1	77	12	75	0	0	-1	500	500	0	118	Core destroyed
flagoff_atoll_s25_A	atoll	25	A	124	1	5	0	3	0.0	2	5	2	3	27	3	3	3	5	3	3	3	6	6	6	7	3	20	120	120	78	270	220	16	470	220	26	560	220	560	220	3	2	4	2	1	3	2	2	2	4	5	1	3	2	2	2	4	6	1	3	2	0	0	0	0	-1	-1	0	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	3	5	5	0	1	6	6	0	0	-1	-1	-1	-1	24	24	6	0	3.806	5	5	336	0.6607	0.1518	6	8	8	4	2	0.8	1	22	5	0.227	2	2	5	46	6	5	5	0	31	2	5	5	3	7	10	7	12	0	builder_attack	theirs	23	2	2	3	8	8	116	0.935	0.935	130	2	10	114	0.919	7	4	15	1	0	0	0	23	23	1	1	0	0	1	1	1	1.0	23	0	8	17	18	35	0	28	19	464	500	69	0	0	1	124	Core destroyed
v531fix_atoll_s25_A	atoll	25	A	245	1	5	0	3	0.0	2	5	5	3	27	2	2	2	4	3	4	2	3	3	11	6	1	4	40	110	27	120	170	16	170	170	16	170	170	170	170	2	1	3	2	1	3	2	2	1	3	6	1	3	2	2	0	2	6	1	3	2	2	0	2	6	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	4	4	0	2	4	4	0	2	4	4	0	2	27	27	4	0	3.396	5	6	793	0.7579	0.1526	6	8	8	2	2	0.4	0	22	5	0.227	2	2	6	170	6	5	6	0	34	2	5	4	3	37	9	19	11	0	builder_attack	theirs	24	1	2	2	8	8	237	0.967	0.967	457	2	9	236	0.963	11	2	-1	0	0	0	0	-1	-1	0	0	0	0	0	0	0	-1	-1	0	56	0	16	31	0	30	-1	500	500	81	0	266	1	245	Core destroyed
nomouth_atoll_s25_A	atoll	25	A	1000	1	19	0	3	0.0	2	5	2	3	27	3	3	3	4	3	3	3	9	11	11	26	10	18	100	110	62	240	190	16	440	290	52	940	470	4940	2470	3	2	4	1	1	3	2	3	2	4	3	1	3	2	3	2	4	3	1	3	2	3	2	4	3	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	3	3	0	2	3	3	0	2	3	3	0	3	28	28	3	0	2.472	19	19	5225	0.6394	0.0128	6	8	8	10	9	0.526	8	22	5	0.227	2	2	19	54	6	5	19	0	124	2	5	4	5	19	9	5	11	0	builder_attack	theirs	23	2	2	2	8	8	177	0.177	0.189	198	2	9	991	0.991	9	10	13	8	0	0	0	235	40	8	4	0	0	8	4	4	0.5	235	0	48	30	4	50	8	30	501	446	500	71	284	500	1	1000	Titanium collected (tiebreak)
cap6_atoll_s25_A	atoll	25	A	153	1	5	0	3	0.0	2	5	5	3	27	2	2	2	5	2	2	2	3	3	4	6	3	24	40	120	78	120	250	12	220	250	14	350	250	350	250	2	1	3	2	1	3	2	2	1	3	5	1	3	2	2	1	3	5	1	3	2	2	1	3	5	1	3	2	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	4	4	0	1	4	4	0	1	4	4	0	1	21	21	4	0	3.222	5	5	328	0.6372	0.003	6	8	8	2	2	0.4	2	22	5	0.227	2	2	4	3	6	4	4	0	28	2	5	5	3	9	12	9	13	1	sentinel	theirs	20	2	2	2	8	8	142	0.928	0.948	152	2	12	141	0.922	6	2	14	1	0	0	0	22	22	1	0	0	0	1	1	1	1.0	22	0	55	0	0	28	2	30	17	402	498	77	0	14	1	153	Core destroyed
parent_atoll_s25_B	atoll	25	B	1000	1	16	0	3	1.061	3	5	2	3	22	3	3	4	3	3	5	3	11	12	10	37	14	26	120	120	37	260	270	21	460	470	70	1050	970	6270	4970	3	2	4	1	1	3	2	3	2	4	3	1	3	2	3	2	4	3	1	3	2	3	2	4	3	1	3	2	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	4	3	3	0	3	3	3	0	2	3	3	0	3	26	26	4	0	0.485	16	19	2734	0.6108	0.0355	6	8	8	15	13	0.938	0	22	5	0.227	2	2	19	307	6	4	18	1	118	2	5	4	2	12	10	9	12	1	sentinel	theirs	19	3	2	2	8	8	76	0.076	0.093	91	2	10	990	0.99	8	15	13	12	1	0	0	454	30	13	13	0	1	12	5	6	0.462	454	0	63	407	0	75	24	6	121	410	500	-1	500	500	1	1000	Titanium collected (tiebreak)
flagoff_atoll_s25_B	atoll	25	B	244	0	5	0	3	1.061	3	5	2	3	22	2	3	3	3	3	3	3	4	12	11	5	2	59	120	120	33	260	190	13	410	290	13	410	540	410	650	2	2	4	2	1	3	2	3	2	4	5	1	3	2	3	0	1	7	1	3	1	3	0	1	7	1	3	1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	5	5	0	0	6	6	0	0	6	6	0	0	21	21	6	0	5.098	5	5	503	0.7614	0.0139	6	8	8	3	2	0.6	2	22	5	0.227	2	2	6	5	6	6	6	0	36	2	5	4	2	8	11	8	11	1	sentinel	theirs	17	5	2	3	8	8	37	0.152	0.262	48	2	11	233	0.955	7	3	15	2	0	0	0	72	23	2	1	0	0	2	1	2	1.0	72	0	92	0	27	47	0	10	14	0	294	61	166	296	0	244	Core destroyed
v531fix_atoll_s25_B	atoll	25	B	232	0	5	0	3	1.061	3	5	5	3	22	1	1	1	3	3	3	2	3	3	10	5	4	31	0	100	12	0	180	12	0	280	11	0	530	0	610	1	0	3	2	1	3	2	1	0	3	5	1	3	2	1	0	1	7	1	3	1	1	0	1	7	1	3	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	2	0	4	4	4	0	1	5	5	0	1	5	5	0	0	24	24	5	0	4.034	5	6	617	0.8266	0.1783	6	8	8	2	2	0.4	2	22	5	0.227	2	2	5	2	6	5	5	0	31	2	5	4	2	9	10	9	11	1	sentinel	theirs	20	2	2	2	8	8	63	0.272	0.272	117	2	10	222	0.957	8	2	58	2	0	0	0	71	66	2	1	0	0	2	1	2	1.0	71	0	58	5	20	35	0	20	117	0	306	-1	500	500	0	232	Core destroyed
nomouth_atoll_s25_B	atoll	25	B	201	1	5	0	3	1.061	3	5	2	3	22	2	3	3	3	3	3	3	4	12	12	7	2	44	120	110	67	260	180	40	390	180	18	640	180	640	180	2	2	4	1	1	3	2	3	2	4	7	1	3	2	3	1	2	5	1	3	1	3	1	2	5	1	3	1	3	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	1	1	0	5	6	6	0	0	5	5	0	2	5	5	0	2	30	30	7	0	4.254	5	6	879	0.7531	0.0216	6	8	8	3	2	0.6	1	22	5	0.227	2	2	6	20	6	6	6	0	35	3	5	4	2	22	9	17	12	0	builder_attack	theirs	25	1	2	2	9	8	169	0.841	0.96	240	2	9	192	0.955	10	3	-1	0	0	0	0	-1	-1	0	2	0	0	0	0	0	-1	-1	0	4	64	13	51	7	20	18	472	500	122	0	274	1	201	Core destroyed
cap6_atoll_s25_B	atoll	25	B	246	0	5	0	3	1.061	3	5	5	3	22	1	1	2	2	2	2	2	3	3	4	6	6	5	0	130	12	0	280	36	0	480	12	0	980	0	1210	1	0	3	4	1	3	2	1	0	1	6	1	3	1	1	0	1	6	1	3	1	2	0	1	6	1	3	1	2	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	4	4	0	2	5	5	0	2	5	5	0	2	5	5	0	2	21	21	5	0	4.415	5	6	482	0.639	0.168	6	8	8	3	2	0.6	1	22	5	0.227	2	2	4	7	6	4	4	0	28	2	5	4	1	13	10	13	14	1	sentinel	ours	0	23	2	2	8	8	37	0.15	0.175	64	2	10	236	0.959	6	3	40	2	2	0	0	51	49	4	4	2	0	2	4	1	0.25	133	1	56	15	20	33	18	0	14	0	500	-1	500	500	0	246	Core destroyed
